,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
111,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Core Black / Cloud White / Carbon', 'Sand Strata S23 / Silver Metallic / Screaming Orange S21', 'Core Black / Cloud White / Lucid Lemon', 'Cloud White / Core Black / Grey One']",[],['Product code: HQ6716'],['Reviews (15)'],['4.1'],['33.3333'],['70'],['73.3333']
112,['7.5'],"['Shadow Maroon F22 / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Carbon']",[],['Product code: H00279'],['Reviews (1451)'],['4.6'],['51.4675'],['86.7749'],['85.8374']
113,"['M 6 / W 7', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Collegiate Navy / Shadow Navy S22 / Cloud White', 'Mgh Solid Grey / Chalk White / Core Black', 'Core Black / Grey Six / Cloud White']",[],['Product code: IG5267'],['Reviews (43)'],['4.6'],['48.8372'],['80.2326'],['92.4419']
114,"['M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5']","['Core Black / Off White / Cloud White', 'Cloud White / Cloud White / Core Black', 'Off White / Core Black / Burnt Cayenne', 'Almost Blue / Off White / Core Black']",[],['Product code: HP3206'],['Reviews (51)'],['4.4'],['48.5294'],['75.9804'],['91.1765']
115,"['8.5', '11.5', '12.5']","['Core Black / Collegiate Orange / Dark Green', 'Grey Two / Cloud White / Grey Two', 'Team College Purple / Cloud White / Team College Purple', 'Team Power Red 2 / Cloud White / Team Power Red 2', 'Cloud White / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Team Maroon 2 / Cloud White / Team Maroon 2']",[],['Product code: IE9374'],['Reviews (43)'],['4.5'],['43.0233'],['75'],['84.8837']
116,"['8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15']","['Cloud White / Core Black / Pulse Lime S22', 'Core Black / Cloud White / Pulse Lime S22', 'Cloud White / Dark Silver Metallic / Core Black', 'Grey Three / Cloud White / Impact Orange F22']",[],['Product code: GW0896'],['Reviews (76)'],['4.6'],['50.3289'],['88.4868'],['83.8816']
117,"['M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5']","['Core Black / Off White / Cloud White', 'Cloud White / Cloud White / Core Black', 'Off White / Core Black / Burnt Cayenne', 'Almost Blue / Off White / Core Black']",[],['Product code: HP3210'],['Reviews (51)'],['4.4'],['48.5294'],['75.9804'],['91.1765']
118,"['M 7 / W 8', 'M 8 / W 9']","['Beam Pink F22 / Core Black / Coral Fusion S23', 'Core Black / Core Black / Carbon', 'Cloud White / Core Black / Solar Yellow']",[],['Product code: GX6632'],['Reviews (265)'],['4.7'],['52.5472'],['85.6604'],['91.7925']
119,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 10 / W 11', 'M 11 / W 12', 'M 12.5 / W 13.5', 'M 13 / W 14']",[],['Core Black / Team Solar Yellow 2 / Grey Five'],['Product code: IG0772'],['Reviews (7)'],['4.4'],['42.8571'],['78.5714'],['89.2857']
120,"['M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Core Black / Cloud White / Core Black', 'Cloud White / Core Black / Lucid Lemon']",[],['Product code: IE7021'],['Reviews (32)'],['4.3'],['43.75'],['76.5625'],['84.375']
121,"['6.5', '7', '7.5', '8', '11', '11.5', '12', '12.5', '13', '14']","['Carbon / Core Black / Charcoal Solid Grey', 'Wonder Beige / Magic Beige / Bright Royal', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Cloud White', 'Grey Three / Core Black / Cloud White', 'Shadow Navy S22 / Shadow Navy S22 / Bold Gold', 'Pulse Lime / Pulse Lime / Core Black', 'Off White / Cloud White / Core Black', 'Core Black / Carbon / Lucid Lemon']",[],['Product code: IG4771'],['Reviews (50)'],['4.4'],['57'],['85'],['90.5']
122,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14']","['Core Black / Cloud White / Gold Metallic', 'Preloved Brown F23 / Cloud White / Gold Metallic', 'Cloud White / Cloud White / Gold Metallic', 'Core Black / Cloud White / Gold Metallic', 'Bold Gold / Cloud White / Gold Metallic', 'Cloud White / Collegiate Navy / Grey One']",[],['Product code: IG5273'],['Reviews (415)'],['4.6'],['47.2155'],['80.9927'],['88.6145']
123,"['M 4 / W 5', 'M 5 / W 6', 'M 6 / W 7', 'M 7 / W 8', 'M 8 / W 9', 'M 9 / W 10', 'M 10 / W 11']","['Team Rave Green / Team Rave Green / Team Rave Green', 'Off White / Off White / Off White', 'Orbit Grey / Bliss / Linen', 'Silver Metallic / Brown / Cream White', 'Core White / Core White / Core White', 'Black / Black / Black', 'Unity Ink / Unity Ink / Unity Ink']",[],['Product code: HR1940'],['Reviews (5)'],['4.0'],['40'],['75'],['90']
124,"['M 7.5 / W 8.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 13 / W 14']",[],['Core Black / Cloud White / Signal Green'],['Product code: FV4744'],['Reviews (41)'],['4.3'],['36.5854'],['59.1463'],['84.7561']
125,"['M 4 / W 5', 'M 4.5 / W 5.5', 'M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14']","['Core White / Clear Grey / Green', 'Wonder White / Core White / Court Green', 'Core Black / Grey One / Grey Five', 'Matte Silver / Silver Metallic / Grey Two', 'Grey One / Grey Two / Grey Three']",[],['Product code: ID5410'],['Reviews (50)'],['4.9'],['52.5'],['89.5'],['92.5']
126,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']",[],['Wonder Clay / Off White / Gum'],['Product code: IE9862'],['Reviews (10)'],['5.0'],['52.5'],['85'],['92.5']
127,"['M 5 / W 6', 'M 6 / W 7', 'M 7 / W 8', 'M 13 / W 14']","['Core Black / Cloud White / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Cloud White', 'Core Black / Carbon / Core Black', 'Cloud White / Grey Two / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Core Black / Gold Metallic / Core Black', 'Core Black / Cloud White / Core Black', 'Legend Ink / Cloud White / Legend Ink', 'Cloud White / Core Black / Core Black', 'Cloud White / Core Black / Grey Three', 'Core Black / Core Black / Core Black', 'Shadow Navy S22 / Cloud White / Shadow Navy S22', 'Core Black / Preloved Yellow / Core Black', 'Shadow Navy / Preloved Yellow / Shadow Navy']",[],['Product code: GW9647'],['Reviews (11562)'],['4.7'],['51.9722'],['89.596'],['88.7909']
128,"['9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14']","['Core Black / Cloud White / Core Black', 'Team Power Red 2 / Cloud White / Team Power Red 2', 'Royal Blue / Cloud White / Royal Blue']",[],['Product code: GW4170'],['Reviews (3)'],['4.0'],['50'],['91.6667'],['100']
129,"['6.5', '7', '7.5', '8', '8.5', '9', '9.5', '12', '13', '14']","['Impact Orange F22 / Beam Orange F22 / Pulse Lilac F22', 'Core Black / Cloud White / Grey Six', 'Cloud White / Gold Metallic / Cloud White', 'Impact Orange F22 / Beam Orange F22 / Pulse Lilac F22', 'Team Shock Pink / Cloud White / Clear Pink', 'Team Power Red / Cloud White / Vivid Red S21', 'Team Navy / Cloud White / Wonder Steel F22', 'Royal Blue / Cloud White / Blue Rush S22', 'Team Light Grey / Cloud White / Cloud White', 'Cloud White / Core Black / Cloud White']",[],['Product code: HP2177'],['Reviews (45)'],['4.8'],['50.5556'],['88.3333'],['88.3333']
130,"['11.5', '12', '13']","['Cloud White / Lucid Lemon F23 / Arctic Fusion F23', 'Cloud White / Core Black / Cloud White', 'Core Black / Cloud White / Core Black']",[],['Product code: HQ1806'],['Reviews (269)'],['4.5'],['48.513'],['79.9257'],['84.6654']
131,"['M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5']","['Grey Three / Grey Three / Grey Two', 'Core Black / Grey Three / Carbon', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Solar Gold', 'Shadow Navy / Shadow Navy / Acid Orange', 'Cloud White / Zero Metalic / Crystal White', 'Grey One / Cloud White / Solar Red', 'Silver Violet S23 / Silver Violet S23 / Silver Dawn S23', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Carbon', 'Grey One / Silver Metallic / Core White', 'Core Black / Core Black / Coral Fusion', 'Orange / Orange / Core Black', 'Aluminium / Off White / Wonder Beige', 'Cloud White / Cloud White / Lucid Pink', 'Shadow Navy / Shadow Navy / Silver Metallic', 'Core Black / Core Black / Grey Six', 'Olive Strata / Core Black / Silver Pebble']",[],['Product code: HP5967'],['Reviews (197)'],['4.4'],['56.8528'],['76.5228'],['82.1066']
132,"['6', '7', '8.5', '10.5', '11', '11.5', '12', '12.5', '13', '14']","['Core Black / Core Black / Gum M2', 'Core Black / Carbon / Wonder White F21', 'Grey Five / Grey Three / Bronze Strata', 'Grey Five / Grey Three / Bronze Strata S23', 'Core Black / Core Black / Gum M2']",[],['Product code: EE8893'],['Reviews (258)'],['4.5'],['52.1318'],['75.7752'],['84.1085']
133,[],"['Core Black / Off White / Cloud White', 'Cloud White / Cloud White / Core Black', 'Off White / Core Black / Burnt Cayenne', 'Almost Blue / Off White / Core Black']",[],['Product code: HP2772'],['Reviews (51)'],['4.4'],['48.5294'],['75.9804'],['91.1765']
134,[],"['Core Black / Cloud White / Team Shock Pink 2', 'Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Bliss Blue F22']",[],['Product code: GY9990'],['Reviews (54)'],['4.0'],['46.7593'],['56.9444'],['76.3889']
135,[],"['Cloud White / Royal Blue / Solar Blue', 'Cloud White / Silver Metallic / Clear Grey', 'Team Power Red 2 / Cloud White / Bright Red', 'Core Black / Gold Metallic / Core Black']",[],['Product code: GX7963'],['Reviews (17)'],['3.9'],['45.5882'],['63.2353'],['76.4706']
136,[],"['Grey Three / Grey Three / Grey Two', 'Core Black / Grey Three / Carbon', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Solar Gold', 'Shadow Navy / Shadow Navy / Acid Orange', 'Cloud White / Zero Metalic / Crystal White', 'Grey One / Cloud White / Solar Red', 'Silver Violet S23 / Silver Violet S23 / Silver Dawn S23', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Carbon', 'Grey One / Silver Metallic / Core White', 'Core Black / Core Black / Coral Fusion', 'Orange / Orange / Core Black', 'Aluminium / Off White / Wonder Beige', 'Cloud White / Cloud White / Lucid Pink', 'Shadow Navy / Shadow Navy / Silver Metallic', 'Core Black / Core Black / Grey Six', 'Olive Strata / Core Black / Silver Pebble']",[],['Product code: HP5968'],['Reviews (197)'],['4.4'],['56.8528'],['76.5228'],['82.1066']
137,[],"['Cloud White / Solar Red / Crystal White', 'Grey Three / Cloud White / Grey Five', 'Victory Blue / Victory Blue / Cloud White', 'Better Scarlet / Better Scarlet / Cloud White', 'Carbon / Court Green / Core Black', 'Chalk White / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Core Black / Core Black / Carbon', 'Silver Violet / Cloud White / Core Black', 'Lucid Blue S23 / Lucid Blue S23 / Cloud White']",[],['Product code: HP5775'],['Reviews (615)'],['4.5'],['50.935'],['83.5366'],['86.3415']
138,[],"['Crystal White / Purple / Burgundy', 'Crystal White / Silver Green S23 / Silver Green S23']",[],['Product code: GY2536'],['Reviews (13)'],['4.3'],['61.5385'],['67.3077'],['78.8462']
139,[],"['Core Black / Cloud White / Cloud White', 'Core Black / Core Black / Cloud White', 'Grey Five / Cloud White / Halo Blue S21', 'Core Black / Carbon / Wonder White F21', 'Grey Three / Bronze Strata / Core Black', 'Solar Gold / Cloud White / Impact Orange', 'Core Black / Cloud White / Cloud White', 'Core Black / Carbon / Pulse Lime S22']",[],['Product code: FW2822'],['Reviews (195)'],['4.6'],['48.3333'],['81.4103'],['85.3846']
140,[],"['Core Black / Carbon / Grey Four', 'Wonder Steel F22 / Grey Three / Impact Orange F22', 'Core Black / Semi Flash Aqua F23 / Preloved Yellow F23']",[],['Product code: IF4865'],['Reviews (648)'],['4.5'],['47.2093'],['82.9457'],['89.7762']
141,[],"['Grey Three / Grey Three / Grey Two', 'Core Black / Grey Three / Carbon', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Solar Gold', 'Shadow Navy / Shadow Navy / Acid Orange', 'Cloud White / Zero Metalic / Crystal White', 'Grey One / Cloud White / Solar Red', 'Silver Violet S23 / Silver Violet S23 / Silver Dawn S23', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Carbon', 'Grey One / Silver Metallic / Core White', 'Core Black / Core Black / Coral Fusion', 'Orange / Orange / Core Black', 'Aluminium / Off White / Wonder Beige', 'Cloud White / Cloud White / Lucid Pink', 'Shadow Navy / Shadow Navy / Silver Metallic', 'Core Black / Core Black / Grey Six', 'Olive Strata / Core Black / Silver Pebble']",[],['Product code: IG2352'],['Reviews (197)'],['4.4'],['56.8528'],['76.5228'],['82.1066']
142,[],[],['Core Black / Team Solar Yellow 2 / Grey Five'],['Product code: IG0770'],['Reviews (16)'],['4.3'],['46.875'],['68.75'],['81.25']
143,"['6', '6.5', '8', '9', '9.5', '10', '11', '11.5', '12', '12.5', '13', '14', '15']","['Core Black / Grey Four / Cloud White', 'Core Black / Grey Four / Cloud White', 'Impact Orange / Core Black / Coral Fusion', 'Blue Dawn / Blue Fusion / Impact Orange']",[],['Product code: GZ8887'],['Reviews (77)'],['4.5'],['47.7273'],['80.1948'],['90.2597']
144,"['7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11.5', '12', '12.5', '13', '14', '15']","['Team Orange / Cloud White / Team Colleg Gold', 'Team Green / Cloud White / Vivid Red S21', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Gold Metallic / Cloud White', 'Cloud White / Team Power Red 2 / Cloud White', 'Cloud White / Team Navy Blue 2 / Cloud White', 'Cloud White / Team Colleg Gold 2 / Cloud White']",[],['Product code: GZ6916'],['Reviews (177)'],['4.3'],['46.7514'],['78.1073'],['81.9209']
145,"['M 5.5 / W 6.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10.5 / W 11.5']","['Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Cloud White', 'Bright Royal / Cloud White / Bliss Blue F22', 'Cloud White / Core Black / Lucid Lemon F23']",[],['Product code: GZ0028'],['Reviews (181)'],['4.5'],['45.9945'],['72.2376'],['83.011']
146,"['7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13']",[],['Off White / Silver Violet S23 / Silver Dawn S23'],['Product code: ID7316'],['Reviews (12)'],['5.0'],['54.1667'],['87.5'],['97.9167']
147,"['6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13']","['Off White / Core Black / Silver Metallic', 'Off White / Core Black / Team Collegiate Red', 'Off White / Core Black / Royal Blue', 'Khaki / Core Black / Purple Rush']",[],['Product code: FZ6221'],['Reviews (59)'],['4.5'],['52.1186'],['80.9322'],['85.5932']
148,"['8', '12']","['Cloud White / Core Black / Cloud White', 'Pantone / Off White / Pantone', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Cloud White / Cloud White / Collegiate Navy', 'Cloud White / Cloud White / Green', 'Chalk White / Chalk White / Core Black', 'Aluminium / Collegiate Red / Aluminium', 'Core Black / Carbon / Gum', 'Pantone / Pantone / Gum', 'Chalk White / Chalk White / Wonder White', 'Cloud White / Blue Bird / Off White', 'Cloud White / Cloud White / Blue Dawn', 'Core White / Off White / Preloved Blue', 'Grey Three / Grey Five / Gum', 'Cloud White / Cloud White / Cloud White', 'Savanna / Savanna / Sand Strata', 'Cloud White / Pantone / Pantone', 'Core White / Magic Beige / Off White', 'Earth Strata S23 / Earth Strata S23 / Dark Brown', 'Semi Court Green S23 / Semi Court Green S23 / Collegiate Green', 'Cream White / Cream White / Core Black']",[],['Product code: HQ6830'],['Reviews (625)'],['4.6'],['50.96'],['79.48'],['87.04']
149,"['3.5', '7', '7.5', '8', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13']",[],['Active Red / Core Black / Grey One'],['Product code: BC0861'],['Reviews (28)'],['4.0'],['28.5714'],['60.7143'],['81.25']
150,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5']","['Core Black / Supplier Colour / Carbon', 'Cloud White / Metallic Silver / Cloud White', 'Carbon / Metallic Silver / Cloud White']",[],['Product code: GZ9416'],['Reviews (1)'],['5.0'],['75'],['75'],['75']
151,"['4.5', '6.5', '8.5', '9']","['Core Black / Supplier Colour / Carbon', 'Cloud White / Metallic Silver / Cloud White', 'Carbon / Metallic Silver / Cloud White']",[],['Product code: GZ9421'],['Reviews (1)'],['5.0'],['75'],['75'],['75']
152,"['6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14']","['Core Black / Matte Silver / Solar Red', 'Impact Orange / Crystal White / Core Black', 'Wonder Taupe S23 / Solar Gold / Sand Strata S23']",[],['Product code: HR1122'],['Reviews (11)'],['4.5'],['47.7273'],['79.5455'],['95.4545']
153,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12']","['Core Black / Supplier Colour / Carbon', 'Cloud White / Metallic Silver / Cloud White', 'Carbon / Metallic Silver / Cloud White']",[],['Product code: GZ9417'],['Reviews (1)'],['5.0'],['75'],['75'],['75']
154,"['6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15']",[],['Bronze Strata S23 / Matte Silver / Grey Four'],['Product code: HQ1444'],['Reviews (1)'],['5.0'],['50'],['100'],['100']
155,"['9', '9.5', '10', '10.5', '11', '11.5', '12', '13']","['Core Black / Grey Four / Cloud White', 'Core Black / Grey Four / Cloud White', 'Impact Orange / Core Black / Coral Fusion', 'Blue Dawn / Blue Fusion / Impact Orange']",[],['Product code: HR1116'],['Reviews (77)'],['4.5'],['47.7273'],['80.1948'],['90.2597']
156,['11.5'],"['Core White / Grey One / Off White', 'Core White / Off White / Team Power Red']",[],['Product code: GZ2557'],['Reviews (8)'],['5.0'],['53.125'],['90.625'],['90.625']
157,"['M 10.5 / W 11.5', 'M 11 / W 12', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Grey Three / Grey Three / Grey Two', 'Core Black / Grey Three / Carbon', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Solar Gold', 'Shadow Navy / Shadow Navy / Acid Orange', 'Cloud White / Zero Metalic / Crystal White', 'Grey One / Cloud White / Solar Red', 'Silver Violet S23 / Silver Violet S23 / Silver Dawn S23', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Carbon', 'Grey One / Silver Metallic / Core White', 'Core Black / Core Black / Coral Fusion', 'Orange / Orange / Core Black', 'Aluminium / Off White / Wonder Beige', 'Cloud White / Cloud White / Lucid Pink', 'Shadow Navy / Shadow Navy / Silver Metallic', 'Core Black / Core Black / Grey Six', 'Olive Strata / Core Black / Silver Pebble']",[],['Product code: HP5969'],['Reviews (197)'],['4.4'],['56.8528'],['76.5228'],['82.1066']
158,"['M 7 / W 8', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15', 'M 15 / W 16']","['Wonder White / Aluminium / Impact Orange', 'Savanna / Coral Fusion S23 / Court Green S23', 'Wonder Blue / Core Black / Lucid Lemon']",[],['Product code: IF2153'],['Reviews (14)'],['4.4'],['50'],['85.7143'],['89.2857']
159,"['7.5', '10.5', '11', '11.5', '12']","['Core Black / Core Black / Off White', 'Chalk White / Off White / Off White']",[],['Product code: GX6309'],['Reviews (15)'],['4.8'],['60'],['81.6667'],['90']
160,"['M 4 / W 5', 'M 5 / W 6', 'M 6 / W 7', 'M 7 / W 8', 'M 8 / W 9', 'M 9 / W 10', 'M 10 / W 11', 'M 11 / W 12']","['Team Rave Green / Team Rave Green / Team Rave Green', 'Off White / Off White / Off White', 'Orbit Grey / Bliss / Linen', 'Silver Metallic / Brown / Cream White', 'Core White / Core White / Core White', 'Black / Black / Black', 'Unity Ink / Unity Ink / Unity Ink']",[],['Product code: HR1938'],['Reviews (5)'],['4.0'],['40'],['75'],['90']
161,"['M 5 / W 6', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 10 / W 11', 'M 10.5 / W 11.5']",[],['Lucid Blue S23 / Cloud White / Solar Red'],['Product code: IE4894'],['Reviews (14)'],['4.1'],['50'],['73.2143'],['73.2143']
162,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12']",[],['Cloud White / Royal Blue / Core White'],['Product code: ID2203'],[],[],[],[],[]
163,"['4', '4.5', '5.5', '6', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '13']","['Shadow Navy S22 / Crystal White / Chalk White', 'Wild Sepia S21 / Crystal White / Chalk White', 'Off White / Chalk White / Wonder White F21', 'Preloved Blue S23 / Crystal White / Chalk White', 'Earth Strata S23 / Crystal White / Chalk White']",[],['Product code: FZ5993'],['Reviews (4)'],['5.0'],['62.5'],['93.75'],['93.75']
164,"['6', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13']","['Core Black / Cloud White / Gum', 'Better Scarlet S23 / Cloud White / Gum']",[],['Product code: IF7530'],['Reviews (65)'],['4.7'],['52.6923'],['81.1538'],['92.6923']
165,"['M 12 / W 13', 'M 13 / W 14']","['Olive Strata S23 / Silver Pebble S23 / Pulse Lime S22', 'Cloud White / Grey Two / Acid Orange S21', 'Cloud White / Cloud White / Cloud White', 'Off White / Off White / Wonder Beige F23', 'Core Black / Core Black / Grey Six']",[],['Product code: IG0436'],['Reviews (171)'],['4.6'],['53.2164'],['84.5029'],['89.1813']
166,"['5', '6', '7', '7.5', '8', '8.5']","['Core Black / Core Black / Supplier Colour', 'Pantone / Shadow Green / Supplier Colour', 'Craft Orange / Preloved Red / Supplier Colour', 'Sand Strata / Magic Beige / Supplier Colour', 'Off White / Cream White / Supplier Colour', 'Bronze Strata / Preloved Brown / Bronze Strata']",[],['Product code: HQ6837'],['Reviews (202)'],['4.5'],['46.9059'],['81.6832'],['88.8614']
167,"['M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 12.5 / W 13.5', 'M 13 / W 14']","['Bright Royal / Cloud White / Bliss Blue F22', 'Cloud White / Core Black / Lucid Lemon F23']",[],['Product code: GZ0008'],['Reviews (41)'],['3.8'],['39.6341'],['56.0976'],['76.2195']
168,"['M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14']","['Aluminium / Magic Beige F22 / Impact Orange F22', 'Clay Strata S23 / Bold Gold / Carbon']",[],['Product code: H03661'],['Reviews (11)'],['4.4'],['43.1818'],['86.3636'],['86.3636']
169,"['5.5', '6', '7']","['Grey One / Crystal White / Cloud White', 'Vivid Red / Better Scarlet / Cloud White', 'Grey Five / Carbon / Bright Royal', 'Cloud White / Core Black / Gold Metallic', 'Core Black / Cloud White / Gold Metallic', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Cloud White', 'Wonder Taupe / Simple Brown / Core Black', 'Grey Six / Solar Orange / Core Black', 'Active Teal / Core Black / Crystal White', 'Active Purple / Core Black / Signal Green', 'Crystal White / Core Black / Signal Green', 'Core Black / Core Black / Signal Green', 'Core Black / Grey Five / Core Black', 'Magic Grey S22 / Cloud White / Beam Orange F22', 'Beam Orange F22 / Grey One / Bliss Orange', 'Cloud White / Core Black / Grey One', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Royal Blue / Crystal White / Core Black', 'Core Black / Cloud White / Grey Six', 'Cloud White / Cloud White / Grey Two', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Solar Yellow / Solar Yellow / Core Black', 'Focus Olive F21 / Focus Olive F21 / Core Black', 'Silver Green / Carbon / Grey Four', 'Light Solid Grey / Silver Metallic / Crystal White', 'Bright Royal / Black Blue Met. / Silver Metallic', 'Grey Three / Cloud White / Core Black']",[],['Product code: FZ6497'],['Reviews (1178)'],['4.4'],['51.2521'],['76.528'],['82.6401']
