,product_code,count_of_sizes,colors
783,DZ2544-100,3,['Summit White/Black/Summit White/Light Silver']
784,DX4361-002,19,"['Black/Orange/Electro Orange/Black', 'Black/Black/Gum Light Brown/White', 'White/Black', 'Light Chocolate/White/Black/Black', 'Thunder Blue/Saturn Gold/Soft Yellow/Thunder Blue', 'Cacao Wow/Cacao Wow/Earth/Black']"
785,DV5475-300,10,"['Red Stardust/Rosewood/Dark Russet/Team Red', 'Gorge Green/Action Green/Bright Cactus/Copa', 'Lilac/Medium Soft Pink/Coconut Milk/Noise Aqua']"
786,DZ3338-106,11,"['Sail/Wolf Grey/Challenge Red/Black', 'Gym Red/Black/White', 'Light Silver/Volt/Particle Grey/Green Strike', 'White/Black/Team Crimson']"
787,CD4382-400,21,"['Sail/Light Lemon Twist/Black/Fierce Pink', 'Racer Blue/Lime Blast/Safety Orange/White']"
788,FN6616-800,15,"['Pro Green/Black/White', 'Game Royal/Black/White', 'Signal Blue/Black/White', 'Court Purple/Black/White', 'Bright Ceramic/Black/White', 'Desert Orange/Black/White', 'Gorge Green/Black/White', 'Light Iron Ore/Phantom/Flat Pewter/Green Strike', 'Black/Clear Jade/Mica Green', 'University Red/White/Football Grey/Black', 'Racer Blue/White/Obsidian/Sundial']"
789,DX5635-002,10,['Black/White/New Redwood']
790,FD0670-001,1,['Black/White/Metallic Silver']
791,CD4382-600,21,['Hyper Pink/Laser Orange/Black']
792,DD9465-600,8,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']"
793,FN6746-904,19,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
794,DD9304-602,25,"['Barely Green/Barely Volt/Football Grey/Cave Purple', 'Black/Midnight Navy/White/Volt', 'Black/Wolf Grey/Cool Grey/White', 'White/Pure Platinum/Black', 'Picante Red/Team Red/Brilliant Orange/Jade Ice', 'Phantom/Light Orewood Brown/University Gold/White']"
795,FQ8732-010,17,"['Aquarius Blue/Metallic Silver/White/Black', 'Metallic Silver/Sail/Black/Metallic Silver', 'Racer Blue/Black/Flat Silver/White', 'White/Metallic Platinum/Varsity Red', 'Sail/Wolf Grey/Metallic Silver/White', 'Photon Dust/Light Bone/Pale Ivory/Khaki', 'Black/Anthracite/Black', 'Flat Pewter/Light Iron Ore/Metallic Silver/White', 'Pure Platinum/Black/White', 'Coconut Milk/Medium Blue/Photon Dust/Sail']"
796,DO1925-130,6,"['Black/Dark Concord/White/True Red', 'White/Black/Dark Concord', 'White/Black/Game Royal', 'White/Black/Lucky Green', 'White/Black/University Red', 'White/Gym Red/Black']"
797,FQ8971-600,10,"['Black/Iron Grey/Jade Ice/Pastel Yellow', 'Fierce Pink/Fireberry/Hyper Pink/Guava Ice']"
798,DZ2946-100,26,"['University Red/White', 'Game Royal/White', 'White/White/Black', 'Black/Black/White', 'Wolf Grey/White']"
799,DJ5423-300,2,"['Guava Ice/Bordeaux/Bold Berry/Bright Crimson', 'Guava Ice/Emerald Rise/Medium Olive/Blue Lightning', 'Laser Orange/Hyper Pink/White/Racer Blue', 'Violet Frost/Purple Pulse/Canyon Purple/Metallic Gold', 'Sesame/Sail/Midnight Navy/Light Crimson', 'Black/White/Pure Platinum/Metallic Gold', 'Light Silver/Lemon Chiffon/Safety Orange/Hyper Royal', 'Black/University Red/University Gold/Black', 'Barely Green/Medium Soft Pink/Light Bone/Multi-Color']"
800,FZ3620-001,19,['Football Grey/White/Luminous Green/Black']
801,DJ5167-300,10,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Black/Hyper Royal/Chrome', 'Hyper Turquoise/Black/White/Fuchsia Dream']"
802,FD0808-001,2,"['White/Neutral Grey/Cement Grey/Teal Nebula', 'Light Silver/Black/Deep Royal Blue/Football Grey', 'Medium Grey/White/Hyper Violet/Black', 'White/Black/Coconut Milk/University Red', 'White/White/Black', 'Coconut Milk/Team Gold/Sail/Black', 'White/University Blue/Old Royal/White', 'Hay/Taupe/Varsity Red/Baroque Brown', 'Enamel Green/Summit White/Coconut Milk/Sail', 'Limestone/Ale Brown/White/Valerian Blue', 'Black/Dark Grey/Cool Grey/White', 'Dark Pony/Coconut Milk/Sail/Medium Soft Pink']"
803,864349-302,20,"['Noble Green/Noble Green/White/Midnight Navy', 'University Red/University Red/White/White', 'Cerulean/Cerulean/White/White']"
804,DX4981-103,6,"['White/Sail/Dark Royal Blue', 'White/Sail/Black']"
805,DJ6520-001,16,"['White/Black/Blue Tint/University Red', 'White/Pure Platinum/Blue Tint/Midnight Navy', 'White/Pure Platinum/Black/Wolf Grey', 'White/Blue Tint/Pure Platinum/Black', 'Black/Blue Tint/Pure Platinum/White', 'Wolf Grey/Cool Grey/Pure Platinum/White', 'White/Wolf Grey/Pure Platinum/Black', 'University Red/Team Red/Habanero Red/White']"
806,FD1162-600,11,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
807,DZ3183-100,2,"['Hyper Turquoise/Black', 'White/White/White', 'White/Bright Crimson/Black', 'Black/Hyper Royal/Chrome']"
808,DO6294-002,2,"['Lime Blast/Black', 'Black/Teal Nebula/Hyper Pink/White', 'White/Wolf Grey/Metallic Silver', 'Smoke Grey/Black/Barely Volt/Metallic Silver']"
809,DM8019-004,1,"['Summit White/Summit White/Safety Orange/Cinnabar', 'Mica Green/Light Bone/Phantom/Rosewood', 'Smoke Grey/Vivid Purple/Phantom/Dark Smoke Grey', 'Limestone/Dark Driftwood/Sail/Green Glow', 'Black/Hyper Pink/Wolf Grey/Black', 'Wolf Grey/Grey Fog/Summit White/Navy', 'Black/Black/Wolf Grey/Cool Grey', 'Earth/Black/Photon Dust/Light Iron Ore', 'Hemp/Dark Russet/Total Orange/Coral Chalk', 'Light Bone/Diffused Blue/Summit White/Light Photo Blue', 'Cargo Khaki/Black/Bright Cactus/Moss', 'Cacao Wow/Cacao Wow/Viotech/Black']"
810,DJ5633-600,1,['Bright Crimson/Black/White']
811,DX0024-100,11,"['Pure Platinum/Light Ultramarine/Football Grey/Dark Smoke Grey', 'White/Clear Jade/Rush Fuchsia/Black', 'Photon Dust/Emerald Rise/Volt/Black', 'White/Pure Platinum/Black', 'Black/Smoke Grey/Iron Grey/White', 'Phantom/Oil Green/Sail/Earth']"
812,CW7586-100,2,['White/Sail/Platinum Tint']
813,FN6594-002,22,"['Black/Guava Ice/Orange/Black', 'Light Bone/Coconut Milk/Cobblestone/Light Bone']"
814,DM0174-302,1,"['Black/Dark Smoke Grey/White', 'Bright Spruce/Valerian Blue/Cerulean/Light Crimson']"
815,DZ9360-007,17,"['Black/Clear Jade/White', 'Pure Platinum/White/University Red/Black', 'Light Silver/Summit White/Bright Mandarin/Iron Grey', 'Obsidian/White/Racer Blue/Sundial', 'Smoke Grey/Light Smoke Grey/Dark Smoke Grey/White', 'Obsidian/Bright Crimson/White', 'Phantom/Flat Pewter/Green Strike', 'Black/Anthracite/White']"
816,FB8895-600,0,['Burgundy Crush/Platinum Tint/Plum Eclipse']
817,FJ0850-001,22,['Black/White/Metallic Gold/Malachite']
818,FB2907-100,16,"['Midnight Navy/Dark Obsidian/Black/White', 'University Red/Light Crimson/Black/White', 'White/Pure Platinum/Bright Crimson/Black', 'Pewter/Wolf Grey/White/Black', 'White/Football Grey/University Red/Hyper Violet', 'Black/Anthracite/Cool Grey/White']"
819,FD6255-102,16,"['White/Pure Platinum/University Red', 'White/Pure Platinum/Wolf Grey', 'White/Pure Platinum/Midnight Navy', 'Black/Blue Tint/Anthracite/White', 'White/Pure Platinum/Black']"
820,DJ5627-300,9,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Pink Blast/Gridiron/Volt']"
821,FJ8893-900,22,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
822,921826-011,1,"['Black/Metallic Gold', 'Pure Platinum/Wolf Grey/Sail/Wolf Grey', 'Pink Gaze/White/Black/Hyper Pink', 'Black/Reflect Silver/Metallic Silver/White', 'Black/Anthracite/Picante Red', 'Medium Olive/Sequoia/Black/Light Silver', 'White/Black/Wolf Grey', 'Photon Dust/Dark Obsidian/White/Malachite', 'Light Bone/Khaki/Sail/Black', 'Black/White', 'Black/Wolf Grey/White/Blue Nebula', 'Black/Anthracite/White']"
823,FN6750-900,19,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
824,DC7232-001,4,['Black/Dark Grey/Black/White']
825,DM3413-002,1,"['Black/Volt/Hyper Pink/White', 'White/Black/Blue Lightning/Lime Blast', 'Black/Green Abyss/Hyper Pink/Fuchsia Dream', 'White/University Red/Total Orange/Photo Blue', 'Moss/Oil Green/Vivid Orange/Black', 'Game Royal/Vivid Orange/White/University Blue', 'Black/White', 'Pure Platinum/Black/Medium Blue/Bright Crimson', 'White/Light Bone/Light Iron Ore/Iron Grey', 'Mineral Teal/Black/Faded Spruce/Light Silver', 'Black/Off Noir/Sesame/Sail', 'Sesame/Buff Gold/Bronzine/Lime Blast']"
826,DO7625-001,17,"['Black/Light Bone/Golden Beige/Vivid Sulfur', 'Deep Jungle/Geode Teal/Black/Safety Orange', 'Black/Dark Smoke Grey/Volt/White', 'Black/Off Noir/Dark Smoke Grey/Black']"
827,FJ2253-901,22,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
828,DJ5963-600,12,"['Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
829,DV5473-001,5,"['White/University Red/Black/Black', 'Black/Black/Black/University Red', 'Baroque Brown/Black/Obsidian', 'White/White/Black/Black', 'Orange/Orange/Black/Blue Jay', 'Black/Black/Black/Black']"
830,CD0197-006,6,"['Spruce Aura/Volt/White/Black', 'Midnight Navy/Black/White/Metallic Silver', 'White/Smoke Grey/Black', 'Black/Dark Smoke Grey/Smoke Grey/White']"
831,DV3892-900,20,"['Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
832,FD0762-800,11,"['Total Orange/Black', 'Black/White']"
833,FJ1213-106,7,['White/Black/Photon Dust/Flash Crimson']
834,DX5257-900,19,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
835,DN2647-651,12,['Light Soft Pink/Summit White/Smoke Grey/Canyon Purple']
836,DD9475-705,5,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']"
837,CW3406-004,3,['Black/Anthracite/White']
838,DO7424-900,17,"['Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color']"
839,DJ6606-001,4,['Black/Black/White']
840,DZ4353-160,12,"['Black/Black/University Red', 'Yellow Ochre/Black/White', 'Black/White/Wolf Grey/Metallic Gold', 'White/Varsity Red/Wolf Grey/Black', 'Black/Bright Mandarin/Sail/Sky J Light Olive', 'White/Cardinal Red/Light Graphite/Vivid Orange', 'Black/Black/Anthracite']"
841,DM1206-174,2,['White/Aquatone/Celestial Gold']
842,CZ1884-004,13,"['Black/Off Noir/Black', 'Black/Dark Smoke Grey/Vivid Sulfur/Chlorine Blue']"
843,FQ8077-104,16,['Light Orewood Brown/Coconut Milk/Deep Jungle/Sail']
844,DC8418-104,8,"['White/Cardinal Red/Vivid Orange', 'Black/White/University Red', 'White/Wolf Grey/Racer Blue']"
845,DC8753-100,27,"['Sail/Light Lemon Twist/Guava Ice/Fierce Pink', 'Racer Blue/Lime Blast/Safety Orange/White', 'White/Metallic Silver/Pure Platinum/Black', 'Black/Light Smoke Grey/Dark Smoke Grey/Metallic Silver']"
846,DV3892-900,20,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
847,CD4385-400,21,"['Hyper Pink/Laser Orange/Black', 'Sail/Light Lemon Twist/Guava Ice/Fierce Pink', 'Racer Blue/Safety Orange/Lime Blast/White', 'White/Chile Red/Coconut Milk/Black', 'Mint Foam/Volt/Cave Purple']"
848,DD0007-900,21,['Coyote/Coyote/Coyote']
849,394055-001,17,"['Metallic Silver/White/Black', 'White/Black', 'White/Metallic Cool Grey/Obsidian']"
850,FB8889-100,14,['White/Deep Jungle/Light Silver/Black']
851,A03938C-206,15,['Iron/Egret']
852,CT2357-100,1,"['White/Black/Cyber/Cyber', 'Black/Black/Iron Grey/Black', 'Particle Grey/Grey Fog/Black/White']"
853,DR5540-002,8,"['Black/White', 'White/Black']"
854,DM0829-301,16,"['Mica Green/Black/Clear Jade/White', 'Obsidian/Racer Blue/Sundial/White', 'Football Grey/Pure Platinum/White/University Red', 'Obsidian/Lime Blast/Polar/Pink Foam', 'Light Iron Ore/Flat Pewter/Black', 'Black/Black/Dark Smoke Grey', 'Black/Black/White', 'Light Silver/Sequoia/Wolf Grey/High Voltage', 'Court Blue/Green Strike/Black', 'Smoke Grey/Dark Smoke Grey/Dark Grey/White']"
855,CW3400-001,1,['Black/White/Bright Crimson/University Red']
856,DX5636-002,10,['Black/Old Royal/White']
857,DD0529-002,10,['Black/Game Royal/White']
858,DM0823-101,17,"['Dark Smoke Grey/White/Monarch/Smoke Grey', 'Light Silver/Iron Grey/Bright Mandarin', 'Mica Green/Black/White/Clear Jade', 'White/Football Grey/University Red', 'Phantom/White/Flat Pewter/Green Strike', 'Photon Dust/Light Bone/Cool Grey/Anthracite', 'Cave Purple/Black/Light Crimson/Bright Crimson', 'Black/Black/White']"
859,FB8885-100,17,"['Coconut Milk/Hemp/Sesame/Baroque Brown', 'Light Bone/Black/Photon Dust/White', 'White/Black/Sail/Photon Dust', 'Wheat Gold/Black/Coconut Milk/Safety Orange', 'Black/White/Football Grey/Multi-Color', 'Black/Dark Pony/Sail/Faded Spruce']"
860,DX5261-902,14,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Volt/Volt', 'Multi-Color/Multi-Color']"
861,DM0103-003,22,"['Phantom/White/Light Bone/Barely Volt', 'Wolf Grey/Smoke Grey/White', 'White/Black/White', 'Grey Fog/Cement Grey/Burnt Sunrise/White', 'White/Pure Platinum/Fire Red/Black', 'Black/Cement Grey/Metallic Silver/White']"
862,FB8132-100,22,"['White/Challenge Red/Hyper Royal/Obsidian', 'White/Tour Yellow/Photo Blue/Obsidian']"
863,DV0806-102,1,"['White/Clear Jade', 'White/White/Black']"
864,DZ4637-001,3,['Light Bone/White/Hemp/Clear Jade']
865,DV4336-040,12,"['Hyper Turquoise/Fuchsia Dream/Black', 'Black/Hyper Royal/Chrome']"
866,FQ7148-900,22,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
867,DZ7740-800,7,['University Orange/Game Royal/White/Black']
868,DV3258-103,4,"['White/Cedar/Team Red', 'White/Pale Ivory/Monarch', 'Black/White', 'White/Black']"
869,DA7245-011,3,"['White/Photo Blue/Deep Royal Blue/University Red', 'Photon Dust/Light Crimson/White/Black', 'Midnight Navy/White/Black/Wolf Grey', 'Anthracite/Black/White/Racer Blue', 'Bright Crimson/Obsidian/Light Orewood Brown/White', 'Black/Anthracite/White']"
870,FB1378-001,7,"['Desert Ochre/Hyper Royal/Gum Yellow/Desert Ochre', 'Black/Anthracite']"
871,DM3004-001,12,"['Bison/Hyper Crimson/Total Orange/Black', 'Hemp/Canyon Purple', 'Black/Ash Green/Black', 'Black/Anthracite', 'Vachetta Tan/Night Blue/Oxidized Green/Black']"
872,168817C-102,9,"['White', 'Black']"
873,FJ2843-100,12,"['White/Light Crimson/Gym Red', 'White/Pine Green/Medium Grey/Black', 'White/Black/Hyper Royal']"
874,DD6203-003,5,"['Obsidian/Black/White/Dark Marina Blue', 'Black/Dark Smoke Grey/White', 'Obsidian/Valerian Blue/Bright Spruce/Barely Green', 'Black/Dark Smoke Grey/Iron Grey/University Red']"
875,DD9293-003,13,"['Wolf Grey/Black/Volt/White', 'Sea Glass/White/University Red/Midnight Navy', 'Black/Particle Grey/Dark Smoke Grey', 'Geode Teal/Purple Ink/Lime Blast/Black', 'Platinum Tint/Black/White/Light Crimson', 'Black/Dark Smoke Grey/Light Smoke Grey/White', 'Black/Dark Smoke Grey/Pure Platinum/White', 'Midnight Navy/Dark Obsidian/Pure Platinum/Worn Blue', 'White/White/Pure Platinum']"
876,FJ4036-900,26,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
877,DD1579-103,1,"['White/Action Green/Light Lemon Twist/Black', 'Deep Jungle/Deep Jungle/Lime Ice', 'White/Kelly Green', 'Sanddrift/University Blue/White/Game Royal', 'Black/Metallic Silver']"
878,DZ3407-800,10,"['Black/Black/Black/Anthracite', 'Rugged Orange/Rugged Orange/Black/Black', 'Moss/Moss/Light Orewood Brown/Black']"
879,DD9538-012,1,"['University Red/Ember Glow/Bordeaux/Coconut Milk', 'White/Black/Wolf Grey/White', 'White/Black/Wolf Grey/Volt', 'Wolf Grey/Barely Volt/Bright Crimson/White', 'Particle Grey/Lilac/Violet Frost/Football Grey', 'Black/Volt/White']"
880,DV1734-100,0,['Summit White/White/Lemon Wash/White']
881,DC8751-800,5,"['Anthracite/Summit White/Particle Grey/University Blue', 'Orange/Black/White/Orange']"
882,DZ5943-100,15,['White/Team Gold/Team Maroon']
883,FJ8896-900,22,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
884,DC7695-102,20,"['Lucky Green/Black/White/University Gold', 'Black/Black/Anthracite/Black', 'White/White/Gum Light Brown/Fir', 'Court Blue/Court Blue/University Red/Light Orewood Brown']"
885,DH0623-400,0,"['Diffused Taupe/Dark Pony/Sanddrift/Picante Red', 'Spring Green/Olive Flak/Black/White', 'White/Vivid Sulfur/Anthracite/Black', 'Black/White', 'Deep Royal Blue/Yellow Strike/Coconut Milk/White', 'Purple Ink/Deep Jungle/Purple Cosmos/Safety Orange', 'Mineral Teal/Wolf Grey/Racer Blue/Obsidian']"
886,DZ5952-100,14,['White/Varsity Maize/Sport Royal']
887,DX3946-100,3,"['Coconut Milk/Barely Volt/White/Neptune Green', 'Iron Grey/Particle Grey/Celery/Phantom']"
888,DV2757-201,18,"['Light Silver/Deep Jungle/Honeydew/White', 'Sesame/Guava Ice/Red Stardust/Deep Jungle', 'Black/Anthracite/White/Summit White', 'Melon Tint/Campfire Orange/Bright Mandarin/Coconut Milk', 'Jade Ice/Emerald Rise/Clear Jade/White', 'Rush Fuchsia/Fuchsia Dream/Black/Light Lemon Twist', 'Pale Vanilla/Topaz Gold/Sanddrift/Sea Coral', 'Summit White/Pure Platinum/White/Black', 'Phantom/Bright Cactus/Light Bone/Medium Soft Pink', 'Black/Sail/Pink Spell/Brilliant Orange']"
889,DX4397-170,13,"['White/Cool Grey/Black', 'White/Black/Sail/Metallic Gold', 'White/Black/Sail/Game Royal', 'Black/Black/Anthracite/White', 'White/Sail/Black/Clover', 'Cacao Wow/Black/University Red/Sanddrift']"
890,FB9728-600,17,"['Midnight Navy/Dark Obsidian/Black/White', 'University Red/Light Crimson/Black/White', 'White/Pure Platinum/Black', 'Black/Anthracite/Cool Grey/White', 'Pewter/Wolf Grey/White/Black']"
891,AQ1199-001,16,['Black/Black']
892,HF0795-101,17,"['White/Platinum Tint/White', 'Light Orewood Brown/Phantom/Light Orewood Brown', 'Fierce Pink/Red Stardust/Fierce Pink', 'Black/Anthracite/Black', 'Deep Royal Blue/Royal Pulse/Deep Royal Blue', 'Bordeaux/Cedar/Bordeaux']"
893,DR8785-401,2,"['Game Royal/University Red/Photo Blue/Black', 'Phantom/Action Grape/White/Action Green', 'Guava Ice/White/Black/Medium Soft Pink', 'Black/Coconut Milk/Vivid Sulfur/Light Silver', 'White/Black/Phantom/Light Smoke Grey']"
894,FB2382-900,17,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
895,DO9387-001,5,['Black/Dark Smoke Grey/Smoke Grey/White']
896,DR0508-001,20,"['Light Bone/Cobblestone/Gum Light Brown/Light Bone', 'Black/Bright Cactus/Chrome']"
897,DM0029-105,2,"['Summit White/Ironstone/Black/Red Stardust', 'Photon Dust/Cool Grey/Black/Light Thistle']"
898,DM0825-103,9,"['Coconut Milk/University Blue/Light Orewood Brown/Hot Punch', 'Light Menta/Lilac/Mint Foam/White', 'Black/University Blue/Smoke Grey/White', 'Black/Wolf Grey/White/Black', 'White/Barely Volt/Grey Fog/Black', 'Cobblestone/Ironstone/Magic Ember/Black', 'Dark Marina Blue/Pink Gaze/Midnight Navy/Celestine Blue', 'Sail/Rattan/Yellow Strike/Smoke Grey']"
899,DX3666-005,17,"['Black/Black/Black/Anthracite', 'Black/Mica Green/Deep Jungle/Black', 'Black/Anthracite/White', 'Wolf Grey/Cool Grey/University Red/Black', 'Phantom/Football Grey/Volt/White', 'White/Pure Platinum/Black', 'Black/Clear Jade Ii/Vivid Sulfur/Metallic Dark Grey']"
900,FQ9044-800,12,['Laser Orange/Black/Light Orewood Brown/Hyper Jade']
901,FQ0205-133,2,"['White/Black/Game Royal', 'Sail/Anthracite/Coconut Milk/University Gold', 'Black/Iron Grey/Blue Tint/White', 'Black/Cement Grey/Picante Red', 'Black/Black/White', 'Black/Black/Black', 'White/University Red/Black/Wolf Grey', 'White/White/Black']"
902,DM9015-105,7,['White/Game Royal/Black']
903,CT6649-414,14,"['Green Strike/Mica Green/Opti Yellow/Black', 'University Red/Bright Crimson/Summit White/White', 'Game Royal/University Blue/Summit White/White', 'White/Pure Platinum/Black', 'Black/Iron Grey/White']"
904,DA5457-010,14,"['Metallic Silver/White/Light Smoke Grey/Black', 'White/Pure Platinum/Metallic Silver', 'Black/Anthracite/White', 'Volt/Mica Green/Opti Yellow/Black', 'University Red/Anthracite/Summit White/White', 'Game Royal/Anthracite/Summit White/White', 'Black/Blue Lightning/Active Fuchsia/White', 'Black/Dark Smoke Grey/Iron Grey/White', 'White/Pure Platinum/Metallic Silver']"
905,FJ1683-100,17,['Sail/Gum Light Brown/University Blue']
906,DJ6258-100,16,"['Black/Barely Volt/Black', 'Wolf Grey/Barely Volt/Black/White', 'Black/Barely Volt/Black/White', 'White/Barely Volt/Black']"
907,DA5455-616,8,"['Metallic Silver/White/Light Smoke Grey/Black', 'Black/Black/White', 'White/White/Pure Platinum/Metallic Silver', 'White/Baltic Blue/Football Grey/Bright Crimson', 'Mica Green/Black/Volt/White', 'Game Royal/Anthracite/Summit White/White', 'University Red/Anthracite/Summit White/White', 'White/Pure Platinum/Metallic Silver', 'Black/Smoke Grey/White', 'Light Smoke Grey/Khaki/Metallic Silver/Black']"
908,DZ2906-600,23,"['University Red/White/White', 'Game Royal/White/White', 'Black/White', 'Midnight Navy/White/White', 'Wolf Grey/White/White']"
909,DV0804-200,2,['Khaki/White/White']
910,DQ9624-400,13,"['Thunder Blue/White', 'Black/Black/White']"
911,DH2987-112,17,"['White/Light Photo Blue', 'White/Malachite/White/Black', 'White/White/Light Smoke Grey']"
912,DJ6521-002,6,"['White/Football Grey/University Red/Hyper Violet', 'White/Pure Platinum/Blue Tint/Midnight Navy', 'White/Pure Platinum/Blue Tint/Wolf Grey', 'White/Black/Blue Tint/University Red', 'Black/Teal Nebula/Hyper Pink/White', 'White/Blue Tint/Pure Platinum/Black', 'Black/Blue Tint/Anthracite/White', 'White/Phantom/Laser Orange/Light Crimson', 'White/Wolf Grey/Pure Platinum/Black', 'Wolf Grey/Cool Grey/Pure Platinum/White', 'University Red/Team Red/Habanero Red/White']"
913,DX7998-700,16,"['Volt/Black/Hyper Pink/White', 'Black/Dark Smoke Grey/White/Metallic Silver', 'White/Pure Platinum/Metallic Silver/Black']"
914,DR2693-300,17,"['Picante Red/Sail/Earth/Dark Pony', 'Olive Flak/Spring Green/Black/White', 'Khaki/Deep Jungle/Safety Orange/Sea Glass', 'White/Khaki/Vivid Sulfur/Black', 'Black/Reflect Silver/Cool Grey/Wolf Grey']"
915,DJ6517-001,17,"['White/Pure Platinum/University Red', 'White/Pure Platinum/Midnight Navy', 'White/Football Grey/University Red/Hyper Violet', 'Black/Blue Tint/Anthracite/White', 'White/Blue Tint/Pure Platinum/Black', 'Black/Dark Smoke Grey/Light Smoke Grey/White']"
916,DM0259-900,5,"['Enigma Stone/Black/Dutch Blue/Boarder Blue', 'Multi-Color/Crimson Bliss/Citron Tint/White']"
917,DV3276-600,17,"['Cedar/Team Red/Lime Blast/White', 'Geode Teal/Teal Nebula/White', 'White/Kelly Green', 'White/Green Strike/Pale Ivory/Midnight Navy', 'Mineral Teal/Gridiron/Bright Cactus/Sail', 'White/Black', 'Black/White']"
918,DX5266-902,17,"['Multi-Color/Multi-Color', 'University Red/University Red']"
