,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
70,[],"['Cloud White / Better Scarlet / Gold Metallic', 'Cloud White / Cloud White / Gold Metallic', 'Cloud White / Cloud White / Ambient Blush', 'Cloud White / Wonder Mauve / Pink Tint', 'Cloud White / Victory Crimson / Clear Pink', 'Cloud White / Clear Pink / Victory Crimson', 'Cloud White / Off White / Shock Purple', 'Cloud White / Supplier Colour / Victory Blue', 'Core White / Linen Green F22 / Silver Metallic', 'Core Black / Off White / Wonder White', 'Cloud White / Off White / Wonder White F21', 'Cloud White / Collegiate Navy / Cloud White', 'Cloud White / Core Black / Cloud White', 'Cloud White / Green / Cloud White']",[],['Product code: FZ6370'],['Reviews (3012)'],['4.6'],['59.3959'],['79.7512'],['85.9801']
71,[],"['Core Black / Crystal White / Mint Ton', 'Wonder Steel / Magic Grey Met / Pulse Lilac', 'Semi Flash Aqua F23 / Crystal White / Wonder Silver F23', 'Core Black / Crystal White / Grey Four']",[],['Product code: FY9256'],['Reviews (166)'],['4.5'],['52.7108'],['83.7349'],['88.1024']
72,"['M 7 / W 8', 'M 7.5 / W 8.5']","['Core Black / Cloud White / Team Shock Pink 2', 'Cloud White / Core Black / Lucid Lemon']",[],['Product code: HQ0954'],['Reviews (40)'],['4.7'],['50'],['81.25'],['87.5']
73,"['M 4 / W 5', 'M 5 / W 6', 'M 6.5 / W 7.5', 'M 7 / W 8']","['Bright Royal / Cloud White / Bliss Blue', 'Cloud White / Core Black / Lucid Lemon', 'Cloud White / Grey Two / Preloved Blue S23', 'Team Solar Orange / Core Black / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Core Black / Cloud White / Team Shock Pink 2']",[],['Product code: GW4577'],['Reviews (163)'],['4.7'],['51.9939'],['81.7485'],['88.0368']
74,"['M 4.5 / W 5.5', 'M 5 / W 6']",[],['Cloud White / Lucid Blue / Core White'],['Product code: IG2394'],['Reviews (30)'],['4.5'],['61.6667'],['79.1667'],['88.3333']
75,"['6', '6.5']","['Core Black / Purple Rush S22 / Core Black', 'Cloud White / Crystal White / Grey Two']",[],['Product code: HQ4473'],['Reviews (10)'],['4.8'],['57.5'],['90'],['90']
76,['10'],"['Cloud White / Cloud White / Core Black', 'Cloud White / Cloud White / Core Black', 'Bliss / Bliss / Off White', 'Cloud White / Core Black / Cloud White', 'Cloud White / Cloud White / Aluminium', 'Off White / Core Black / Core Black', 'Wonder Quartz / Grey One / Wonder Quartz']",[],['Product code: HQ6953'],['Reviews (427)'],['4.6'],['54.6362'],['80.6338'],['89.7541']
77,['M 13 / W 14'],"['Core Black / Cloud White / Core Black', 'Core Black / Grey Five / Core Black', 'Core Black / Core White / Core Black', 'Core Black / Grey Five / Core Black']",[],['Product code: FY8649'],['Reviews (1362)'],['4.6'],['50.4056'],['82.7065'],['85.4442']
78,['M 8 / W 9'],"['Light Purple / Light Purple / Crystal White', 'Core Black / Utility Black / Utility Black', 'Magic Beige / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White']",[],['Product code: H03489'],['Reviews (338)'],['4.8'],['52.145'],['86.7604'],['91.1243']
79,['5'],"['Core Black / Core Black / Metal Grey', 'Shadow Maroon F22 / Wonder Red F22 / Pulse Lilac F22']",[],['Product code: FU7224'],['Reviews (264)'],['4.5'],['43.5606'],['86.0795'],['88.0682']
80,"['5.5', '6']","['Cloud White / Core Black / Aluminium', 'Grey One / Cream White / Core Black']",[],['Product code: HQ4382'],['Reviews (38)'],['4.4'],['56.5789'],['76.3158'],['85.5263']
81,"['M 7 / W 8', 'M 11.5 / W 12.5', 'M 12.5 / W 13.5']","['Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Solar Red']",[],['Product code: ID9347'],['Reviews (47)'],['4.7'],['50.5319'],['73.4043'],['86.7021']
82,"['5', '5.5', '6']",[],['Ash Pearl / Ash Pearl / Silver Metallic'],['Product code: H03834'],['Reviews (23)'],['4.0'],['41.3043'],['70.6522'],['88.0435']
83,['5.5'],[],['Silver Dawn / Silver Dawn / Core Black'],['Product code: HQ6044'],['Reviews (15)'],['4.7'],['55'],['80'],['85']
84,"['M 4 / W 5', 'M 4.5 / W 5.5']","['Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Green Oxide S21 / Green Oxide S21 / Cloud White']",[],['Product code: GW4108'],['Reviews (263)'],['4.0'],['42.3954'],['62.2624'],['78.9924']
85,['M 4 / W 5'],[],['Core Black / Core Black / Grey Three'],['Product code: GZ0331'],['Reviews (296)'],['4.4'],['41.4407'],['73.0508'],['89.527']
86,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 7 / W 8', 'M 8.5 / W 9.5']",[],['Core Black / Team Solar Yellow 2 / Grey Five'],['Product code: IG0774'],['Reviews (20)'],['4.8'],['51.25'],['86.25'],['86.25']
87,['M 4 / W 5'],"['Core Black / Cloud White / Grey Six', 'Cloud White / Core Black / Grey Two', 'Vivid Red S21 / Cloud White / Impact Orange F22', 'Cloud White / Silver Metallic / Core Black', 'Charcoal S24 / Core Black / Cloud White']",[],['Product code: GY8919'],['Reviews (251)'],['4.6'],['44.3227'],['82.5697'],['89.5418']
88,"['6', '7']","['Cloud White / Lucid Pink / Wonder Blue', 'Core Black / Wonder Silver / Cloud White', 'Core Black / Pink Fusion / Cloud White']",[],['Product code: IE4351'],['Reviews (51)'],['4.7'],['47.549'],['83.8235'],['86.7647']
89,['M 7 / W 8'],[],['Solar Red / Team Solar Green / Core Black'],['Product code: GW1029'],['Reviews (146)'],['4.2'],['48.7931'],['72.069'],['75.3425']
90,['M 13 / W 14'],"['Core Black / Cloud White / Off White', 'Cloud White / Cloud White / Off White', 'Victory Crimson / Orbit Indigo F21 / Off White']",[],['Product code: EE5599'],['Reviews (214)'],['4.5'],['58.1776'],['74.6495'],['84.229']
91,['M 13 / W 14'],"['Core Black / Cloud White / Grey Six', 'Better Scarlet / Cloud White / Core Black']",[],['Product code: HR0728'],['Reviews (266)'],['4.4'],['47.2744'],['76.9737'],['83.8346']
92,['6'],"['Grey One / Grey Three / Team Real Magenta', 'Ecru Tint / Beam Orange F22 / Semi Impact Orange F22', 'Purple / Cloud White / Core Black', 'Grey Two / Cloud White / Core Black', 'Wonder White / Cloud White / Core Black']",[],['Product code: GX4620'],['Reviews (761)'],['4.3'],['69.8617'],['80.7642'],['86.2024']
93,"['5.5', '6', '8']","['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Impact Orange F22 / Impact Orange F22 / Impact Orange F22', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",[],['Product code: GW5698'],['Reviews (3751)'],['4.4'],['59.8012'],['78.8297'],['85.9837']
94,['M 6 / W 7'],"['Core White / Orbit Grey / Cream White', 'Black / Core White / Cream White', 'Core White / Cream White / Black']",[],['Product code: GW8614'],['Reviews (7)'],['4.6'],['60.7143'],['85.7143'],['92.8571']
95,['7.5'],"['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Impact Orange F22 / Impact Orange F22 / Impact Orange F22', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",[],['Product code: IE9613'],['Reviews (3751)'],['4.4'],['59.8012'],['78.8297'],['85.9837']
96,[],"['Cloud White / Better Scarlet / Gold Metallic', 'Cloud White / Cloud White / Gold Metallic', 'Cloud White / Cloud White / Ambient Blush', 'Cloud White / Wonder Mauve / Pink Tint', 'Cloud White / Victory Crimson / Clear Pink', 'Cloud White / Clear Pink / Victory Crimson', 'Cloud White / Off White / Shock Purple', 'Cloud White / Supplier Colour / Victory Blue', 'Core White / Linen Green F22 / Silver Metallic', 'Core Black / Off White / Wonder White', 'Cloud White / Off White / Wonder White F21', 'Cloud White / Collegiate Navy / Cloud White', 'Cloud White / Core Black / Cloud White', 'Cloud White / Green / Cloud White']",[],['Product code: HP6378'],[],[],[],[],[]
97,['M 10.5 / W 11.5'],"['Grey Two / Grey One / Gold Metallic', 'Olive Strata / Core Black / Wonder Silver', 'Core Black / Cloud White / Cloud White', 'Core Black / Arctic Night / Lucid Lemon', 'Core Black / Core Black / Gold Metallic', 'Core Black / Bright Red / Semi Solar Green']",[],['Product code: IG2264'],['Reviews (510)'],['4.7'],['47.8922'],['87.2059'],['92.9902']
98,['M 11.5 / W 12.5'],"['Grey Two / Grey One / Gold Metallic', 'Olive Strata / Core Black / Wonder Silver', 'Core Black / Cloud White / Cloud White', 'Core Black / Arctic Night / Lucid Lemon', 'Core Black / Core Black / Gold Metallic', 'Core Black / Bright Red / Semi Solar Green']",[],['Product code: IG2261'],['Reviews (510)'],['4.7'],['47.8922'],['87.2059'],['92.9902']
99,"['7', '8.5']","['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Impact Orange F22 / Impact Orange F22 / Impact Orange F22', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",[],['Product code: IE9627'],['Reviews (3751)'],['4.4'],['59.8012'],['78.8297'],['85.9837']
100,[],"['Pink Strata S23 / Shadow Red / Wonder Blue F23', 'Dark Blue / Cream White / Core Black', 'Wonder Red / Cloud White / Wonder Taupe', 'Solar Red / Core Black / Cloud White', 'Carbon / Blue Dawn S23 / Court Green S23', 'Wonder Taupe S23 / Wonder Taupe S23 / Solar Red', 'Cloud White / Core Black / Solar Red', 'Cloud White / Solar Gold / Lucid Blue S23', 'Core Black / White Tint / Screaming Orange S21', 'Dash Grey / Solar Red / Lucid Blue', 'Chalk White / Core Black / Bright Red', 'Light Aqua / Core Black / Bright Red', 'Shadow Navy S22 / Crystal White / Wonder Blue F23', 'Lucid Lemon / Core Black / Crystal White', 'Cloud White / Arctic Night / Lucid Lemon', 'Grey Four / Cloud White / Grey Five', 'Core Black / Core Black / Lucid Lime F23', 'Better Scarlet S23 / Better Scarlet S23 / Solar Red', 'Wonder Silver F23 / Wonder Silver F23 / Grey Four', 'Lucid Blue S23 / Coral Fusion S23 / Blue Fusion S23', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Royal / Lucid Lemon F23']",[],['Product code: IE1694'],[],[],[],[],[]
101,[],"['Silver Dawn / Silver Dawn / Lucid Blue', 'Core Black / Cloud White / Bright Royal', 'Non Dyed / Core Black / Wonder Quartz', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Yellow / Cloud White', 'Blue Dawn / Coral Fusion / Blue Fusion', 'White Tint / Court Green S23 / Blue Dawn S23', 'Cloud White / Solar Red / Beam Pink F22', 'Acid Orange S21 / Dash Grey / Bliss Orange', 'Core Black / White Tint / Beam Pink', 'Core Black / Core Black / Magic Beige F22', 'Flash Aqua / Cloud White / Bright Red', 'Grey Four / Crystal White / Wonder Clay F23', 'Wonder Quartz S23 / Gold Metallic / Chalk White', 'Core Black / Lucid Pink F23 / Blue Dawn S23', 'Cloud White / Wonder Blue F23 / Lucid Lemon F23', 'Royal Blue / Silver Dawn S23 / Lucid Lemon F23', 'Grey Two / Cloud White / Grey One', 'Non Dyed / Lucid Pink F23 / Lucid Lemon F23', 'Violet Fusion S23 / Violet Fusion S23 / Flash Aqua F23', 'Chalk White / Cloud White / Dash Grey', 'Wonder Quartz S23 / Cloud White / Wonder Taupe S23']",[],['Product code: HQ1401'],[],[],[],[],[]
102,[],"['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Impact Orange F22 / Impact Orange F22 / Impact Orange F22', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",[],['Product code: FZ6000'],[],[],[],[],[]
103,[],"['Wonder Quartz / Cloud White / Wonder Clay', 'Clay Strata / Preloved Brown / Magic Beige', 'Cloud White / Cloud White / Crystal White', 'Earth Strata S23 / Wonder Taupe S23 / Supplier Colour', 'Core Black / Cloud White / Clear Sky', 'Core Black / Cloud White / Grey Five', 'Silver Green / Silver Pebble / Acid Orange', 'Wonder White F21 / Magic Beige F22 / Preloved Brown F23', 'Core Black / Grey Three / Cloud White', 'Off White / Wonder Beige F23 / Acid Orange S21']",[],['Product code: IE9594'],[],[],[],[],[]
104,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Core Black / Cloud White / Carbon', 'Wonder Blue F23 / Lucid Lemon F23 / Arctic Night F23', 'Core Black / Core Black / Cloud White', 'Crew Blue S21 / Cloud White / Dash Grey', 'Clear Pink / Cloud White / Core Black', 'Flash Aqua F23 / Cloud White / Silver Dawn S23', 'Core Black / Pink Fusion F23 / Grey Five']",[],['Product code: IF7870'],['Reviews (373)'],['4.6'],['49.0617'],['86.126'],['88.0027']
105,[],"['Bold Green / Signal Orange / Vivid Berry', 'Bahia Magenta / Bahia Magenta / Collegiate Green', 'Royal Blue / Cloud White / Royal Blue', 'Core Black / Cloud White / Core Black', 'Mystery Blue / Hi-Res Yellow / Mystery Blue', 'Vision Met. / Vision Met. / Grey Two', 'Core Black / Grey Six / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Gold Metallic / Core Black', 'Core Black / Core Black / Beam Pink F22', 'Cloud White / Cloud White / Matte Gold', 'Grey Two / Silver Metallic / Grey Two', 'Sand Strata / Purple / Sand Strata', 'Ecru Tint / Coral Fusion / Ecru Tint', 'Night Indigo / Cloud White / Night Indigo']",[],['Product code: GX4302'],[],[],[],[],[]
106,['6'],"['Chalk White / Chalk White / Pink Strata', 'Pink Strata / Pink Strata / Shadow Red', 'Cloud White / Blue Dawn S23 / Beam Pink F22', 'Mgh Solid Grey / Grey Four / Wonder Quartz S23']",[],['Product code: HR0050'],['Reviews (89)'],['3.6'],['45.5056'],['59.2697'],['62.6404']
107,[],"['Bold Green / Signal Orange / Vivid Berry', 'Bahia Magenta / Bahia Magenta / Collegiate Green', 'Royal Blue / Cloud White / Royal Blue', 'Core Black / Cloud White / Core Black', 'Mystery Blue / Hi-Res Yellow / Mystery Blue', 'Vision Met. / Vision Met. / Grey Two', 'Core Black / Grey Six / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Gold Metallic / Core Black', 'Core Black / Core Black / Beam Pink F22', 'Cloud White / Cloud White / Matte Gold', 'Grey Two / Silver Metallic / Grey Two', 'Sand Strata / Purple / Sand Strata', 'Ecru Tint / Coral Fusion / Ecru Tint', 'Night Indigo / Cloud White / Night Indigo']",[],['Product code: GZ5897'],[],[],[],[],[]
108,['5.5'],"['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Impact Orange F22 / Impact Orange F22 / Impact Orange F22', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",[],['Product code: HP2823'],['Reviews (3751)'],['4.4'],['59.8012'],['78.8297'],['85.9837']
109,[],"['Cloud White / Core Black / Gold Metallic', 'Core Black / Cloud White / Gold Metallic', 'Crystal White / Cloud White / Almost Blue F22', 'Aluminium / Silver Violet / Off White', 'Blue Dawn / Cloud White / Silver Metallic', 'Wonder White / Core Black / Gold Metallic']",[],['Product code: GX1841'],[],[],[],[],[]
110,['7'],"['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Impact Orange F22 / Impact Orange F22 / Impact Orange F22', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",[],['Product code: IE9611'],['Reviews (3751)'],['4.4'],['59.8012'],['78.8297'],['85.9837']
