,product_code,n_reviews,quality,star_rating,size,comfort
1220,IE9320,19,86.8421,4.4,48.6842,81.5789
1221,ID9423,197,82.1066,4.4,56.8528,76.5228
1222,FZ2615,12,87.5,4.3,43.75,81.25
1223,HP9926,7,96.4286,4.6,57.1429,75
1224,IE9285,77,88.961,4.5,50.3247,82.4675
1225,HP6683,131,85.687,4.5,47.3282,82.2519
1226,GW2123,16,85.9375,4.6,50,81.25
1227,HQ8955,114,75.4386,4.1,50,78.2895
1228,IG6311,259,90.3475,4.8,50.4826,81.9498
1229,GY2340,23,93.4783,4.9,54.3478,80.4348
1230,ID1497,104,84.375,4.4,47.3558,80.2885
1231,GV7247,434,84.6198,4.0,46.2209,73.7791
1232,IE9430,40,87.5,4.7,50,81.25
1233,GW4575,163,88.0368,4.7,51.9939,81.7485
1234,IE9307,45,80.5556,4.4,51.6667,80
1235,FZ6204,401,91.2718,4.8,48.6908,85.7855
1236,HQ6438,107,91.8224,4.7,47.4299,87.6168
1237,GZ5892,11562,88.7909,4.7,51.9722,89.596
1238,IG2262,519,92.7746,4.8,47.9769,87.1387
1239,IF6569,6,79.1667,4.7,50,79.1667
1240,IE7023,39,94.2308,4.7,51.2821,78.8462
1241,ID5411,48,92.1875,4.9,52.6042,89.0625
1242,HP6139,142,79.7535,4.2,48.9437,76.5845
1243,GZ3499,33,81.8182,4.2,47.6562,74.2188
1244,IG5272,415,88.6145,4.6,47.2155,80.9927
1245,IF5273,240,80.625,4.2,48.125,74.6875
1246,GY8947,42,84.5238,4.5,52.381,75
1247,IE7702,166,87.9518,4.5,49.5482,79.2169
1248,HP5986,138,84.6014,4.5,50.9058,79.1667
1249,IE9319,19,86.8421,4.4,48.6842,81.5789
1250,IG0368,258,84.1085,4.5,52.1318,75.7752
1251,GZ4628,17,76.4706,3.9,45.5882,63.2353
1252,GX6848,202,85.7673,4.5,52.8465,84.1584
1253,HR1114,77,90.2597,4.5,47.7273,80.1948
1254,HP9927,7,96.4286,4.6,57.1429,75
1255,IF0433,8,90.625,4.5,59.375,87.5
1256,ID1890,54,96.2963,4.7,43.5185,86.1111
1257,ID1780,267,89.0449,4.7,55.2434,85.3933
1258,GW2182,22,92.0455,4.6,45.4545,79.5455
1259,FZ5994,4,93.75,5.0,62.5,93.75
1260,GZ9800,1,100,2.0,50,0
1261,FZ6563,65,78.8462,4.4,53.4615,76.1538
1262,GW4169,3,100,4.0,50,91.6667
1263,GY9045,94,84.8404,4.6,46.8085,77.6596
1264,GZ9849,7,96.4286,4.6,57.1429,75
1265,IG5358,9,100,4.4,55.5556,88.8889
1266,IF3907,161,90.6832,4.6,51.5528,87.7329
1267,FZ5706,733,88.6085,4.4,59.9932,76.1937
1268,IF2376,232,84.5905,4.5,48.9224,81.681
1269,IG4777,50,90.5,4.4,57,85
1270,IF8188,197,82.1066,4.4,56.8528,76.5228
1271,HQ3734,6,100,4.8,70.8333,83.3333
1272,HP9937,12,81.25,4.6,45.8333,79.1667
1273,IF3250,8,90.625,4.5,59.375,87.5
1274,ID4121,27,88.8889,4.4,63.8889,76.8519
1275,HQ2110,23,90.2174,4.5,42.3913,81.5217
1276,IG0670,15,76.6667,4.4,51.6667,86.6667
1277,ID9826,83,93.0723,4.8,52.4096,85.5422
1278,H04251,2655,86.8832,4.7,51.0997,85.5328
1279,ID4781,3,100,5.0,58.3333,100
1280,FW3752,43,73.2558,4.2,46.5116,77.907
1281,FV7827,201,77.4876,4.2,42.6617,69.5274
1282,HQ6605,9,97.2222,4.6,58.3333,94.4444
1283,H02024,28,90.1786,4.4,50,79.6296
1284,GX9534,5510,86.2477,4.6,52.1125,83.0638
1285,IG5237,125,86,4.6,50.2,79.8
1286,HQ2168,4876,89.3355,4.8,52.4825,82.6377
1287,GV9792,444,84.2905,4.5,49.4331,87.6984
1288,GZ5920,8381,83.3224,4.5,44.2736,77.3516
1289,GV9793,444,84.2905,4.5,49.4331,87.6984
1290,HQ3363,29,83.6207,4.2,44.8276,73.2759
1291,IG0367,258,84.1085,4.5,52.1318,75.7752
1292,ID2046,36,91.6667,4.8,52.7778,88.1944
1293,HQ3549,16,78.125,4.2,54.6875,79.6875
1294,FZ5992,3,91.6667,5.0,66.6667,100
1295,HQ4675,90,84.4444,4.5,57.5,80
1296,FZ6208,97,79.6392,4.4,52.5773,76.0309
1297,IG5470,512,87.6465,4.6,46.1914,84.5703
1298,HQ6606,9,97.2222,4.6,58.3333,94.4444
1299,GV6905,18,91.6667,4.6,50,91.6667
1300,EF3010,295,88.2203,4.7,53.7288,84.9153
1301,IE7018,15,73.3333,4.1,33.3333,70
1302,HP5774,615,86.3415,4.5,50.935,83.5366
1303,IE1685,44,90.9091,4.8,52.2727,77.8409
1304,IE4206,7,96.4286,5.0,50,96.4286
1305,GW2217,207,87.4396,4.6,50.8454,83.0918
1306,IG5254,2710,88.6034,4.6,47.0937,80.1811
1307,GW9432,141,89.3617,4.6,45.922,82.0922
1308,IE9378,43,84.8837,4.5,43.0233,75
1309,HQ8385,177,91.2429,4.8,51.1299,89.4068
1310,IE9304,45,80.5556,4.4,51.6667,80
1311,IE2022,88,80.9659,4.3,50.2841,73.0114
1312,FZ5965,1178,82.6401,4.4,51.2521,76.528
1313,HQ9022,27,87.963,4.6,44.4444,80.5556
1314,HQ3563,141,89.3617,4.6,45.922,82.0922
1315,HQ4516,78,80.7692,4.4,52.5641,75.9615
1316,IF5619,177,88.9831,4.7,51.6949,83.8983
1317,IG2476,34,86.7647,4.2,63.2353,64.7059
1318,GZ0035,135,85,4.6,50.1852,80.1852
1319,GW9431,16,78.125,4.2,54.6875,79.6875
1320,GX3126,23,93.4783,4.9,54.3478,80.4348
1321,IE9358,154,89.2857,4.7,51.9481,84.2532
1322,IE9487,41,87.8049,4.2,43.9024,72.561
1323,HP7668,1027,87.7313,4.6,48.1743,86.9279
1324,IG0782,4,87.5,4.8,43.75,87.5
1325,IF4014,6,79.1667,4.7,50,79.1667
1326,GX6646,45,77.2222,4.1,46.6667,66.6667
1327,HQ1085,195,85.3846,4.6,48.3333,81.4103
1328,IE9374,43,84.8837,4.5,43.0233,75
1329,IE7024,39,94.2308,4.7,51.2821,78.8462
1330,FZ6193,401,91.2718,4.8,48.6908,85.7855
1331,HQ1347,107,87.3832,4.5,47.8972,80.6075
1332,FZ6475,4876,89.3355,4.8,52.4825,82.6377
1333,IE7701,166,87.9518,4.5,49.5482,79.2169
1334,HP9542,2,75,4.5,50,75
1335,GZ4580,45,88.3333,4.8,50.5556,88.3333
1336,IG2477,119,88.8655,4.6,47.479,76.8908
1337,IE9287,77,88.961,4.5,50.3247,82.4675
1338,IF7372,10630,85.0659,4.5,41.3375,76.6134
1339,GX5413,177,81.9209,4.3,46.7514,78.1073
1340,IE9917,1,100,4.0,100,100
1341,ID1506,88,83.2386,4.3,44.3182,76.7045
1342,GZ9797,24,86.4583,4.5,52.0833,83.3333
1343,GX1822,83,84.6386,4.4,52.4096,76.506
1344,HP6479,676,87.1672,4.6,47.2633,80.1405
1345,GX2863,177,81.9209,4.3,46.7514,78.1073
1346,GZ2606,25,86,4.7,55,82
1347,HP6885,7,71.4286,4.3,53.5714,96.4286
1348,GX4285,2564,88.7968,4.5,42.3272,84.6544
1349,HQ7114,300,89.25,4.7,53.9167,80.9167
1350,GV8307,17,76.4706,3.9,45.5882,63.2353
1351,IE7700,166,87.9518,4.5,49.5482,79.2169
1352,HQ6438,107,91.8224,4.7,47.4299,87.6168
1353,GY3047,33,81.8182,4.2,47.6562,74.2188
1354,EE9033,53,70.283,3.9,39.1509,61.7925
1355,ID1557,24,88.5417,4.5,42.7083,78.125
1356,GX9250,1027,87.7313,4.6,48.1743,86.9279
1357,IG2441,41,90.2439,4.5,59.1463,89.0244
1358,ID0361,733,88.6085,4.4,59.9932,76.1937
1359,IG0811,63,86.1111,4.6,55.1587,82.1429
1360,HQ1015,40,88.75,4.8,50.625,84.375
1361,IE9416,170,89.2647,4.6,53.3824,84.7059
1362,GV9068,36,86.1111,4.6,53.4722,90.2778
1363,GZ2604,25,86,4.7,55,82
1364,FW2836,12,81.25,4.6,45.8333,79.1667
1365,ID8379,162,92.5926,4.8,53.858,81.9444
1366,ID8387,166,87.9518,4.5,49.5482,79.2169
1367,HQ8585,687,85.6623,4.5,49.0175,81.8413
1368,GW2119,28,88.3929,4.3,47.3214,83.0357
1369,HQ9118,9,97.2222,4.6,58.3333,94.4444
1370,HQ6708,566,85.1148,4.4,47.828,74.3351
1371,IE9375,45,85.5556,4.5,44.4444,76.1111
1372,F34941,500,84.45,4.6,55.5,76.15
1373,FY4178,17,91.1765,4.6,51.4706,92.6471
1374,GZ5050,106,87.5,4.6,42.9245,78.066
1375,EG2370,27,81.4815,4.1,28.7037,69.4444
1376,S23860,34,83.8235,4.5,50.7353,78.6765
1377,S23861,34,83.8235,4.5,50.7353,78.6765
1378,IG5782,188,89.2287,4.5,54.5213,81.7819
1379,ID4593,200,91,4.7,47.5,85.25
1380,H06184,34,86.7647,4.2,63.2353,64.7059
1381,HQ8536,500,84.45,4.6,55.5,76.15
1382,IE9310,1,100,5.0,50,75
1383,H03616,11562,88.7909,4.7,51.9722,89.596
1384,HQ4444,1178,82.6401,4.4,51.2521,76.528
1385,FZ5706,734,88.624,4.4,59.9796,76.1921
1386,GV9585,402,91.2935,4.8,48.694,85.8209
1387,GV9584,402,91.2935,4.8,48.694,85.8209
1388,HP6846,119,89.4958,4.6,47.0588,76.4706
1389,HP5993,4,100,5.0,50,100
1390,IE4217,3,83.3333,3.7,50,75
1391,HP9778,24,86.4583,4.5,52.0833,83.3333
1392,GW6765,403,90.3226,4.6,51.3027,84.7395
1393,IF7528,17,80.8824,4.6,55.8824,76.4706
1394,GV9063,265,91.7925,4.7,52.5472,85.6604
1395,HQ8636,41,90.2439,4.5,59.1463,89.0244
1396,HQ3554,176,85.2273,4.3,49.0057,76.7045
1397,HR0609,42,82.1429,4.4,42.8571,76.7857
1398,IE7589,39,94.2308,4.7,51.2821,78.8462
1399,HQ3554,176,85.2273,4.3,49.0057,76.7045
1400,HR0609,42,82.1429,4.4,42.8571,76.7857
1401,IE7589,39,94.2308,4.7,51.2821,78.8462
1402,IE4559,188,89.2287,4.5,54.5213,81.7819
1403,HQ8914,14,92.8571,4.9,55.3571,92.8571
1404,IE4569,188,89.2287,4.5,54.5213,81.7819
1405,IE9974,429,85.0233,4.5,52.9206,83.236
1406,IG3079,200,91,4.7,47.5,85.25
1407,GX9775,107,87.3832,4.5,47.8972,80.6075
1408,HP6569,1,100,2.0,50,0
1409,GW5443,12,81.25,4.6,45.8333,79.1667
1410,EE9418,308,87.6623,4.7,48.6201,85.5519
1411,HQ6716,15,73.3333,4.1,33.3333,70
1412,H00279,1451,85.8374,4.6,51.4675,86.7749
1413,IG5267,43,92.4419,4.6,48.8372,80.2326
1414,HP3206,51,91.1765,4.4,48.5294,75.9804
1415,IE9374,43,84.8837,4.5,43.0233,75
1416,GW0896,76,83.8816,4.6,50.3289,88.4868
1417,HP3210,51,91.1765,4.4,48.5294,75.9804
1418,GX6632,265,91.7925,4.7,52.5472,85.6604
1419,IG0772,7,89.2857,4.4,42.8571,78.5714
1420,IE7021,32,84.375,4.3,43.75,76.5625
1421,IG4771,50,90.5,4.4,57,85
1422,IG5273,415,88.6145,4.6,47.2155,80.9927
1423,HR1940,5,90,4.0,40,75
1424,FV4744,41,84.7561,4.3,36.5854,59.1463
1425,ID5410,50,92.5,4.9,52.5,89.5
1426,IE9862,10,92.5,5.0,52.5,85
1427,GW9647,11562,88.7909,4.7,51.9722,89.596
1428,GW4170,3,100,4.0,50,91.6667
1429,HP2177,45,88.3333,4.8,50.5556,88.3333
1430,HQ1806,269,84.6654,4.5,48.513,79.9257
1431,HP5967,197,82.1066,4.4,56.8528,76.5228
1432,EE8893,258,84.1085,4.5,52.1318,75.7752
1433,HP2772,51,91.1765,4.4,48.5294,75.9804
1434,GY9990,54,76.3889,4.0,46.7593,56.9444
1435,GX7963,17,76.4706,3.9,45.5882,63.2353
1436,HP5968,197,82.1066,4.4,56.8528,76.5228
1437,HP5775,615,86.3415,4.5,50.935,83.5366
1438,GY2536,13,78.8462,4.3,61.5385,67.3077
1439,FW2822,195,85.3846,4.6,48.3333,81.4103
1440,IF4865,648,89.7762,4.5,47.2093,82.9457
1441,IG2352,197,82.1066,4.4,56.8528,76.5228
1442,IG0770,16,81.25,4.3,46.875,68.75
1443,GZ8887,77,90.2597,4.5,47.7273,80.1948
1444,GZ6916,177,81.9209,4.3,46.7514,78.1073
1445,GZ0028,181,83.011,4.5,45.9945,72.2376
1446,ID7316,12,97.9167,5.0,54.1667,87.5
1447,FZ6221,59,85.5932,4.5,52.1186,80.9322
1448,HQ6830,625,87.04,4.6,50.96,79.48
1449,BC0861,28,81.25,4.0,28.5714,60.7143
1450,GZ9416,1,75,5.0,75,75
1451,GZ9421,1,75,5.0,75,75
1452,HR1122,11,95.4545,4.5,47.7273,79.5455
1453,GZ9417,1,75,5.0,75,75
1454,HQ1444,1,100,5.0,50,100
1455,HR1116,77,90.2597,4.5,47.7273,80.1948
1456,GZ2557,8,90.625,5.0,53.125,90.625
1457,HP5969,197,82.1066,4.4,56.8528,76.5228
1458,IF2153,14,89.2857,4.4,50,85.7143
1459,GX6309,15,90,4.8,60,81.6667
1460,HR1938,5,90,4.0,40,75
1461,IE4894,14,73.2143,4.1,50,73.2143
1462,ID2203,,,,,
1463,FZ5993,4,93.75,5.0,62.5,93.75
1464,IF7530,65,92.6923,4.7,52.6923,81.1538
1465,IG0436,171,89.1813,4.6,53.2164,84.5029
1466,HQ6837,202,88.8614,4.5,46.9059,81.6832
1467,GZ0008,41,76.2195,3.8,39.6341,56.0976
1468,H03661,11,86.3636,4.4,43.1818,86.3636
1469,FZ6497,1178,82.6401,4.4,51.2521,76.528
1470,GV7245,434,84.6198,4.0,46.2209,73.7791
1471,HQ4461,5510,86.2477,4.6,52.1125,83.0638
1472,GW5652,734,88.624,4.4,59.9796,76.1921
1473,IG7328,157,87.5796,4.6,50.7962,84.7134
1474,H06187,34,86.7647,4.2,63.2353,64.7059
1475,IF4839,232,84.5905,4.5,48.9224,81.681
1476,HP9831,1178,82.6401,4.4,51.2521,76.528
1477,GZ9798,43,88.9535,4.3,54.6512,76.1628
1478,HQ2074,351,88.604,4.5,44.5157,79.8433
1479,GY2555,34,91.9118,4.7,52.9412,79.4118
1480,IG5531,202,88.8614,4.5,46.9059,81.6832
1481,GW4171,3,100,4.0,50,91.6667
1482,ID7189,484,86.6736,4.4,46.5909,75.8781
1483,FZ1558,34,83.8235,4.5,50.7353,78.6765
1484,IE8367,30,90.8333,4.8,58.3333,85
1485,IE4216,3,83.3333,3.7,50,75
1486,GV8900,177,91.2429,4.8,51.1299,89.4068
1487,IF2247,188,89.2287,4.5,54.5213,81.7819
1488,EG1758,10630,85.0659,4.5,41.3375,76.6134
1489,FZ6224,59,85.5932,4.5,52.1186,80.9322
1490,EF1883,214,84.229,4.5,58.1776,74.6495
1491,H06258,6,87.5,4.7,54.1667,79.1667
1492,GY5597,566,85.1148,4.4,47.828,74.3351
1493,GW4571,137,85.0365,4.6,49.8175,80.4745
1494,GY7377,91,76.0989,4.4,47.5275,76.3736
1495,HP2179,45,88.3333,4.8,50.5556,88.3333
1496,G57769,120,86.4583,4.4,48.9583,85.8333
1497,HP5980,197,82.1066,4.4,56.8528,76.5228
1498,HR1111,186,86.2903,4.4,49.0591,72.5806
1499,IG0781,10,85,4.5,47.5,70
1500,HQ4203,2057,90.1799,4.7,50.073,87.3906
1501,IE7137,21,86.9048,4.9,50,85.7143
1502,HP6555,263,78.9924,4.0,42.3954,62.2624
1503,FZ6580,9,97.2222,4.6,58.3333,94.4444
1504,ID9686,2057,90.1799,4.7,50.073,87.3906
1505,HQ8396,259,88.5135,4.6,48.4556,86.8726
1506,GZ9801,8,93.75,5.0,50,84.375
1507,GW4572,137,85.0365,4.6,49.8175,80.4745
1508,HP9833,1178,82.6401,4.4,51.2521,76.528
1509,HQ4446,1178,82.6401,4.4,51.2521,76.528
1510,,566,,4.4,,
1511,,104,,4.4,,
1512,,242,,4.6,,
1513,,1362,,4.6,,
1514,,27,,4.6,,
1515,,16,,4.3,,
1516,,11562,,4.7,,
1517,,34,,4.5,,
1518,,166,,4.5,,
1519,,109,,4.4,,
1520,,137,,4.6,,
1521,,2057,,4.7,,
1522,,15,,4.7,,
1523,,284,,4.7,,
1524,,331,,4.5,,
1525,,296,,4.8,,
1526,,177,,4.3,,
1527,,1,,5.0,,
1528,,734,,4.4,,
1529,,177,,4.7,,
1530,,107,,4.5,,
1531,,624,,4.6,,
1532,,50,,4.4,,
1533,FW2849,37,85.1351,4.4,35.8108,62.1622
1534,IE1666,44,90.9091,4.8,52.2727,77.8409
1535,GV9152,110,86.1364,4.5,50,86.3636
1536,HQ1077,326,78.4509,4.3,45.7822,69.862
1537,FZ6444,202,88.8614,4.5,46.9059,81.6832
1538,IF9839,428,84.9883,4.5,52.9274,83.1967
1539,IF4806,351,88.604,4.5,44.5157,79.8433
1540,FZ6292,580,91.8103,4.8,52.5519,82.6125
1541,HQ4450,5510,86.2477,4.6,52.1125,83.0638
1542,ID7958,188,89.2287,4.5,54.5213,81.7819
1543,IE4694,5510,86.2477,4.6,52.1125,83.0638
1544,IE2000,2655,86.8832,4.7,51.0997,85.5328
1545,GY0722,,,,,
1546,H04828,250,80.9,4.4,49.6,83.2
1547,HP3343,1937,89.3134,4.7,49.5999,86.1384
1548,IG0078,166,87.9518,4.5,49.5482,79.2169
1549,IE7474,404,87.005,4.5,52.599,84.5916
1550,HR0071,2057,90.1799,4.7,50.073,87.3906
1551,FW3756,49,80.6122,4.4,48.9796,76.0204
1552,GZ5888,4907,89.3825,4.7,49.5505,85.4209
1553,ID9337,119,80.4622,4.4,43.4874,64.916
1554,GX7962,17,76.4706,3.9,45.5882,63.2353
1555,FZ6116,193,79.1451,4.2,40.0259,64.7668
1556,IF8030,5510,86.2477,4.6,52.1125,83.0638
1557,IF7629,610,91.6803,4.7,51.3136,89.5731
1558,IG9724,38,83.5526,4.6,50,78.2895
1559,ID1889,54,96.2963,4.7,43.5185,86.1111
1560,IF0006,45,80.5556,4.4,51.6667,80
1561,IE9488,41,87.8049,4.2,43.9024,72.561
1562,GW0551,41,93.2927,4.7,52.439,86.5854
1563,GZ2556,8,90.625,5.0,53.125,90.625
1564,IG7076,51,91.1765,4.4,48.5294,75.9804
1565,FZ6107,181,83.011,4.5,45.9945,72.2376
1566,GX3129,23,93.4783,4.9,54.3478,80.4348
1567,GY7378,65,78.8462,4.4,53.4615,76.1538
1568,ID8252,7,78.5714,3.9,42.8571,60.7143
1569,GZ2291,4,100,5.0,50,100
1570,HQ4196,2057,90.1799,4.7,50.073,87.3906
1571,GX5421,13,86.5385,4.5,48.0769,86.5385
1572,GW2554,331,85.0453,4.5,47.9545,83.7121
1573,HP5988,138,84.6014,4.5,50.9058,79.1667
1574,H03740,37,97.973,4.9,52.027,91.8919
1575,GZ0032,163,88.0368,4.7,51.9939,81.7485
1576,GV9034,21,88.0952,4.5,48.8095,77.381
1577,FZ4215,71,85.9155,4.7,48.2394,83.0986
1578,GZ9865,30,82.5,4.4,55,79.1667
1579,GY5214,258,84.1085,4.5,52.1318,75.7752
1580,HP3064,79,78.1646,4.1,48.7342,69.9367
1581,GW4302,86,80.814,4.3,45.9302,75.8721
1582,FZ4217,71,85.9155,4.7,48.2394,83.0986
1583,FZ1560,33,77.2727,4.2,49.2424,78.7879
1584,HQ2109,23,90.2174,4.5,42.3913,81.5217
1585,H00971,71,85.9155,4.7,48.2394,83.0986
1586,H03663,14,89.2857,4.4,50,85.7143
1587,GY7479,2057,90.1799,4.7,50.073,87.3906
1588,GY2537,13,78.8462,4.3,61.5385,67.3077
1589,GZ6196,928,89.0086,4.7,52.3294,87.4865
1590,FZ6278,142,89.7887,4.7,51.7606,84.8592
1591,ID4464,8,50,3.0,43.75,40.625
1592,HQ4622,,,,,
1593,ID2151,,,,,
1594,S29049,86,80.814,4.3,45.9302,75.8721
1595,ID4755,3,100,5.0,58.3333,100
1596,H03182,186,86.2903,4.4,49.0591,72.5806
1597,GW5995,929,85.0108,4.7,47.9504,85.1672
1598,HQ3665,5,90,4.0,40,75
1599,IG0765,15,88.3333,4.7,45,76.6667
1600,GZ6412,6108,90.6966,4.7,54.7224,90.9001
1601,GY5121,295,88.2203,4.7,53.7288,84.9153
1602,HQ5930,69,79.3478,4.2,44.8529,72.4265
1603,GV6905,18,91.6667,4.6,50,91.6667
1604,GX4537,580,91.8103,4.8,52.5519,82.6125
1605,S23882,33,77.2727,4.2,49.2424,78.7879
1606,GX9013,76,83.8816,4.6,50.3289,88.4868
1607,GX4634,338,91.1243,4.8,52.145,86.7604
1608,HR0070,2057,90.1799,4.7,50.073,87.3906
1609,S23853,34,83.8235,4.5,50.7353,78.6765
1610,GW4464,177,88.9831,4.7,51.6949,83.8983
1611,FZ1025,132,91.2879,4.6,50,91.3462
1612,GZ9802,8,93.75,5.0,50,84.375
1613,IE4212,14,87.5,4.9,50,76.7857
1614,GZ0024,326,78.4509,4.3,45.7822,69.862
1615,GX9595,232,88.5776,4.5,50.3233,79.9569
1616,HP5400,189,82.5397,4.3,48.6772,78.1746
1617,IF8029,5526,86.2378,4.6,52.1109,83.0404
1618,HQ4452,5526,86.2378,4.6,52.1109,83.0404
1619,GX5126,67,79.1045,4.4,47.0149,75.3731
1620,GW1798,119,88.8655,4.6,47.479,76.8908
1621,H68593,33,73.4848,3.8,54.5455,81.8182
1622,GV9789,251,87.1514,4.6,53.1873,89.6414
1623,HP5771,615,86.3415,4.5,50.935,83.5366
1624,GY0025,4876,89.3355,4.8,52.4825,82.6377
1625,GW2175,4876,89.3355,4.8,52.4825,82.6377
1626,S23851,17,91.1765,4.6,51.4706,92.6471
1627,FW2853,28,61.6071,3.1,32.1429,47.3214
1628,HQ1970,267,86.8914,4.6,50.8427,79.3071
1629,FU8298,2282,86.4045,4.7,47.8122,83.916
1630,FZ4216,71,85.9155,4.7,48.2394,83.0986
1631,HP2178,45,88.3333,4.8,50.5556,88.3333
1632,FY4442,17,91.1765,4.6,51.4706,92.6471
1633,GZ0031,163,88.0368,4.7,51.9939,81.7485
1634,HQ1449,687,85.6623,4.5,49.0175,81.8413
1635,HP5987,138,84.6014,4.5,50.9058,79.1667
1636,FZ1035,155,92.2581,4.8,49.8387,88.7097
1637,GX2084,1178,82.6401,4.4,51.2521,76.528
1638,GY4690,104,84.375,4.4,47.3558,80.2885
1639,FY9299,20,93.75,4.6,35,83.75
1640,GV9712,11565,88.7916,4.7,51.9717,89.5965
1641,HP7711,13,82.6923,4.5,46.1538,75
1642,HR1160,172,81.9767,4.3,50,81.5407
1643,HP5982,197,82.1066,4.4,56.8528,76.5228
1644,FZ6298,580,91.8103,4.8,52.5519,82.6125
1645,GW4654,734,88.624,4.4,59.9796,76.1921
1646,HQ6342,1938,89.306,4.7,49.613,86.1197
1647,HR1157,172,81.9767,4.3,50,81.5407
1648,H00979,71,85.9155,4.7,48.2394,83.0986
1649,GV9073,35,89.2857,4.6,52.8571,84.2857
1650,GX9781,52,60.5769,3.6,51.9231,77.8846
1651,ID0364,39,85.2564,4.6,42.9487,82.6923
1652,H00978,71,85.9155,4.7,48.2394,83.0986
1653,GY0005,2436,88.3108,4.7,50.0411,81.5302
1654,GZ0682,259,88.5135,4.6,48.4556,86.8726
1655,HQ6991,548,89.6442,4.7,48.8139,88.0018
1656,GZ5175,687,85.6623,4.5,49.0175,81.8413
1657,FZ4220,29,82.7586,4.3,48.2759,81.8966
1658,HR1120,11,95.4545,4.5,47.7273,79.5455
1659,HP2443,48,84.8958,4.5,50,83.8542
1660,IF7983,360,88.1944,4.4,45.1389,76.3889
1661,HP6568,105,88.8095,4.8,50.4762,84.5238
1662,IF5609,154,89.2857,4.7,51.9481,84.2532
1663,IG4773,48,90.1042,4.4,56.7708,85.4167
1664,GY5543,,,,,
1665,GZ5893,11565,88.7916,4.7,51.9717,89.5965
1666,HQ4447,1178,82.6401,4.4,51.2521,76.528
1667,HP2441,48,84.8958,4.5,50,83.8542
1668,IE2769,35,90,4.7,54.2857,78.5714
1669,GX4452,625,87.04,4.6,50.96,79.48
1670,IG9942,1178,82.6401,4.4,51.2521,76.528
1671,HQ7111,300,89.25,4.7,53.9167,80.9167
1672,ID9340,58,81.0345,4.4,50.8621,72.4138
1673,IF7982,360,88.1944,4.4,45.1389,76.3889
1674,F34057,500,84.45,4.6,55.5,76.15
1675,HQ6341,1938,89.306,4.7,49.613,86.1197
1676,HQ8891,114,75.4386,4.1,50,78.2895
1677,GY9853,32,71.875,4.1,67.9688,67.9688
1678,HQ3424,177,88.9831,4.7,51.6949,83.8983
1679,GW4167,48,84.8958,4.5,50,83.8542
1680,HQ3426,177,88.9831,4.7,51.6949,83.8983
1681,GY7358,1178,82.6401,4.4,51.2521,76.528
1682,IE9306,45,80.5556,4.4,51.6667,80
1683,HP5985,138,84.6014,4.5,50.9058,79.1667
1684,GZ9408,105,88.8095,4.8,50.4762,84.5238
1685,GZ9405,105,88.8095,4.8,50.4762,84.5238
1686,GZ3158,434,84.6198,4.0,46.2209,73.7791
1687,IF1138,5,100,5.0,60,95
1688,S23922,20,65,4.1,42.5,57.5
1689,GY9853,32,71.875,4.1,67.9688,67.9688
1690,HP6362,267,86.8914,4.6,50.8427,79.3071
1691,HP3122,676,87.1672,4.6,47.2633,80.1405
1692,HQ1475,615,86.3415,4.5,50.935,83.5366
1693,H06145,2388,88.2642,4.7,54.9749,87.4633
1694,HP6364,267,86.8914,4.6,50.8427,79.3071
1695,GX9654,351,88.604,4.5,44.5157,79.8433
1696,GW4891,434,89.977,4.7,47.3958,83.2176
1697,GW3905,403,90.3226,4.6,51.3027,84.7395
1698,GX8488,76,89.4737,4.6,51.9737,79.6053
1699,FZ5876,5526,86.2378,4.6,52.1109,83.0404
1700,GX9258,1027,87.7313,4.6,48.1743,86.9279
1701,GZ3288,,,,,
1702,HQ5884,2057,90.1799,4.7,50.073,87.3906
1703,IH0019,,,,,
1704,G58108,2097,82.7372,4.7,50.3457,83.7744
1705,IE9376,43,84.8837,4.5,43.0233,75
1706,GZ4306,5526,86.2378,4.6,52.1109,83.0404
1707,IG5889,296,93.6655,4.8,51.3514,90.5405
1708,H06192,,,,,
1709,HR1976,12,83.3333,4.6,70.8333,79.1667
1710,IE1767,1938,89.306,4.7,49.613,86.1197
1711,HQ5970,19,57.8947,3.1,57.8947,51.3158
1712,GZ4307,5526,86.2378,4.6,52.1109,83.0404
1713,GX6773,,,,,
1714,HR1944,,,,,
1715,IG7454,144,84.7222,4.4,61.1111,83.1597
1716,ID9816,,,,,
1717,IG3065,1527,89.4892,4.7,52.395,90.6496
1718,IG2263,,,,,
1719,HR1337,171,89.9123,4.5,50.5848,79.6784
1720,FX5509,155,78.7097,4.4,50.6494,76.7857
1721,GX9220,291,89.2612,4.6,49.6564,86.6838
1722,HQ8583,687,85.6623,4.5,49.0175,81.8413
1723,IE8369,,,,,
1724,HP2183,119,88.8655,4.6,47.479,76.8908
1725,HQ8436,,,,,
1726,IF2375,232,84.5905,4.5,48.9224,81.681
1727,GX4776,1231,87.6726,4.6,49.1673,84.6263
1728,IE9415,171,89.1813,4.6,53.2164,84.5029
1729,HQ4517,429,85.0233,4.5,52.9206,83.236
1730,IE0078,154,89.2857,4.7,51.9481,84.2532
1731,FZ1985,1160,83.8793,4.5,52.3984,81.9576
1732,HQ3694,,,,,
1733,HQ7091,,,,,
1734,HQ8808,331,85.0453,4.5,47.9545,83.7121
1735,HQ8808,331,85.0453,4.5,47.9545,83.7121
