,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
59,"['29813003:4', '29813011:4.5', '29813002:5', '29813004:5.5', '29812998:6', '29812994:6.5', '29812997:7', '29812999:7.5', '29813001:8', '29813010:8.5', '29813000:9', '29813005:9.5', '29813007:10', '29813009:10.5', '29812996:11', '29812993:11.5', '29812995:12', '29813006:12.5']","['Hyper Turquoise/Fuchsia Dream/Black', 'White/Bright Crimson/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome']",['Shown: Hyper Turquoise/Fuchsia Dream/Black'],['Style: DV4337-300'],['Reviews (9)'],['3.8'],['50% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],['Yes (1)']
60,"['29478792:5.5', '29478790:6', '29478783:7.5', '29478789:8.5', '29478780:9.5', '29478788:10', '29478784:11', '29478791:13']","['Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome']",['Shown: Bright Crimson/White/University Red/Black'],['Style: DD9482-600'],['Reviews (9)'],['4.6'],[],[],[]
61,"['29844782:6', '29844778:6.5', '29844770:7', '29844775:7.5', '29844784:8', '29844779:8.5', '29844780:9', '29844771:9.5', '29844767:10', '29844776:11']","['Hyper Turquoise/Fuchsia Dream/Black', 'Bright Crimson/White']",['Shown: Hyper Turquoise/Fuchsia Dream/Black'],['Style: FN8406-300'],['Reviews (32)'],['4.6'],['20% between Runs Small and True to Size'],['77% between Uncomfortable and Average'],['Yes (14)No (1)']
62,"['29479954:6.5', '29479952:7', '29479957:7.5', '29479956:8', '29479941:8.5', '29479947:9', '29479953:9.5', '29479942:10', '29479945:10.5', '29479946:11', '29479955:11.5', '29479951:12', '29479949:13']","['Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']",['Shown: Black/Hyper Royal/Chrome'],['Style: DJ5598-040'],['Reviews (58)'],['4.4'],['17% between Runs Small and True to Size'],['67% between Uncomfortable and Average'],['Yes (1)No (1)']
63,"['29477881:4.5', '29477889:6', '29477886:6.5', '29477890:7', '29477888:7.5']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome']",['Shown: Bright Crimson/White/University Red/Black'],['Style: DC9969-600'],['Reviews (66)'],['4.7'],['37% between Runs Small and True to Size'],['83% between Uncomfortable and Average'],['Yes (5)No (1)']
64,"['29809660:4', '29809665:4.5', '29809664:6.5', '29809669:7', '29809667:7.5', '29809661:8', '29809659:8.5', '29809662:9', '29809666:9.5', '29809671:10', '29809654:10.5', '29809658:11', '29809657:11.5', '29809663:12', '29809672:12.5', '29809656:13']","['Summit White/Green Glow/White', 'Summit White/White/Off Noir', 'Saturn Gold/Gum Light Brown/White', 'University Blue/University Blue/White', 'Midnight Navy/White/Sail/Vivid Sulfur', 'Night Forest/Black/Canyon Rust', 'Blackened Blue/Blackened Blue/Court Purple/Blackened Blue', 'Black/Off Noir/Summit White']",['Shown: Summit White/Green Glow/White'],['Style: DC8466-102'],['Reviews (47)'],['4.5'],['32% between Runs Small and True to Size'],['72% between Uncomfortable and Average'],['Yes (4)No (1)']
65,"['29812950:5.5', '29812942:6', '29812941:6.5', '29812957:7', '29812947:7.5', '29812952:8']","['Hyper Turquoise/Fuchsia Dream/Black', 'Black/Hyper Royal/Chrome']",['Shown: Hyper Turquoise/Fuchsia Dream/Black'],['Style: DV4330-300'],['Reviews (1)'],['3'],['0% between Runs Small and True to Size'],['0% between Uncomfortable and Average'],['Yes (1)']
66,"['29489458:4', '29489448:4.5', '29489457:5', '29489446:5.5', '29489456:6', '29489444:6.5', '29489455:7', '29489461:7.5', '29489454:8', '29489460:8.5', '29489453:9', '29489459:9.5', '29489449:10', '29489452:10.5', '29489447:11', '29489451:11.5', '29489445:12', '29489450:12.5', '29489462:13']","['Black/Hyper Royal/Chrome', 'Hyper Turquoise/Fuchsia Dream/Black']",['Shown: Black/Hyper Royal/Chrome'],['Style: DV4340-040'],['Reviews (0)'],['0'],[],[],[]
67,"['29810282:4.5', '29810278:5', '29810269:6', '29810270:6.5', '29810280:7', '29810273:7.5', '29810272:8', '29810281:8.5', '29810276:9', '29810275:9.5', '29810274:10', '29810268:10.5', '29810271:11', '29810285:11.5', '29810279:12', '29810267:13']","['Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White']",['Shown: Hyper Turquoise/Black/White/Fuchsia Dream'],['Style: DJ5605-300'],['Reviews (22)'],['4.6'],['50% between Runs Small and True to Size'],['75% between Uncomfortable and Average'],['Yes (2)No (1)']
68,"['29903845:6.5', '29903852:7', '29903857:7.5', '29903856:8', '29903858:9', '29903859:9.5', '29903848:11', '29903851:12', '29903844:12.5', '29903849:13']","['Green Glow/Gum Light Brown/Black', 'University Blue/University Blue/White', 'Black/Black/Vivid Sulfur/Midnight Navy', 'Smoke Grey/Anthracite/Pale Grey/White', 'White/Gum Light Brown/White', 'White/Blackened Blue/Indigo Haze/Barely Volt', 'Vivid Purple/Gum Light Brown/White/Black']",['Shown: Vivid Purple/Gum Light Brown/White/Black'],['Style: 580456-500'],['Reviews (38)'],['4.8'],['34% between Runs Small and True to Size'],['67% between Uncomfortable and Average'],['Yes (1)']
69,"['29088196:5.5', '29088178:6', '29088193:9.5']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']",['Shown: Barely Volt/Barely Grape/Gridiron'],['Style: DD9473-705'],['Reviews (29)'],['4.6'],['17% between Runs Small and True to Size'],['67% between Uncomfortable and Average'],['Yes (3)']
70,"['29809866:4', '29809852:4.5', '29809868:5', '29809861:5.5', '29809862:6', '29809857:6.5', '29809863:7', '29809853:7.5', '29809854:8', '29809855:8.5', '29809856:9', '29809867:9.5', '29809851:10', '29809864:10.5', '29809858:11', '29809860:11.5', '29809869:12', '29809865:12.5', '29809859:13']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Black/Hyper Royal/Chrome', 'Bright Crimson/White/University Red/Black', 'Baltic Blue/White/Laser Blue/Pink Blast', 'Black/Dark Smoke Grey/Total Orange/Summit White']",['Shown: Hyper Turquoise/Fuchsia Dream/White/Black'],['Style: DD9463-300'],['Reviews (17)'],['4.6'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (2)']
71,"['29809805:4', '29809789:4.5', '29809800:6.5', '29809802:7', '29809796:7.5', '29809803:8', '29809801:8.5', '29809793:9', '29809788:9.5', '29809794:10', '29809799:10.5', '29809790:11', '29809787:11.5', '29809792:12', '29809791:12.5', '29809797:13']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']",['Shown: Hyper Turquoise/Fuchsia Dream/White/Black'],['Style: DD9477-300'],['Reviews (3)'],['4.7'],['0% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
72,"['LTITEM8151:M 4 / W 5.5', 'LTITEM8152:M 4.5 / W 6', 'LTITEM8125:M 5 / W 6.5', 'LTITEM8126:M 5.5 / W 7', 'LTITEM8127:M 6 / W 7.5', 'LTITEM8128:M 6.5 / W 8', 'LTITEM8129:M 7 / W 8.5', 'LTITEM8131:M 7.5 / W 9', 'LTITEM8132:M 8 / W 9.5', 'LTITEM8133:M 8.5 / W 10', 'LTITEM8134:M 9 / W 10.5', 'LTITEM8135:M 9.5 / W 11', 'LTITEM8138:M 10 / W 11.5', 'LTITEM8139:M 10.5 / W 12', 'LTITEM8140:M 11 / W 12.5', 'LTITEM8142:M 11.5 / W 13', 'LTITEM8143:M 12 / W 13.5', 'LTITEM8144:M 12.5 / W 14', 'LTITEM8146:M 13 / W 14.5']","['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color/Multi-Color'],['Style: DX5260-900'],[],[],[],[],[]
73,"['29508587:10', '29508592:11']","['Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']",['Shown: Bright Crimson/Black/White'],['Style: DJ5961-600'],['Reviews (60)'],['4.3'],['34% between Runs Small and True to Size'],['84% between Uncomfortable and Average'],['Yes (1)']
74,"['LTITEM8151:M 4 / W 5.5', 'LTITEM8152:M 4.5 / W 6', 'LTITEM8125:M 5 / W 6.5', 'LTITEM8126:M 5.5 / W 7', 'LTITEM8127:M 6 / W 7.5', 'LTITEM8128:M 6.5 / W 8', 'LTITEM8129:M 7 / W 8.5', 'LTITEM8131:M 7.5 / W 9', 'LTITEM8132:M 8 / W 9.5', 'LTITEM8133:M 8.5 / W 10', 'LTITEM8134:M 9 / W 10.5', 'LTITEM8135:M 9.5 / W 11', 'LTITEM8138:M 10 / W 11.5', 'LTITEM8139:M 10.5 / W 12', 'LTITEM8140:M 11 / W 12.5', 'LTITEM8142:M 11.5 / W 13', 'LTITEM8143:M 12 / W 13.5', 'LTITEM8144:M 12.5 / W 14', 'LTITEM8146:M 13 / W 14.5']","['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color'],['Style: FN6753-900'],[],[],[],[],[]
75,"['29479691:4', '29479695:4.5', '29479696:5', '29479692:5.5', '29479701:6', '29479694:6.5', '29479688:7', '29479687:7.5', '29479683:8', '29479684:8.5', '29479693:9', '29479697:9.5', '29479686:10', '29479698:10.5', '29479699:11', '29479689:11.5', '29479685:12', '29479700:12.5', '29479690:13']",[],['Shown: Black/Hyper Royal/Chrome'],['Style: DJ5165-040'],['Reviews (2)'],['5'],[],[],[]
76,"['LTITEM8150:M 3.5 / W 5', 'LTITEM8151:M 4 / W 5.5', 'LTITEM8152:M 4.5 / W 6', 'LTITEM8125:M 5 / W 6.5', 'LTITEM8126:M 5.5 / W 7', 'LTITEM8127:M 6 / W 7.5', 'LTITEM8128:M 6.5 / W 8', 'LTITEM8129:M 7 / W 8.5', 'LTITEM8131:M 7.5 / W 9', 'LTITEM8132:M 8 / W 9.5', 'LTITEM8133:M 8.5 / W 10', 'LTITEM8134:M 9 / W 10.5', 'LTITEM8135:M 9.5 / W 11', 'LTITEM8138:M 10 / W 11.5', 'LTITEM8139:M 10.5 / W 12', 'LTITEM8140:M 11 / W 12.5', 'LTITEM8142:M 11.5 / W 13', 'LTITEM8143:M 12 / W 13.5', 'LTITEM8144:M 12.5 / W 14', 'LTITEM8146:M 13 / W 14.5', 'LTITEM18180:M 13.5 / W 15', 'LTITEM8147:M 14 / W 15.5', 'LTITEM107002:M 14.5 / W 16']","['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color'],['Style: FJ4831-900'],[],[],[],[],[]
77,"['27490446:4.5', '27490448:5', '27490236:5.5', '27490240:6', '27490232:6.5']","['Metallic Copper/Black/White', 'Football Grey/Light Marine/Volt/Blackened Blue', 'Black/Metallic Gold/Metallic Silver/Metallic Dark Grey', 'Glacier Ice/Yellow Strike/Sunset Glow/Black']",['Shown: Black/Metallic Gold/Metallic Silver/Metallic Dark Grey'],['Style: CZ9890-007'],['Reviews (56)'],['4.6'],['36% between Runs Small and True to Size'],['73% between Uncomfortable and Average'],[]
78,['29089564:13'],"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Pink Blast/Gridiron/Volt']",['Shown: Pink Blast/Gridiron/Volt'],['Style: DJ5629-605'],['Reviews (14)'],['4.4'],['25% between Runs Small and True to Size'],['88% between Uncomfortable and Average'],['Yes (2)']
79,[],[],['Shown: Black/Hyper Royal/Chrome'],['Style: DJ5969-040'],['Reviews (4)'],['3.5'],[],[],[]
80,"['29478088:6', '29478089:7']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome']",['Shown: Black/Hyper Royal/Chrome'],['Style: DD9441-040'],['Reviews (6)'],['4.5'],['75% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],['Yes (1)No (1)']
81,"['29814643:4', '29814637:4.5', '29814639:5.5', '29814630:6', '29814640:6.5', '29814631:7', '29814641:7.5', '29814632:8', '29814642:8.5', '29814633:9', '29814644:9.5', '29814638:10', '29814627:10.5', '29814636:11', '29814629:11.5', '29814635:12', '29814628:12.5', '29814634:13']","['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Black/Hyper Royal/Chrome', 'Pink Blast/Gridiron/Volt']",['Shown: Light Crimson/Bright Mandarin/Black/Pale Ivory'],['Style: FD1164-600'],['Reviews (0)'],['0'],[],[],[]
82,[],"['Hyper Turquoise/Fuchsia Dream/Black', 'Bright Crimson/White']",['Shown: Hyper Turquoise/Fuchsia Dream/Black'],['Style: FN8405-300'],['Reviews (50)'],['4.3'],['23% between Runs Small and True to Size'],['79% between Uncomfortable and Average'],['Yes (18)No (3)']
83,"['LTITEM8151:M 4 / W 5.5', 'LTITEM8152:M 4.5 / W 6', 'LTITEM8125:M 5 / W 6.5', 'LTITEM8126:M 5.5 / W 7', 'LTITEM8127:M 6 / W 7.5', 'LTITEM8128:M 6.5 / W 8', 'LTITEM8129:M 7 / W 8.5', 'LTITEM8131:M 7.5 / W 9', 'LTITEM8132:M 8 / W 9.5', 'LTITEM8133:M 8.5 / W 10', 'LTITEM8134:M 9 / W 10.5', 'LTITEM8135:M 9.5 / W 11', 'LTITEM8138:M 10 / W 11.5', 'LTITEM8139:M 10.5 / W 12', 'LTITEM8140:M 11 / W 12.5', 'LTITEM8142:M 11.5 / W 13', 'LTITEM8143:M 12 / W 13.5', 'LTITEM8144:M 12.5 / W 14', 'LTITEM8146:M 13 / W 14.5']","['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color'],['Style: FN6749-906'],[],[],[],[],[]
84,"['29810257:6', '29810265:6.5', '29810256:7', '29810259:7.5', '29810258:8', '29810262:8.5', '29810260:9', '29810255:9.5', '29810250:10', '29810263:10.5', '29810253:11', '29810249:11.5', '29810261:12', '29810252:13']","['Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']",['Shown: Hyper Turquoise/Black/White/Fuchsia Dream'],['Style: DJ5603-300'],['Reviews (43)'],['4.3'],['20% between Runs Small and True to Size'],['70% between Uncomfortable and Average'],['Yes (2)No (1)']
85,"['28113027:4', '28113025:4.5', '28113028:5', '28113026:5.5', '27215107:6', '27215108:6.5', '27215102:7', '27215104:7.5', '27215112:8', '27215111:8.5', '27215103:9', '27215106:9.5', '27215099:10', '27215100:10.5', '27215105:11', '27215101:11.5', '27215113:12', '27215110:12.5', '27215109:13']",[],['Shown: Black/White'],['Style: AT6178-010'],['Reviews (28)'],['4.6'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (2)']
86,"['29809757:4', '29809758:4.5', '29809755:5', '29809760:5.5', '29809761:6', '29809762:6.5', '29809751:7', '29809767:7.5', '29809752:8', '29809759:8.5', '29809766:9', '29809749:9.5', '29809750:10', '29809756:10.5', '29809765:11', '29809764:11.5', '29809753:12', '29809754:12.5', '29809763:13']",['Hyper Turquoise/Fuchsia Dream/White/Black'],['Shown: Hyper Turquoise/Fuchsia Dream/White/Black'],['Style: DD9469-300'],['Reviews (2)'],['2.5'],[],[],[]
87,"['29810439:6.5', '29810434:7', '29810429:7.5', '29810431:8.5', '29810435:9', '29810433:9.5', '29810441:10', '29810442:10.5', '29810426:11', '29810430:11.5', '29810428:12', '29810425:12.5', '29810436:13']","['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Black/Hyper Royal/Chrome', 'Bright Crimson/Black/White']",['Shown: Hyper Turquoise/Black/White/Fuchsia Dream'],['Style: DJ5631-300'],['Reviews (57)'],['4.6'],['42% between Runs Small and True to Size'],['67% between Uncomfortable and Average'],[]
88,"['29488034:4', '29488045:4.5', '29488033:5', '29488043:5.5', '29488032:6', '29488041:6.5', '29488049:7', '29488039:7.5', '29488048:8', '29488037:8.5', '29488047:9', '29488035:9.5', '29488046:10', '29488031:10.5', '29488044:11', '29488030:11.5', '29488042:12', '29488040:13']","['Hyper Turquoise/Fuchsia Dream/Black', 'Black/Hyper Royal/Chrome', 'White/Bright Crimson/Black']",['Shown: Black/Hyper Royal/Chrome'],['Style: DV4333-040'],['Reviews (13)'],['4.7'],['30% between Runs Small and True to Size'],['80% between Uncomfortable and Average'],['Yes (4)No (1)']
89,['29573771:10'],[],['Shown: Black/Hyper Royal/Chrome'],['Style: DJ5962-040'],['Reviews (3)'],['4'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)No (1)']
90,"['29810057:7', '29810066:7.5', '29810073:8', '29810063:8.5', '29810062:9', '29810056:9.5', '29810071:10.5', '29810070:12']","['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream']",['Shown: Hyper Turquoise/Black/White/Fuchsia Dream'],['Style: DJ5165-300'],['Reviews (2)'],['5'],[],[],[]
91,"['29809628:6', '29809632:6.5', '29809631:7', '29809635:7.5', '29809625:8', '29809626:8.5', '29809634:9', '29809627:9.5', '29809633:10', '29809624:10.5', '29809630:11', '29809629:11.5', '29809636:12']","['Opti Yellow/Gum Light Brown/Black', 'Guava Ice/Guava Ice/Midnight Navy/White', 'Blackened Blue/Volt/Black/White']",['Shown: Opti Yellow/Gum Light Brown/Black'],['Style: CT0550-700'],['Reviews (50)'],['4.7'],['54% between Runs Small and True to Size'],['82% between Uncomfortable and Average'],['Yes (4)']
92,"['29810186:9', '29810178:9.5', '29810194:10', '29810185:10.5', '29810193:11', '29810180:11.5', '29810179:12', '29810190:13']","['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Black/Hyper Royal/Chrome']",['Shown: Hyper Turquoise/Black/White/Fuchsia Dream'],['Style: DJ5622-300'],['Reviews (2)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (2)']
93,['29490968:13'],"['Hyper Turquoise/Fuchsia Dream/Black', 'White/Bright Crimson/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome']",['Shown: White/Bright Crimson/Black'],['Style: DV4342-100'],['Reviews (6)'],['4.7'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (3)']
94,"['29488120:4', '29488114:4.5', '29488126:5', '29487912:5.5', '29488125:6', '29488118:6.5', '29488131:7', '29488116:7.5', '29488130:8', '29488123:8.5', '29488132:9', '29488121:9.5', '29488115:10', '29488127:10.5', '29488113:11', '29488129:11.5', '29488119:12', '29488128:12.5', '29488117:13']",[],['Shown: Black/Hyper Royal/Chrome'],['Style: DV4344-040'],['Reviews (16)'],['4.8'],['25% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],['Yes (2)']
95,['29089606:11.5'],"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Guava Ice/Black', 'Metallic Silver/Black/Volt/Volt', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Pink Blast/Gridiron/Volt', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']",['Shown: Pink Blast/Gridiron/Volt'],['Style: DJ5635-605'],['Reviews (3)'],['3.7'],['50% between Runs Small and True to Size'],['0% between Uncomfortable and Average'],[]
96,"['29478585:4', '29478580:4.5', '29478575:5', '29478573:5.5', '29478569:6', '29478567:6.5', '29478578:7', '29478579:7.5', '29478574:8', '29478576:8.5', '29478581:9', '29478572:9.5', '29478570:10', '29478568:10.5', '29478577:11', '29478584:11.5', '29478571:12', '29478582:12.5', '29478583:13']",[],['Shown: Black/Hyper Royal/Chrome'],['Style: DD9483-040'],['Reviews (14)'],['4.8'],[],[],[]
97,"['29478690:5', '29478698:5.5', '29478696:6', '29478686:7', '29478692:7.5', '29478685:8', '29478688:8.5', '29478693:9', '29478691:10', '29478689:10.5', '29478683:11.5', '29478684:12', '29478701:13']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Black/Hyper Royal/Chrome']",['Shown: Black/Hyper Royal/Chrome'],['Style: DD9476-040'],['Reviews (4)'],['4.8'],[],[],[]
98,['29086721:4.5'],[],['Shown: Barely Volt/Summit White/Volt'],['Style: DA1174-705'],['Reviews (41)'],['4.4'],['32% between Runs Small and True to Size'],['75% between Uncomfortable and Average'],['Yes (1)No (1)']
99,"['27782743:4', '27782731:4.5', '27782733:5', '27782740:5.5']","['Football Grey/Light Marine/Rush Orange/Blackened Blue', 'Barely Volt/Summit White/Volt', 'White/Baltic Blue/Pink Blast/Black', 'Black/Summit White/Light Photo Blue/Dark Smoke Grey']",['Shown: Football Grey/Light Marine/Rush Orange/Blackened Blue'],['Style: CZ8482-054'],['Reviews (85)'],['4.5'],['48% between Runs Small and True to Size'],['87% between Uncomfortable and Average'],['Yes (4)No (1)']
100,"['29491348:7', '29491341:7.5', '29491333:8', '29491342:8.5', '29491334:9', '29491351:9.5', '29491338:10', '29491335:10.5', '29491345:11', '29491336:11.5', '29491347:12', '29491339:12.5', '29491340:13']","['Light Dew/Fuchsia Dream/Black', 'White/Bright Crimson/Black', 'Black/Hyper Royal/Chrome']",['Shown: White/Bright Crimson/Black'],['Style: DV4341-100'],['Reviews (3)'],['4.7'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
101,"['29479605:4', '29479610:4.5', '29479716:5', '29479718:5.5', '29479721:6', '29479604:6.5', '29479715:7', '29479611:7.5', '29479717:8', '29479713:8.5', '29479608:9', '29479714:9.5', '29479720:10', '29479719:10.5', '29479609:11', '29479603:11.5', '29479606:12', '29479607:12.5', '29479612:13']",[],['Shown: Bright Crimson/White/University Red/Black'],['Style: DH9638-600'],['Reviews (17)'],['3'],['50% between Runs Small and True to Size'],['40% between Uncomfortable and Average'],[]
102,"['25804344:10.5', '25804354:12', '25804350:14', '25804348:15']",['White/White/Black'],['Shown: White/White/Black'],['Style: DD1391-100'],['Reviews (350)'],['4.7'],['46% between Runs Small and True to Size'],['68% between Uncomfortable and Average'],['Yes (11)No (4)']
103,"['29967714:8', '29967719:8.5', '29967713:9', '29967727:9.5', '29967717:10', '29967716:10.5', '29967724:11', '29967715:11.5', '29967723:12', '29967718:12.5', '29967721:13', '29967720:14', '29967728:15']",[],['Shown: White/Game Royal/Midnight Navy/Football Grey'],['Style: FQ8826-100'],['Reviews (5)'],['5'],['50% between Runs Small and True to Size'],['80% between Uncomfortable and Average'],['Yes (5)']
104,"['29831906:4', '29831900:4.5', '29831894:5', '29831907:5.5', '29831903:6', '29831905:6.5', '29831901:7', '29831908:8', '29831890:8.5', '29831909:9', '29831902:9.5', '29831899:10', '29831898:10.5', '29831891:11', '29831886:11.5', '29831893:12', '29831910:13', '29831889:14', '29831888:17']",[],['Shown: Black/White/Royal Blue/Royal Blue'],['Style: DZ5485-042'],['Reviews (832)'],['4.9'],['50% between Runs Small and True to Size'],['79% between Uncomfortable and Average'],['Yes (126)No (1)']
105,"['29751293:4', '29751289:4.5', '29751292:5', '29751287:5.5', '29751291:6', '29751285:6.5', '29751282:7', '29751283:7.5', '29751281:8', '29751296:8.5', '29751280:9', '29751294:9.5', '29751290:10', '29751276:10.5', '29751288:11', '29751279:11.5', '29751286:12', '29751278:12.5', '29751284:13', '29751297:14', '29751295:15']","['White/Summit White/Phantom/Light Pumice', 'White/Summit White/Phantom/Black', 'Light Silver/Summit White/Light Smoke Grey/Sail']",['Shown: White/Summit White/Phantom/Black'],['Style: DX5800-100'],['Reviews (29)'],['4.3'],['43% between Runs Small and True to Size'],['78% between Uncomfortable and Average'],['Yes (25)No (3)']
106,"['29476700:6', '29476697:6.5', '29476690:7', '29476694:7.5', '29476687:8', '29476701:8.5', '29476696:9', '29476702:9.5', '29476691:10', '29476692:10.5', '29476698:11', '29476686:11.5', '29476688:12', '29476699:12.5', '29476689:13', '29476695:14', '29476693:15']","['Black/Black', 'Vast Grey/Black/Sail/Vast Grey', 'Worn Blue/Dutch Blue/Mystic Navy/Football Grey']",['Shown: Black/Black'],['Style: BV1358-003'],['Reviews (29)'],['4.8'],['55% between Runs Small and True to Size'],['98% between Uncomfortable and Average'],['Yes (18)No (1)']
107,"['29845959:5', '29845967:5.5', '29845957:6', '29845956:6.5', '29845961:7', '29845951:7.5', '29845965:8', '29845962:8.5', '29845946:9', '29845944:9.5', '29845952:10', '29845948:10.5', '29845963:11', '29845950:11.5', '29845947:12', '29845953:12.5', '29845954:13', '29845945:13.5', '29845960:14', '29845949:14.5', '29845958:15', '29845955:15.5', '29845966:16.5', '29845968:17.5', '29845970:18.5', '29845969:19.5']","['Medium Soft Pink/Total Orange/Laser Orange/Oil Green', 'Light Bone/Ashen Slate/Coconut Milk/Laser Orange', 'Black/Emerald Rise/Photo Blue', 'Oxygen Purple/Lemon Chiffon/Ice Peach/Black', 'White/Football Grey/Black']",['Shown: Medium Soft Pink/Total Orange/Laser Orange/Oil Green'],['Style: FQ3381-600'],['Reviews (99)'],['4.7'],['41% between Runs Small and True to Size'],['81% between Uncomfortable and Average'],['Yes (51)No (4)']
108,"['29944059:6', '29944055:6.5', '29944054:7', '29944045:7.5', '29944051:8', '29944046:8.5', '29944044:9', '29944040:9.5', '29944041:10', '29944056:10.5', '29944048:11', '29944050:11.5', '29944043:12', '29944042:12.5', '29944052:13']","['Sea Glass/Sail/Bronzine/Bright Mandarin', 'Sea Glass/Sundial/Bright Crimson/Black', 'White/Chile Red/Coconut Milk/Black', 'Hyper Pink/Laser Orange/Black', 'Black/Black/Oatmeal/Metallic Gold Grain', 'Football Grey/Green Strike/Light Armory Blue/Racer Blue', 'White/Jade Ice/Clear Jade/Deep Jungle', 'White/Particle Grey/Metallic Silver/Dark Smoke Grey']",['Shown: Sea Glass/Sail/Bronzine/Bright Mandarin'],['Style: FV3633-081'],['Reviews (0)'],['0'],[],[],[]
109,"['29754125:6', '29754132:6.5', '29754124:7', '29754130:7.5', '29754128:8.5', '29754122:9', '29754126:9.5', '29754135:10', '29754138:10.5', '29754134:11', '29754137:11.5', '29754133:12', '29754136:12.5', '29754131:13', '29754129:14', '29754127:15']",['Baroque Brown/Coconut Milk/Mystic Red/Sesame'],['Shown: Baroque Brown/Coconut Milk/Mystic Red/Sesame'],['Style: FB8892-200'],['Reviews (0)'],['0'],[],[],[]
