,product_code,count_of_sizes,colors
573,374862_02,7,"['Puma Black-High Rise', 'Marshmallow-Puma Black', 'Deep Forest-Puma Black']"
574,379013_06,13,"['Purple Glimmer-Bright Aqua-PUMA White', 'Ash Gray-PUMA White-PUMA Black-Ultra Blue-Team Aqua']"
575,392724_03,13,"['PUMA White-Ultra Blue', 'Glacial Gray-Green Fog', 'PUMA White-Peach Smoothie', 'Glacial Gray-Icy Blue', 'PUMA White-Vivid Violet']"
576,378278_01,13,['Royal Sapphire-Ravish']
577,377379_01,14,['Sun Stream-Sunset Glow-Puma Black']
578,374862_09,7,"['Puma Black-High Rise', 'Marshmallow-Puma Black', 'Deep Forest-Puma Black']"
579,307897_02,13,"['Smoked Pearl-PUMA Black-Warm White', 'PUMA White-Gray Violet-Warm White']"
580,393266_02,17,['PUMA White-PUMA Black']
581,387998_12,12,['Puma White-PUMA Team Royal']
582,393813_01,11,"['PUMA Black-Hot Heat', 'PUMA Black-PUMA Green']"
583,390129_01,13,['Minty Burst-Warm White']
584,394552_01,13,['PUMA White-Ultra Blue-Feather Gray']
585,392435_02,13,"['New Navy-Warm White', 'Alpine Snow-Warm White']"
586,387327_06,13,"['PUMA White-Astro Red', 'PUMA White-Myrtle']"
587,194478_04,14,['Deep Orchid-Puma White']
588,374862_10,7,"['Puma Black-High Rise', 'Marshmallow-Puma Black', 'Deep Forest-Puma Black']"
589,393176_03,13,['Feather Gray-Cool Dark Gray-Warm White']
590,194475_02,12,['Elektro Peach-Puma Black-Puma Silver']
591,393161_01,12,['Ash Gray-Cast Iron']
592,393647_01,13,['Warm White-Malachite']
593,387327_07,12,"['PUMA White-Astro Red', 'PUMA White-Myrtle']"
594,307780_01,12,['PUMA Black']
595,390127_01,13,['PUMA White-PUMA Black']
596,376615_01,16,['Puma Black-Puma White']
597,388549_01,13,['Puma White-Puma Black']
598,307576_02,11,['Granola-Green Lagoon']
599,307913_01,11,['Sand Dune-PUMA Black-PUMA White']
600,376922_01,15,['Sun Stream-Sunset Glow-Puma Black']
601,106879_04,12,['Red Blast-Fast Yellow-PUMA Black']
602,388557_02,12,['Puma White-Varsity Green-Tangerine-Nasturtium']
603,194095_09,11,['Puma Black-Burnt Red']
604,107521_01,13,"['PUMA White-PUMA Black-Fire Orchid', 'Ultra Blue-PUMA White-Pro Green']"
605,394017_01,11,['PUMA White-Green Fog-Hot Heat-Yellow Sizzle']
606,107522_01,13,"['PUMA White-PUMA Black-Fire Orchid', 'Ultra Blue-PUMA White-Pro Green']"
607,388920_06,11,['Feather Gray-Royal Sapphire']
608,307462_05,11,['Bold Blue-PUMA Black-PUMA White']
609,307322_01,11,['Puma Black-Puma White-Blazing Yellow']
610,390052_02,11,['Intense Lavender-PUMA Black']
611,392725_07,11,['Warm White-Malachite']
612,353572_04,17,"['white-black', 'black-white-puma silver', 'white-new navy', 'black-black']"
613,353572_11,17,"['white-black', 'black-white-puma silver', 'white-new navy', 'black-black']"
614,353572_12,20,"['white-black', 'black-white-puma silver', 'white-new navy', 'black-black']"
615,307171_01,14,"['Puma Black-Puma White', 'Forest Night-Puma White', 'Ribbon Red-Puma White', 'Peacoat-Puma White', 'Puma Black-Puma Black']"
616,307171_07,16,"['Puma Black-Puma White', 'Forest Night-Puma White', 'Ribbon Red-Puma White', 'Peacoat-Puma White', 'Puma Black-Puma Black']"
617,307171_05,18,"['Puma Black-Puma White', 'Forest Night-Puma White', 'Ribbon Red-Puma White', 'Peacoat-Puma White', 'Puma Black-Puma Black']"
618,353572_17,20,"['white-black', 'black-white-puma silver', 'white-new navy', 'black-black']"
619,380205_03,17,"['Puma Black-Puma White-Amazon Green', 'Quarry-Puma White', 'High Risk Red-Puma White', 'Pumpkin Pie-PUMA White']"
620,307171_04,18,"['Puma Black-Puma White', 'Forest Night-Puma White', 'Ribbon Red-Puma White', 'Peacoat-Puma White', 'Puma Black-Puma Black']"
621,380205_01,14,"['Puma Black-Puma White-Amazon Green', 'Quarry-Puma White', 'High Risk Red-Puma White', 'Pumpkin Pie-PUMA White']"
622,307171_06,16,"['Puma Black-Puma White', 'Forest Night-Puma White', 'Ribbon Red-Puma White', 'Peacoat-Puma White', 'Puma Black-Puma Black']"
623,380205_02,17,"['Puma Black-Puma White-Amazon Green', 'Quarry-Puma White', 'High Risk Red-Puma White', 'Pumpkin Pie-PUMA White']"
624,380205_16,11,"['Puma Black-Puma White-Amazon Green', 'Quarry-Puma White', 'High Risk Red-Puma White', 'Pumpkin Pie-PUMA White']"
625,396057_01,19,['PUMA Black-Frosted Ivory']
626,379098_01,18,['Sun Stream-Sunset Glow-PUMA Black']
627,393199_01,13,['PUMA White-Archive Green']
