,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
48,"['LTITEM8127:6', 'LTITEM8128:6.5', 'LTITEM8129:7', 'LTITEM8131:7.5', 'LTITEM8132:8', 'LTITEM8133:8.5', 'LTITEM8134:9', 'LTITEM8135:9.5', 'LTITEM8138:10', 'LTITEM8139:10.5', 'LTITEM8140:11', 'LTITEM8142:11.5', 'LTITEM8143:12', 'LTITEM8144:12.5', 'LTITEM8146:13', 'LTITEM8147:14', 'LTITEM8148:15', 'LTITEM17016:16', 'LTITEM17017:17', 'LTITEM17018:18']","['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color/Multi-Color'],['Style: DV3908-900'],[],[],[],[],[]
49,"['29904189:4.5', '29904184:6', '29904174:7', '29904177:7.5', '29904188:8', '29904187:9', '29904190:13', '29904180:14']","['Black/Volt/White', 'Ashen Slate/Diffused Blue/University Blue/White', 'Sail/Bicoastal/Campfire Orange/Safety Orange', 'Black/University Red/Lime Blast/White', 'White/Light Smoke Grey/Black', 'Black/Field Purple/University Gold']",['Shown: Black/University Red/Lime Blast/White'],['Style: FV0400-001'],['Reviews (0)'],['0'],[],[],[]
50,"['29312743:3.5', '29312741:4', '29312744:4.5', '29312745:5', '29312728:6', '29312734:7', '29312739:7.5', '29312730:8', '29312732:8.5', '29312735:9', '29312737:9.5', '29312736:10']","['White/Game Royal', 'Phantom/Pale Vanilla/Sail/Black', 'White/University Red', 'Black/Black/Black']",['Shown: Black/Black/Black'],['Style: FJ5464-010'],['Reviews (2)'],['4.5'],['75% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (2)']
51,"['29813003:4', '29813011:4.5', '29813002:5', '29813004:5.5', '29812998:6', '29812994:6.5', '29812997:7', '29812999:7.5', '29813001:8', '29813010:8.5', '29813000:9', '29813005:9.5', '29813007:10', '29813009:10.5', '29812996:11', '29812993:11.5', '29812995:12', '29813006:12.5']","['Hyper Turquoise/Fuchsia Dream/Black', 'White/Bright Crimson/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome']",['Shown: Hyper Turquoise/Fuchsia Dream/Black'],['Style: DV4337-300'],['Reviews (9)'],['3.8'],['50% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],['Yes (1)']
52,"['29531615:4', '29531614:8', '29531626:8.5', '29531632:9', '29531634:9.5', '29531633:10', '29531618:10.5', '29531616:11', '29531613:11.5', '29531630:12', '29531612:12.5', '29531631:13', '29531617:14', '29531622:15', '29531611:16', '29531619:17', '29531624:18']","['Black/Black/White', 'Wolf Grey/Wolf Grey/White', 'White/Black/Black', 'Game Royal/Game Royal/White', 'Midnight Navy/Midnight Navy/White', 'Court Purple/Court Purple/White', 'University Red/University Red/White']",['Shown: Game Royal/Game Royal/White'],['Style: DZ3299-400'],['Reviews (9)'],['4.8'],['45% between Runs Small and True to Size'],['95% between Uncomfortable and Average'],['Yes (9)']
53,"['29830523:7', '29830511:8', '29830510:8.5', '29830507:9', '29830512:9.5', '29830521:10', '29830513:10.5', '29830508:11', '29830520:11.5', '29830515:12', '29830517:12.5', '29830514:13', '29830518:14']","['Black/Burgundy Crush/Lime Blast/Pure Platinum', 'Midnight Navy/White/Black/Pure Platinum', 'University Red/White/Rugged Orange/Sea Glass', 'Photon Dust/White/Wolf Grey/Black', 'Ashen Slate/White/Football Grey/Black', 'Black/Dark Smoke Grey/White', 'Black/Dark Smoke Grey/Black', 'Black/White/Anthracite/University Red']",['Shown: University Red/White/Rugged Orange/Sea Glass'],['Style: DR2695-600'],['Reviews (37)'],['4.6'],['50% between Runs Small and True to Size'],['84% between Uncomfortable and Average'],['Yes (3)No (1)']
54,"['29170265:17', '29170269:18']","['Varsity Red/White/White', 'Black/Metallic Silver', 'University Blue/White', 'Palomino/Black/Fire Red', 'Bright Citrus/White', 'Tourmaline/Pistachio Frost/White']",['Shown: Tourmaline/Pistachio Frost/White'],['Style: DC9835-300'],['Reviews (79)'],['4.5'],['52% between Runs Small and True to Size'],['89% between Uncomfortable and Average'],['Yes (18)']
55,"['24625859:3', '24625864:3.5', '24625854:4', '24625866:4.5', '24625856:5', '24625861:5.5', '24625870:6', '24625863:6.5', '24625871:7', '24625858:7.5', '24625868:8', '24625860:8.5', '24625869:9', '24625855:9.5', '24625862:10', '24625873:10.5', '24625867:11', '24625872:11.5', '24625865:12', '24625857:13']","['Black', 'White']",['Shown: Black'],['Style: 166800C-001'],['Reviews (9)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (2)']
56,"['25652532:6', '25652531:7', '25652534:8', '25652533:9', '25652538:10', '25652540:11', '25652539:12', '25652536:13', '25652535:14', '25652537:15', '26176635:16', '26176637:17', '26176636:18']","['Black/Black/White', 'White/White/Black', 'Midnight Navy/Midnight Navy/White']",['Shown: Midnight Navy/Midnight Navy/White'],['Style: CZ5478-400'],['Reviews (159)'],['4.6'],['59% between Runs Small and True to Size'],['90% between Uncomfortable and Average'],[]
57,"['29805583:6', '29805585:7', '29805575:7.5', '29805581:8', '29805587:8.5', '29805577:9', '29805578:9.5', '29805586:10', '29805588:10.5', '29805579:11', '29805584:11.5', '29805580:12', '29805574:12.5', '29805576:13']","['Team Red/Team Red/White', 'White/Ember Glow/Noble Red', 'White/Deep Jungle/Gum Medium Brown/Green Strike', 'White/Black', 'Black/White']",['Shown: Team Red/Team Red/White'],['Style: DV2018-600'],['Reviews (3)'],['4.7'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
58,"['28325550:4', '28325561:4.5', '28325564:5', '28325560:5.5', '28325555:6', '28325556:6.5', '28325552:7', '28325563:7.5', '28325570:8', '28325551:8.5', '28325568:9', '28325554:9.5', '28325557:10', '28325559:10.5', '28325569:11', '28325566:11.5', '28325562:12', '28325553:12.5', '28325571:13', '28325565:14', '28325567:15']","['Summit White/Psychic Purple/Black', 'Light Madder Root/Madder Root/Habanero Red/Burgundy Crush']",['Shown: Summit White/Psychic Purple/Black'],['Style: DM8465-100'],['Reviews (3)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],[]
59,"['29545523:6', '29545508:6.5', '29545519:7', '29545511:7.5', '29545513:14', '29545514:15']","['Black/Anthracite/Black', 'White/Picante Red/Fuchsia Dream/Black', 'Black/Racer Blue/Pure Platinum/High Voltage', 'Geode Teal/Purple Ink/Burgundy Crush/Sea Glass', 'Black/Anthracite/White', 'White/Sea Glass/Blue Joy/University Red']",['Shown: White/Picante Red/Fuchsia Dream/Black'],['Style: FJ1056-100'],['Reviews (6)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (2)']
60,"['LTITEM8125:W 5 / M 3.5', 'LTITEM8126:W 5.5 / M 4', 'LTITEM8127:W 6 / M 4.5', 'LTITEM8128:W 6.5 / M 5', 'LTITEM8129:W 7 / M 5.5', 'LTITEM8131:W 7.5 / M 6', 'LTITEM8132:W 8 / M 6.5', 'LTITEM8133:W 8.5 / M 7', 'LTITEM8134:W 9 / M 7.5', 'LTITEM8135:W 9.5 / M 8', 'LTITEM8138:W 10 / M 8.5', 'LTITEM8139:W 10.5 / M 9', 'LTITEM8140:W 11 / M 9.5', 'LTITEM8142:W 11.5 / M 10', 'LTITEM8143:W 12 / M 10.5', 'LTITEM8144:W 12.5 / M 11', 'LTITEM8146:W 13 / M 11.5', 'LTITEM18180:W 13.5 / M 12', 'LTITEM8147:W 14 / M 12.5', 'LTITEM107002:W 14.5 / M 13', 'LTITEM8148:W 15 / M 13.5', 'LTITEM216011:W 15.5 / M 14', 'LTITEM216012:W 16.5 / M 15', '297761d5-b518-43c1-971d-6e540fdee44c:W 17.5 / M 16', '5e0ba5a4-553a-4d55-a92e-12f1e813034b:W 18.5 / M 17', 'b9caa6ab-fe06-4f08-924e-e9b9abb3a558:W 19.5 / M 18']",['Multi-Color/Multi-Color/Multi-Color'],['Shown: Multi-Color/Multi-Color/Multi-Color'],['Style: FJ4036-900'],[],[],[],[],[]
61,"['28817192:7', '28817194:7.5', '28817188:8', '28817191:8.5', '28817195:9', '28817187:9.5', '28817185:10', '28817190:10.5', '28817193:11', '28817197:11.5', '28817196:12', '28817189:13', '28817186:14']",[],['Shown: White/Photo Blue/Black'],['Style: DJ5590-103'],['Reviews (2)'],['4.5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],[]
62,"['27540449:7.5', '27540450:8', '27540452:9', '27540441:14']",['Cream II/Sail/Black/Black'],['Shown: Cream II/Sail/Black/Black'],['Style: DC8877-200'],['Reviews (12)'],['4.9'],['59% between Runs Small and True to Size'],['92% between Uncomfortable and Average'],['Yes (12)']
63,"['26109295:4', '26109307:6', '26109303:6.5', '26109308:7', '26109291:7.5', '26109309:8', '26109293:8.5', '26109310:9', '26109296:9.5', '26109300:10', '26109305:10.5', '26109302:11', '26109306:11.5', '26109304:12', '26109292:13', '26109294:14']","['Black/Black/Gum Light Brown/White', 'White/White/White/Black']",['Shown: White/White/White/Black'],['Style: DC7695-100'],['Reviews (17)'],['4.9'],['47% between Runs Small and True to Size'],['88% between Uncomfortable and Average'],['Yes (2)']
64,['26113190:6'],"['Black/Dark Smoke Grey/Pure Platinum', 'Matte Olive/Olive Aura/Citron Tint/Obsidian', 'Laser Blue/Mint Foam/Black/Habanero Red', 'Black/Ashen Slate/Celery/Green Strike']",['Shown: Black/Dark Smoke Grey/Pure Platinum'],['Style: DA8697-001'],['Reviews (195)'],['4.5'],['50% between Runs Small and True to Size'],['87% between Uncomfortable and Average'],['Yes (1)']
65,"['29750721:3.5', '29750715:4', '29750728:4.5', '29750410:5', '29750730:5.5', '29750412:6', '29750724:6.5', '29750719:7', '29750726:7.5', '29750720:8', '29750713:8.5', '29750718:9', '29750716:9.5', '29750729:10', '29750732:10.5', '29750731:11', '29750722:11.5', '29750725:12', '29750727:13', '29750714:14', '29750717:15', '29750411:16']","['Iron Grey/Luminous Green/Light Silver', 'White/Vivid Sulfur/Track Red/Black', 'White/University Blue/Football Grey/Hyper Royal', 'White/Light Smoke Grey/Photon Dust/Smoke Grey', 'Black/Iron Grey/Light Smoke Grey/White', 'Photon Dust/Barely Volt/White/Baltic Blue']",['Shown: Iron Grey/Luminous Green/Light Silver'],['Style: DV6798-001'],['Reviews (8)'],['5'],['34% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (2)']
66,"['27015287:3', '27015306:3.5', '27015288:8.5', '27015289:14', '27015292:15']",[],['Shown: White/Bright Crimson/Pink Blast/Black'],['Style: DJ4471-121'],['Reviews (0)'],['0'],[],[],[]
67,"['29478763:4', '29478766:4.5', '29478765:5', '29478769:5.5', '29478768:6', '29478770:6.5', '29478762:7', '29478773:7.5', '29478759:8', '29478764:8.5', '29478774:9', '29478772:9.5', '29478761:10', '29478775:10.5', '29478767:11', '29478771:11.5', '29478760:12', '29478776:13']","['Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome']",['Shown: Black/Hyper Royal/Chrome'],['Style: DD9482-040'],['Reviews (9)'],['4.6'],[],[],[]
68,"['26978331:14', '26978332:15']","['Black/Black/White', 'White/White/Black', 'White/Bright Crimson/Pink Blast/Black']",['Shown: White/Bright Crimson/Pink Blast/Black'],['Style: DJ4487-121'],['Reviews (8)'],['3.8'],['25% between Runs Small and True to Size'],['25% between Uncomfortable and Average'],['Yes (1)']
69,"['29763968:7.5', '29763977:8', '29763973:8.5', '29763967:9', '29763971:9.5', '29763984:10', '29763980:10.5', '29763983:11', '29763982:11.5', '29763970:12']","['Black/White/University Red', 'White/Black/Yellow Ochre', 'Neutral Grey/Black/Dark Concord/University Red', 'White/Off Noir/Black', 'Sky J Light Olive/Bright Mandarin/Black/Sail', 'Black/White/Game Royal', 'White/Vivid Orange/Black/Cardinal Red', 'Black/University Red/Anthracite/Dark Concord']",['Shown: Sky J Light Olive/Bright Mandarin/Black/Sail'],['Style: DZ4475-300'],['Reviews (121)'],['4.8'],['51% between Runs Small and True to Size'],['91% between Uncomfortable and Average'],['Yes (48)No (3)']
70,"['28867958:6', '28867959:7', '28867955:8', '28867956:9', '28867954:10', '28867960:11', '28867961:12', '28867962:13', '28867963:14', '28867957:15']",[],['Shown: Black/Team Crimson/University Gold'],['Style: DD0553-002'],['Reviews (1)'],['5'],['0% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
71,"['28832975:9.5', '28832984:10', '28832992:10.5', '28832972:11', '28832979:11.5', '28832986:12']","['White/Baltic Blue/Action Grape/Siren Red', 'Barely Volt/Black/Volt/Hyper Pink', 'White/Light Liquid Lime/Pink Blast/Black', 'Bright Concord/Black/Vivid Sulfur/Pink Prime', 'Phantom/Rattan/Pale Ivory/Black']",['Shown: White/Baltic Blue/Action Grape/Siren Red'],['Style: DO7189-100'],['Reviews (30)'],['4.8'],['47% between Runs Small and True to Size'],['87% between Uncomfortable and Average'],['Yes (8)']
72,"['28616613:6', '28616612:7', '28616611:8', '28616624:9', '28616606:10', '28616604:11', '28616623:12', '28616621:13', '28616619:14']","['Natural/Natural/Natural', 'Smoke Grey/Smoke Grey', 'Earth/Earth', 'Midnight Navy/Midnight Navy']",['Shown: Natural/Natural/Natural'],['Style: DM0886-100'],['Reviews (3)'],['3'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
73,"['29844782:6', '29844778:6.5', '29844770:7', '29844775:7.5', '29844784:8', '29844779:8.5', '29844780:9', '29844771:9.5', '29844767:10', '29844776:11']","['Hyper Turquoise/Fuchsia Dream/Black', 'Bright Crimson/White']",['Shown: Hyper Turquoise/Fuchsia Dream/Black'],['Style: FN8406-300'],['Reviews (32)'],['4.6'],['20% between Runs Small and True to Size'],['77% between Uncomfortable and Average'],['Yes (14)No (1)']
74,"['29683576:4', '29683577:4.5', '29683579:5', '29683580:5.5', '29682381:6.5', '29682393:7', '29682382:7.5', '29682396:8', '29682391:8.5', '29682397:9', '29682387:9.5', '29682383:10', '29682386:10.5', '29682392:11', '29682395:11.5', '29682388:12', '29682399:12.5', '29682398:13', '29682385:14', '29682384:15']",[],['Shown: White/Black/New Orchid'],['Style: DZ5961-100'],['Reviews (0)'],['0'],[],[],[]
75,"['29205709:8', '29205706:9']","['Light Iron Ore/Sail', 'Celestial Gold/Sail', 'Sail/Coconut Milk/Rust Oxide']",['Shown: Light Iron Ore/Sail'],['Style: DN1856-002'],['Reviews (106)'],['4.8'],['55% between Runs Small and True to Size'],['88% between Uncomfortable and Average'],['Yes (5)']
76,[],"['Sail/Sail/Rattan/Black', 'Sail/Total Orange/Laser Orange/Cobalt Bliss', 'White/Volt/Racer Blue/Black', 'Coconut Milk/Mint Foam/Volt/Cave Purple', 'Black/White/Sail/Metallic Gold Grain', 'White/Metallic Silver/Black', 'White/Clear Jade/Light Ultramarine/Deep Jungle', 'Hyper Pink/Laser Orange/Black', 'University Red/Sea Glass/White/Blue Joy']",['Shown: Sail/Total Orange/Laser Orange/Cobalt Bliss'],['Style: FN3435-148'],['Reviews (1)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
77,"['28867531:6', '28867532:7', '28867533:8', '28867534:9', '28867535:10', '28867526:11', '28867527:12', '28867528:13', '28867529:14', '28867530:15']",[],['Shown: Black/Total Orange/White'],['Style: DD0535-002'],['Reviews (0)'],['0'],[],[],[]
78,"['29910527:7', '29910517:7.5', '29910529:8', '29910519:8.5', '29910530:9', '29910523:9.5', '29910514:10', '29910521:10.5', '29910515:11', '29910522:11.5', '29910516:12', '29910513:12.5', '29910518:13', '29910520:14', '29910524:15', '29910528:18']","['Black/White/Yellow Ochre', 'White/Black/University Red', 'White/Game Royal/Black', 'Black/White/Metallic Gold', 'Black/Anthracite/Cool Grey', 'Black/White/Wolf Grey/Varsity Red']",['Shown: Black/White/Metallic Gold'],['Style: FB1396-070'],['Reviews (23)'],['4.2'],['48% between Runs Small and True to Size'],['72% between Uncomfortable and Average'],['Yes (19)No (2)']
79,"['28597236:4', '28597251:4.5', '28597238:5', '28597252:5.5', '28597237:6', '28597246:6.5', '28597240:7', '28597243:7.5', '28597247:8', '28597234:8.5', '28597249:9', '28597250:9.5', '28597239:10', '28597241:10.5', '28597242:11', '28597248:11.5', '28597235:12', '28597245:14']","['White/White/Black/Black', 'White/Varsity Royal/White/Varsity Red', 'Black/Black/White/White']",['Shown: White/White/Black/Black'],['Style: DH9227-101'],['Reviews (15)'],['4.2'],['37% between Runs Small and True to Size'],['63% between Uncomfortable and Average'],['Yes (1)No (1)']
80,['28386045:4'],"['Black/Metallic Gold/Anthracite/Black', 'Black/Anthracite/White/Pure Platinum', 'Black/Anthracite/Smoke Grey/Track Red', 'Vast Grey/Cool Grey/Summit White/Red Stardust', 'White/Medium Olive/Oil Green', 'Light Bone/Khaki/Dune Red/Summit White', 'Black/Pure Platinum/Light Smoke Grey/White', 'Pure Platinum/University Gold/Cinnabar/Gorge Green', 'Grey Fog/Coconut Milk/Reflect Silver/Pink Foam', 'Black/Pearl Grey/Medium Grey/Dark Beetroot', 'White/Grey Fog/White', 'Black/Dark Grey/Black']",['Shown: Grey Fog/Coconut Milk/Reflect Silver/Pink Foam'],['Style: DX2670-001'],['Reviews (2)'],['2'],['50% between Runs Small and True to Size'],['25% between Uncomfortable and Average'],[]
81,"['28868079:6', '28868077:7', '28868078:8', '28868076:9', '28868084:10', '28868085:11', '28868082:12', '28868083:13', '28868080:14', '28868081:15']",[],['Shown: Black/Blue Glow/Pimento'],['Style: DX5643-002'],['Reviews (0)'],['0'],[],[],[]
82,"['LTITEM8150:W 3.5 / M 2', 'LTITEM8151:W 4 / M 2.5', 'LTITEM8152:W 4.5 / M 3', 'LTITEM8125:W 5 / M 3.5', 'LTITEM8126:W 5.5 / M 4', 'LTITEM8127:W 6 / M 4.5', 'LTITEM8128:W 6.5 / M 5', 'LTITEM8129:W 7 / M 5.5', 'LTITEM8131:W 7.5 / M 6', 'LTITEM8132:W 8 / M 6.5', 'LTITEM8133:W 8.5 / M 7', 'LTITEM8134:W 9 / M 7.5', 'LTITEM8135:W 9.5 / M 8', 'LTITEM8138:W 10 / M 8.5', 'LTITEM8139:W 10.5 / M 9', 'LTITEM8140:W 11 / M 9.5', 'LTITEM8142:W 11.5 / M 10', 'LTITEM8143:W 12 / M 10.5', 'LTITEM8144:W 12.5 / M 11', 'LTITEM8146:W 13 / M 11.5', 'LTITEM18180:W 13.5 / M 12', 'LTITEM107002:W 14.5 / M 13', 'LTITEM216011:W 15.5 / M 14', 'LTITEM216012:W 16.5 / M 15']","['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color'],['Style: FJ8890-905'],[],[],[],[],[]
83,"['23191242:6', '23191246:6.5', '23191235:7', '23191248:7.5', '23191236:8', '23191238:8.5', '23191237:9', '23191240:9.5', '23191244:10', '23191243:10.5', '23191245:11', '23191250:11.5', '23191247:12', '23191251:12.5', '23191249:13', '23191239:14', '23191241:15']","['Aquarius Blue/Metallic Silver/White/Black', 'Metallic Silver/Sail/Black/Metallic Silver', 'Racer Blue/Black/Flat Silver/White', 'White/Metallic Platinum/Varsity Red', 'Sail/Wolf Grey/Metallic Silver/White', 'Photon Dust/Light Bone/Pale Ivory/Khaki', 'Black/Anthracite/Black', 'Flat Pewter/Light Iron Ore/Metallic Silver/White', 'Pure Platinum/Black/White', 'Coconut Milk/Medium Blue/Photon Dust/Sail']",['Shown: Racer Blue/Black/Flat Silver/White'],['Style: CD6404-400'],['Reviews (24)'],['4.9'],['53% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (12)']
84,"['30381937:6', '30381940:7', '30381939:8', '30381943:9', '30381942:10', '30381938:11', '30381935:12', '30381944:13', '30381941:14', '30381936:15']","['Baroque Brown/Baroque Brown', 'White/Obsidian/Gym Red', 'Light British Tan/Light British Tan', 'Dark Grey/White/Black', 'Anthracite/Black/Black', 'Black/Black/White', 'Black/University Red/Black']",['Shown: Light British Tan/Light British Tan'],['Style: BQ4639-203'],['Reviews (698)'],['4.7'],['32% between Runs Small and True to Size'],['94% between Uncomfortable and Average'],['Yes (10)']
85,"['29377974:3.5', '29377964:4', '29377960:4.5', '29377966:5', '29377970:5.5', '29377962:6', '29377980:6.5', '29377972:7', '29377967:7.5', '29377963:8', '29377976:8.5', '29377971:9', '29377978:10']","['Gridiron/Summit White/Summit White/Black', 'Black/Black/Black/Anthracite', 'Neutral Olive/Action Grape/Light Orewood Brown/Gridiron', 'Laser Orange/Laser Orange/Light Orewood Brown/Light Orewood Brown', 'Light Iron Ore/Flat Pewter/Light Iron Ore/Black']",['Shown: Light Iron Ore/Flat Pewter/Light Iron Ore/Black'],['Style: DV7903-003'],['Reviews (93)'],['4.3'],['47% between Runs Small and True to Size'],['72% between Uncomfortable and Average'],['Yes (22)No (7)']
86,"['29201920:8', '29201931:8.5', '29201921:9', '29201934:9.5', '29201924:10', '29201937:10.5', '29201926:11', '29201928:12']",[],['Shown: Sail/Safety Orange/Black/Stadium Green'],['Style: FD0759-133'],['Reviews (1)'],['5'],['50% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],['Yes (1)']
87,"['29523520:7', '29523521:8', '29523518:8.5', '29523522:9', '29523517:9.5', '29523411:10', '29523526:10.5', '29523524:11', '29523515:12']","['White/Team Red/Lime Blast', 'Ember Glow/White/Noble Red', 'White/Green Strike/Washed Teal/Midnight Navy', 'Gridiron/Cobalt Bliss/Green Strike/Stadium Green', 'Phantom/Gridiron/Bright Cactus/Mineral Teal', 'White/White', 'Black/White']",['Shown: White/Green Strike/Washed Teal/Midnight Navy'],['Style: DR6191-103'],['Reviews (10)'],['4.8'],['50% between Runs Small and True to Size'],['93% between Uncomfortable and Average'],['Yes (4)']
88,['28596431:11.5'],[],['Shown: White/Pure Platinum/Wolf Grey/White'],['Style: CZ6559-110'],['Reviews (18)'],['4.2'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
89,['29197696:3.5'],"['Cool Grey/Gamma Blue/Black', 'White/Pure Platinum/White', 'Black/Iron Grey/White/Black', 'White/Noble Green/Pollen/Black', 'White/Phantom/Volt/Black', 'White/Midnight Navy/Black']",['Shown: White/Phantom/Volt/Black'],['Style: DD9315-108'],['Reviews (108)'],['4.8'],['54% between Runs Small and True to Size'],['82% between Uncomfortable and Average'],['Yes (14)']
90,"['29479954:6.5', '29479952:7', '29479957:7.5', '29479956:8', '29479941:8.5', '29479947:9', '29479953:9.5', '29479942:10', '29479945:10.5', '29479946:11', '29479955:11.5', '29479951:12', '29479949:13']","['Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']",['Shown: Black/Hyper Royal/Chrome'],['Style: DJ5598-040'],['Reviews (58)'],['4.4'],['17% between Runs Small and True to Size'],['67% between Uncomfortable and Average'],['Yes (1)No (1)']
91,"['25634462:6', '25634450:6.5', '25634464:7', '25634452:7.5', '25634466:8', '25634454:8.5', '25634460:9', '25634456:9.5', '25634458:10', '25634447:10.5', '25634459:11', '25634448:11.5', '25634451:12', '25634449:12.5', '25634453:13', '25634455:14', '25634457:15', '25634461:16', '25634463:17', '25634465:18']","['White/White', 'Black/Black']",['Shown: White/White'],['Style: CW2290-111'],['Reviews (78)'],['4.9'],['52% between Runs Small and True to Size'],['81% between Uncomfortable and Average'],['Yes (8)']
92,"['29477881:4.5', '29477889:6', '29477886:6.5', '29477890:7', '29477888:7.5']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome']",['Shown: Bright Crimson/White/University Red/Black'],['Style: DC9969-600'],['Reviews (66)'],['4.7'],['37% between Runs Small and True to Size'],['83% between Uncomfortable and Average'],['Yes (5)No (1)']
93,['23774692:16'],"['White/Black', 'Game Royal/White/Black', 'Black/White', 'Gym Red/White/Black', 'Light Smoke Grey/White/Black', 'University Red/White/White', 'Game Royal/White/White']",['Shown: Game Royal/White/White'],['Style: CJ8524-401'],['Reviews (18)'],['5'],['75% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],[]
94,"['27147074:7', '27147068:8.5', '27147076:9', '27147072:9.5', '27147081:10', '27147079:10.5', '27147084:11', '27147069:14']","['Black/Anthracite/Iron Grey/Black', 'Black/Total Orange/Bronze Eclipse/Orange']",['Shown: Black/Total Orange/Bronze Eclipse/Orange'],['Style: DC4073-003'],['Reviews (53)'],['4.7'],['50% between Runs Small and True to Size'],['84% between Uncomfortable and Average'],['Yes (5)']
95,"['29809660:4', '29809665:4.5', '29809664:6.5', '29809669:7', '29809667:7.5', '29809661:8', '29809659:8.5', '29809662:9', '29809666:9.5', '29809671:10', '29809654:10.5', '29809658:11', '29809657:11.5', '29809663:12', '29809672:12.5', '29809656:13']","['Summit White/Green Glow/White', 'Summit White/White/Off Noir', 'Saturn Gold/Gum Light Brown/White', 'University Blue/University Blue/White', 'Midnight Navy/White/Sail/Vivid Sulfur', 'Night Forest/Black/Canyon Rust', 'Blackened Blue/Blackened Blue/Court Purple/Blackened Blue', 'Black/Off Noir/Summit White']",['Shown: Summit White/Green Glow/White'],['Style: DC8466-102'],['Reviews (47)'],['4.5'],['32% between Runs Small and True to Size'],['72% between Uncomfortable and Average'],['Yes (4)No (1)']
96,"['29577093:6.5', '29577112:7', '29577101:7.5', '29577097:8', '29577100:8.5', '29577094:9', '29577098:9.5', '29577096:10', '29577103:10.5', '29577106:11', '29577108:11.5', '29577110:12', '29577107:13', '29577105:14', '29577109:15']","['University Red/Team Red/Pure Platinum/White', 'Midnight Navy/Light Bone/Mystic Red/White', 'Midnight Navy/Dark Obsidian/Pure Platinum/White', 'Black/Iron Grey/Pure Platinum/White', 'White/Pure Platinum/Wolf Grey/Black', 'Wolf Grey/Cool Grey/Pure Platinum/White']",['Shown: White/Pure Platinum/Wolf Grey/Black'],['Style: FN7454-100'],['Reviews (0)'],['0'],[],[],[]
97,"['29482385:9.5', '29482375:10', '29482371:10.5', '29482377:11', '29482378:11.5', '29482373:12']","['White/Sail/Gum Light Brown/White', 'Black/Medium Ash/Gum Light Brown/Black', 'Sail/Pale Vanilla/Gum Medium Brown/College Grey']",['Shown: Sail/Pale Vanilla/Gum Medium Brown/College Grey'],['Style: DZ3744-100'],['Reviews (6)'],['4.5'],['50% between Runs Small and True to Size'],['70% between Uncomfortable and Average'],['Yes (3)No (1)']
98,"['20403837:8.5', '20403836:9', '20403833:9.5', '20403830:10', '20403843:10.5', '20403832:11', '20403842:11.5', '20403841:12', '20403840:13', '20403839:14']","['White/Metallic Silver/Metallic Silver', 'Pure Platinum/Wolf Grey/White', 'Black/White/Black']",['Shown: Pure Platinum/Wolf Grey/White'],['Style: 366683-003'],['Reviews (58)'],['4.5'],['25% between Runs Small and True to Size'],['75% between Uncomfortable and Average'],['Yes (1)']
99,"['29948848:3.5', '29763629:4', '29763634:4.5', '29763631:5', '29763640:5.5', '29763627:6', '29763628:7', '29763637:7.5', '29763632:8', '29763639:8.5', '29763633:9', '29763630:9.5', '29763635:10', '29763644:10.5', '29763641:11', '29763645:11.5', '29763643:12', '29763636:12.5', '29763638:13']","['White/White/Black', 'White/White/Metallic Vivid Gold']",['Shown: White/White/Black'],['Style: FD0090-101'],['Reviews (0)'],['0'],[],[],[]
