,ShoeName,URL,no_colors,price_reduce,price,Category,Brand,product_code
969,Adicane Clogs,https://www.adidas.com/us/adicane-clogs/HQ9916.html,3,38,50,MEN Sportswear,Adidas,HQ9916
970,TERREX FREE HIKER 2 C.RDY,https://www.adidas.com/us/terrex-free-hiker-2-c.rdy/IG0253.html,2,208,260,Men's TERREX,Adidas,IG0253
971,Centennial 85 High Shoes,https://www.adidas.com/us/centennial-85-high-shoes/GY2534.html,2,70,140,Men's Originals,Adidas,GY2534
972,Adicane Clogs,https://www.adidas.com/us/adicane-clogs/HQ9917.html,3,40,50,MEN Sportswear,Adidas,HQ9917
973,Freak Ultra 23 - AAB Football BOOST PRIMEKNIT Cleats,https://www.adidas.com/us/freak-ultra-23---aab-football-boost-primeknit-cleats/GW4179.html,,80,200,Men's Football,Adidas,GW4179
974,Rutgers Ultraboost 1.0 Shoes,https://www.adidas.com/us/rutgers-ultraboost-1.0-shoes/IG5893.html,17,70,200,MEN Sportswear,Adidas,IG5893
975,Adifom Q Shoes,https://www.adidas.com/us/adifom-q-shoes/HP6584.html,3,72,120,Men's Originals,Adidas,HP6584
976,Shmoofoil Shoes,https://www.adidas.com/us/shmoofoil-shoes/IG5268.html,3,53,75,MEN Originals,Adidas,IG5268
977,Retrocross Spikeless Golf Shoes,https://www.adidas.com/us/retrocross-spikeless-golf-shoes/GV6914.html,4,88,110,Men's Golf,Adidas,GV6914
978,adidas Five Ten Freerider Mountain Bike Shoes,https://www.adidas.com/us/adidas-five-ten-freerider-mountain-bike-shoes/HP9939.html,9,88,110,Men's Five Ten,Adidas,HP9939
979,NMD_V3 Shoes,https://www.adidas.com/us/nmd_v3-shoes/HQ3970.html,2,112,160,Men's Originals,Adidas,HQ3970
980,Stan Smith Lux Shoes,https://www.adidas.com/us/stan-smith-lux-shoes/HP2201.html,8,95,145,MEN Originals,Adidas,HP2201
981,Tour360 22 Golf Shoes,https://www.adidas.com/us/tour360-22-golf-shoes/GV9400.html,7,108,180,Men's Golf,Adidas,GV9400
982,Crazy 1 Shoes,https://www.adidas.com/us/crazy-1-shoes/IG1603.html,3,113,150,Men's Originals,Adidas,IG1603
983,The Velosamba Made with Nature Cycling Shoes,https://www.adidas.com/us/the-velosamba-made-with-nature-cycling-shoes/HQ9036.html,5,135,150,MEN Cycling,Adidas,HQ9036
984,Hyperturf Adventure Shoes,https://www.adidas.com/us/hyperturf-adventure-shoes/HQ9943.html,13,56,140,Men's Originals,Adidas,HQ9943
985,adidas Five Ten Freerider Pro Canvas Mountain Bike Shoes,https://www.adidas.com/us/adidas-five-ten-freerider-pro-canvas-mountain-bike-shoes/HQ2111.html,6,128,160,Men's Five Ten,Adidas,HQ2111
986,NMD_R1 Shoes,https://www.adidas.com/us/nmd_r1-shoes/GZ9259.html,45,120,150,MEN Originals,Adidas,GZ9259
987,Kaptir 3.0 Wide Shoes,https://www.adidas.com/us/kaptir-3.0-wide-shoes/IF7333.html,3,81,90,Men's Essentials,Adidas,IF7333
988,Five Ten Impact Pro Mountain Bike Shoes,https://www.adidas.com/us/five-ten-impact-pro-mountain-bike-shoes/HQ3365.html,,128,160,Men's Five Ten,Adidas,HQ3365
989,Y-3 Superstar,https://www.adidas.com/us/y-3-superstar/IG3043.html,4,264,330,MEN Y-3,Adidas,IG3043
990,Ultraboost 1.0 ATR Shoes,https://www.adidas.com/us/ultraboost-1.0-atr-shoes/ID1747.html,17,140,200,MEN Sportswear,Adidas,ID1747
991,4DFWD 2 Running Shoes,https://www.adidas.com/us/4dfwd-2-running-shoes/GX9249.html,2,90,200,Men's Running,Adidas,GX9249
992,OZWEEGO Shoes,https://www.adidas.com/us/ozweego-shoes/HP6386.html,14,84,120,Men's Originals,Adidas,HP6386
993,OZWEEGO Shoes,https://www.adidas.com/us/ozweego-shoes/IF3336.html,6,52,130,Men's Originals,Adidas,IF3336
994,Shmoofoil Shoes,https://www.adidas.com/us/shmoofoil-shoes/IG5266.html,3,53,75,MEN Originals,Adidas,IG5266
995,Adizero SL Running Shoes,https://www.adidas.com/us/adizero-sl-running-shoes/ID6921.html,12,48,120,Men's Running,Adidas,ID6921
996,4DFWD 2 Running Shoes,https://www.adidas.com/us/4dfwd-2-running-shoes/GX9247.html,2,90,200,Men's Running,Adidas,GX9247
997,Stan Smith CS Shoes,https://www.adidas.com/us/stan-smith-cs-shoes/ID2041.html,6,80,100,Men's Originals,Adidas,ID2041
998,TERREX Swift R3 Mid GORE-TEX Hiking Shoes,https://www.adidas.com/us/terrex-swift-r3-mid-gore-tex-hiking-shoes/HR1308.html,,144,180,Men's TERREX,Adidas,HR1308
999,Adizero Afterburner NWV Cleats,https://www.adidas.com/us/adizero-afterburner-nwv-cleats/HP2176.html,2,84,140,Men's Baseball,Adidas,HP2176
1000,TERREX Free Hiker 2.0 Hiking Shoes,https://www.adidas.com/us/terrex-free-hiker-2.0-hiking-shoes/HQ8398.html,2,100,200,Men's TERREX,Adidas,HQ8398
1001,NMD_R1 Shoes,https://www.adidas.com/us/nmd_r1-shoes/GX9524.html,45,90,150,Men's Originals,Adidas,GX9524
1002,Stan Smith Crepe Shoes,https://www.adidas.com/us/stan-smith-crepe-shoes/FZ6439.html,6,102,145,Men's Originals,Adidas,FZ6439
1003,Five Ten Freerider Pro Mountain Bike Shoes,https://www.adidas.com/us/five-ten-freerider-pro-mountain-bike-shoes/FW2824.html,8,53,150,Men's Five Ten,Adidas,FW2824
1004,Centennial 85 High Shoes,https://www.adidas.com/us/centennial-85-high-shoes/GY2535.html,2,70,140,Men's Originals,Adidas,GY2535
1005,Crazy 8 Shoes,https://www.adidas.com/us/crazy-8-shoes/IF2448.html,4,98,140,MEN Originals,Adidas,IF2448
1006,X_PLRBOOST Shoes,https://www.adidas.com/us/x_plrboost-shoes/HP3129.html,17,64,160,Men's Sportswear,Adidas,HP3129
1007,Busenitz Shoes,https://www.adidas.com/us/busenitz-shoes/IG5252.html,7,60,85,Men's Originals,Adidas,IG5252
1008,X_PLRBOOST Shoes,https://www.adidas.com/us/x_plrboost-shoes/HP3132.html,17,128,160,Men's Sportswear,Adidas,HP3132
1009,TERREX Free Hiker 2.0 Hiking Shoes,https://www.adidas.com/us/terrex-free-hiker-2.0-hiking-shoes/IF4923.html,2,120,200,Men's TERREX,Adidas,IF4923
1010,adidas Five Ten Freerider Canvas Mountain Bike Shoes,https://www.adidas.com/us/adidas-five-ten-freerider-canvas-mountain-bike-shoes/HQ2104.html,3,88,110,Men's Five Ten,Adidas,HQ2104
1011,X Crazyfast.1 USA Firm Ground Soccer Cleats,https://www.adidas.com/us/x-crazyfast.1-usa-firm-ground-soccer-cleats/IG0664.html,,104,260,MEN Soccer,Adidas,IG0664
1012,NMD S1 Shoes,https://www.adidas.com/us/nmd-s1-shoes/HP5523.html,2,72,180,Men's Originals,Adidas,HP5523
1013,X_PLRBOOST Shoes,https://www.adidas.com/us/x_plrboost-shoes/HP3133.html,17,128,160,Men's Sportswear,Adidas,HP3133
1014,Ultra 4DFWD Running Shoes,https://www.adidas.com/us/ultra-4dfwd-running-shoes/ID1687.html,3,99,220,Men's Running,Adidas,ID1687
1015,OZMORPH Shoes,https://www.adidas.com/us/ozmorph-shoes/IF2225.html,5,98,140,Men's Originals,Adidas,IF2225
1016,Hyperturf Adventure Shoes,https://www.adidas.com/us/hyperturf-adventure-shoes/HQ4312.html,3,56,140,MEN Originals,Adidas,HQ4312
1017,Ultraboost 1.0 Nebraska,https://www.adidas.com/us/ultraboost-1.0-nebraska/HQ5873.html,39,120,200,MEN Sportswear,Adidas,HQ5873
1018,Adifom Q Shoes,https://www.adidas.com/us/adifom-q-shoes/HQ4324.html,7,84,120,Men's Originals,Adidas,HQ4324
1019,Crazy 1 Shoes,https://www.adidas.com/us/crazy-1-shoes/GY3808.html,2,90,150,Men's Originals,Adidas,GY3808
1020,Adilette Platform Slides,https://www.adidas.com/us/adilette-platform-slides/HQ6179.html,2,35,50,MEN Sportswear,Adidas,HQ6179
1021,TERREX FREE HIKER 2 LOW GTX,https://www.adidas.com/us/terrex-free-hiker-2-low-gtx/IE7652.html,5,108,180,Men's TERREX,Adidas,IE7652
1022,Stan Smith Lux Shoes,https://www.adidas.com/us/stan-smith-lux-shoes/HQ6785.html,8,90,150,MEN Originals,Adidas,HQ6785
1023,NMD_S1 Shoes,https://www.adidas.com/us/nmd_s1-shoes/ID0360.html,14,88,220,Men's Originals,Adidas,ID0360
1024,The Velosamba Made with Nature Cycling Shoes,https://www.adidas.com/us/the-velosamba-made-with-nature-cycling-shoes/IE7022.html,2,135,150,MEN Cycling,Adidas,IE7022
1025,adidas Five Ten Clip-in Mountain Bike Shoes,https://www.adidas.com/us/adidas-five-ten-clip-in-mountain-bike-shoes/HP9928.html,5,132,165,Men's Five Ten,Adidas,HP9928
1026,adizero 40 Football Cleats,https://www.adidas.com/us/adizero-40-football-cleats/GY4488.html,,90,180,Men's Football,Adidas,GY4488
1027,Five Ten SLEUTH bike shoe,https://www.adidas.com/us/five-ten-sleuth-bike-shoe/HQ1231.html,5,72,90,Men's Five Ten,Adidas,HQ1231
1028,adidas Five Ten Freerider Canvas Mountain Bike Shoes,https://www.adidas.com/us/adidas-five-ten-freerider-canvas-mountain-bike-shoes/HQ2105.html,3,88,110,Men's Five Ten,Adidas,HQ2105
1029,TERREX Speed Ultra Trail Running Shoes,https://www.adidas.com/us/terrex-speed-ultra-trail-running-shoes/HR1119.html,4,119,170,Men's TERREX,Adidas,HR1119
1030,Top 10 2000 Shoes,https://www.adidas.com/us/top-10-2000-shoes/FZ6225.html,5,84,140,Men's Originals,Adidas,FZ6225
1031,Daily 3.0 Shoes,https://www.adidas.com/us/daily-3.0-shoes/FY2923.html,9,46,65,Men's Essentials,Adidas,FY2923
1032,Niteball Shoes,https://www.adidas.com/us/niteball-shoes/ID8074.html,,52,130,Men's Originals,Adidas,ID8074
1033,ULTRABOOST LIGHT,https://www.adidas.com/us/ultraboost-light/IE8155.html,22,76,190,MEN Running,Adidas,IE8155
1034,NMD_V3 Shoes,https://www.adidas.com/us/nmd_v3-shoes/GX2085.html,34,56,160,Men's Originals,Adidas,GX2085
1035,Superstar PRIDE RM Shoes,https://www.adidas.com/us/superstar-pride-rm-shoes/ID7493.html,,33,110,MEN Originals,Adidas,ID7493
1036,adidas Five Ten Freerider Mountain Bike Shoes,https://www.adidas.com/us/adidas-five-ten-freerider-mountain-bike-shoes/HP9940.html,9,88,110,Men's Five Ten,Adidas,HP9940
1037,Racer TR21 Shoes,https://www.adidas.com/us/racer-tr21-shoes/GZ8185.html,6,34,75,Men's Sportswear,Adidas,GZ8185
1038,4DFWD 2 Running Shoes,https://www.adidas.com/us/4dfwd-2-running-shoes/GX9251.html,10,120,200,Men's Running,Adidas,GX9251
1039,Five Ten Trailcross XT Shoes,https://www.adidas.com/us/five-ten-trailcross-xt-shoes/HQ1062.html,4,128,160,Men's Five Ten,Adidas,HQ1062
1040,Alphaboost V1 Shoes,https://www.adidas.com/us/alphaboost-v1-shoes/IG3129.html,11,84,120,Men's Sportswear,Adidas,IG3129
1041,Box Hog 4 Shoes,https://www.adidas.com/us/box-hog-4-shoes/HP6880.html,6,117,130,MEN Boxing,Adidas,HP6880
1042,Ultraboost Light Running Shoes,https://www.adidas.com/us/ultraboost-light-running-shoes/IG0746.html,22,76,190,Men's Running,Adidas,IG0746
1043,Freak 23 - Super Bowl Football Bounce Cleats,https://www.adidas.com/us/freak-23---super-bowl-football-bounce-cleats/GW1749.html,,77,110,Men's Football,Adidas,GW1749
1044,Adizero Select Basketball Shoes,https://www.adidas.com/us/adizero-select-basketball-shoes/IG5336.html,3,60,120,MEN Basketball,Adidas,IG5336
1045,The Road BOA Cycling Shoes,https://www.adidas.com/us/the-road-boa-cycling-shoes/HQ6713.html,2,200,250,MEN Cycling,Adidas,HQ6713
1046,Ultraboost Light Running Shoes,https://www.adidas.com/us/ultraboost-light-running-shoes/IE1768.html,22,152,190,Men's Running,Adidas,IE1768
1047,Adizero SL Running Shoes,https://www.adidas.com/us/adizero-sl-running-shoes/ID6923.html,2,48,120,Men's Running,Adidas,ID6923
1048,Go-To Spikeless 1 Golf Shoes,https://www.adidas.com/us/go-to-spikeless-1-golf-shoes/H03678.html,4,112,160,Men's Golf,Adidas,H03678
1049,Adistar 2.0 Shoes New York Together,https://www.adidas.com/us/adistar-2.0-shoes-new-york-together/ID1724.html,9,59,130,Men's Running,Adidas,ID1724
1050,adidas Five Ten Freerider Mountain Bike Shoes,https://www.adidas.com/us/adidas-five-ten-freerider-mountain-bike-shoes/HP9936.html,9,88,110,Men's Five Ten,Adidas,HP9936
1051,Forum 84 Low Shoes,https://www.adidas.com/us/forum-84-low-shoes/FZ6293.html,8,60,120,Men's Originals,Adidas,FZ6293
1052,Adizero Boston 12 Running Shoes,https://www.adidas.com/us/adizero-boston-12-running-shoes/H03612.html,7,112,160,Men's Running,Adidas,H03612
1053,Hyperturf Adventure Shoes,https://www.adidas.com/us/hyperturf-adventure-shoes/HQ9119.html,3,84,140,MEN Originals,Adidas,HQ9119
1054,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/IG2374.html,18,63,140,MEN Sportswear,Adidas,IG2374
1055,Y-3 Superstar,https://www.adidas.com/us/y-3-superstar/ID4122.html,2,198,330,MEN Y-3,Adidas,ID4122
1056,Stan Smith CS Shoes,https://www.adidas.com/us/stan-smith-cs-shoes/IE9969.html,2,80,100,Men's Originals,Adidas,IE9969
1057,TERREX Swift R3 GORE-TEX Hiking Shoes,https://www.adidas.com/us/terrex-swift-r3-gore-tex-hiking-shoes/HR1312.html,5,88,160,Men's TERREX,Adidas,HR1312
1058,Supernova 2.0 Running Shoes,https://www.adidas.com/us/supernova-2.0-running-shoes/GW9088.html,5,50,100,Men's Running,Adidas,GW9088
1059,TERREX Free Hiker GORE-TEX 2.0 Hiking Shoes,https://www.adidas.com/us/terrex-free-hiker-gore-tex-2.0-hiking-shoes/HQ8384.html,7,104,230,Men's TERREX,Adidas,HQ8384
1060,Stan Smith 80s Shoes,https://www.adidas.com/us/stan-smith-80s-shoes/IF5338.html,,144,160,Men's Originals,Adidas,IF5338
1061,Five Ten Freerider Mountain Bike Shoes,https://www.adidas.com/us/five-ten-freerider-mountain-bike-shoes/HP9941.html,9,88,110,Men's Five Ten,Adidas,HP9941
1062,X Crazyfast.1 Artificial Grass Soccer Cleats,https://www.adidas.com/us/x-crazyfast.1-artificial-grass-soccer-cleats/IE6631.html,2,195,260,MEN Soccer,Adidas,IE6631
1063,Supernova 2.0 Running Shoes,https://www.adidas.com/us/supernova-2.0-running-shoes/GW9089.html,5,50,100,Men's Running,Adidas,GW9089
1064,Five Ten Niad Lace Climbing Shoes,https://www.adidas.com/us/five-ten-niad-lace-climbing-shoes/FW2851.html,,120,150,Men's Five Ten,Adidas,FW2851
1065,OZMORPH Shoes,https://www.adidas.com/us/ozmorph-shoes/IE2026.html,2,98,140,Men's Originals,Adidas,IE2026
1066,Crazy IIInfinity Shoes,https://www.adidas.com/us/crazy-iiinfinity-shoes/IE7689.html,2,112,160,MEN Originals,Adidas,IE7689
1067,TERREX FREE HIKER 2 LOW GTX,https://www.adidas.com/us/terrex-free-hiker-2-low-gtx/IE7652.html,5,108,180,Men's TERREX,Adidas,IE7652
1068,Stan Smith Shoes,https://www.adidas.com/us/stan-smith-shoes/IE7271.html,22,77,110,Men's Originals,Adidas,IE7271
1069,Adizero Boston 12 Running Shoes,https://www.adidas.com/us/adizero-boston-12-running-shoes/HP9705.html,2,112,160,Men's Running,Adidas,HP9705
1070,Adifom Climacool Shoes,https://www.adidas.com/us/adifom-climacool-shoes/IF3899.html,7,48,120,Men's Originals,Adidas,IF3899
1071,Forum Low Shoes,https://www.adidas.com/us/forum-low-shoes/HQ1494.html,15,66,110,Men's Originals,Adidas,HQ1494
1072,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/HP5972.html,18,56,140,MEN Sportswear,Adidas,HP5972
1073,NMD S1 Shoes,https://www.adidas.com/us/nmd-s1-shoes/IE4523.html,2,75,250,Men's Originals,Adidas,IE4523
1074,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/HP5970.html,18,56,140,MEN Sportswear,Adidas,HP5970
1075,Supernova 2.0 Running Shoes,https://www.adidas.com/us/supernova-2.0-running-shoes/GW9086.html,5,60,100,Men's Running,Adidas,GW9086
1076,Louisville Ultraboost 1.0 Shoes,https://www.adidas.com/us/louisville-ultraboost-1.0-shoes/IG5892.html,17,140,200,MEN Sportswear,Adidas,IG5892
1077,Ultraboost Light Running Shoes,https://www.adidas.com/us/ultraboost-light-running-shoes/IG7963.html,22,76,190,Men's Running,Adidas,IG7963
1078,Stan Smith PRIDE RM Shoes,https://www.adidas.com/us/stan-smith-pride-rm-shoes/ID7494.html,,39,110,MEN Originals,Adidas,ID7494
1079,Solarglide 6 Running Shoes,https://www.adidas.com/us/solarglide-6-running-shoes/HP7631.html,4,104,130,Men's Running,Adidas,HP7631
1080,Response CL Shoes,https://www.adidas.com/us/response-cl-shoes/ID0354.html,10,56,140,Men's Originals,Adidas,ID0354
1081,Dropset 2 Training Shoes,https://www.adidas.com/us/dropset-2-training-shoes/HQ8775.html,6,104,130,MEN Training,Adidas,HQ8775
1082,TERREX Soulstride Flow Trail Running Shoes,https://www.adidas.com/us/terrex-soulstride-flow-trail-running-shoes/IF5004.html,4,49,140,Men's TERREX,Adidas,IF5004
1083,Hyperturf Shoes,https://www.adidas.com/us/hyperturf-shoes/GX2022.html,2,56,140,MEN Originals,Adidas,GX2022
1084,Web BOOST Shoes,https://www.adidas.com/us/web-boost-shoes/IF5282.html,4,56,160,MEN Sportswear,Adidas,IF5282
1085,NC State Ultraboost 1.0 Shoes,https://www.adidas.com/us/nc-state-ultraboost-1.0-shoes/IG5878.html,17,140,200,MEN Sportswear,Adidas,IG5878
1086,KU Ultraboost 1.0 Shoes,https://www.adidas.com/us/ku-ultraboost-1.0-shoes/IG5890.html,17,140,200,MEN Sportswear,Adidas,IG5890
1087,Stan Smith CS Mid Shoes,https://www.adidas.com/us/stan-smith-cs-mid-shoes/IE9916.html,2,77,110,Men's Originals,Adidas,IE9916
1088,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/HP5974.html,18,56,140,MEN Sportswear,Adidas,HP5974
1089,OZMORPH Shoes,https://www.adidas.com/us/ozmorph-shoes/IE2027.html,2,98,140,Men's Originals,Adidas,IE2027
1090,Five Ten Freerider Canvas Mountain Bike Shoes,https://www.adidas.com/us/five-ten-freerider-canvas-mountain-bike-shoes/GZ4659.html,3,44,110,Men's Five Ten,Adidas,GZ4659
1091,4DFWD 2 Running Shoes,https://www.adidas.com/us/4dfwd-2-running-shoes/IF9933.html,10,90,200,Men's Running,Adidas,IF9933
1092,Indiana Ultraboost 1.0 Shoes,https://www.adidas.com/us/indiana-ultraboost-1.0-shoes/IG5880.html,17,140,200,MEN Sportswear,Adidas,IG5880
1093,Georgia Tech Ultraboost 1.0 Shoes,https://www.adidas.com/us/georgia-tech-ultraboost-1.0-shoes/IG5887.html,17,140,200,MEN Sportswear,Adidas,IG5887
1094,Ultraboost Light Running Shoes,https://www.adidas.com/us/ultraboost-light-running-shoes/HQ1402.html,22,77,220,Men's Running,Adidas,HQ1402
1095,Adizero SL Running Shoes,https://www.adidas.com/us/adizero-sl-running-shoes/HQ1346.html,2,48,120,Men's Running,Adidas,HQ1346
1096,NMD_R1 V2 Shoes,https://www.adidas.com/us/nmd_r1-v2-shoes/GZ1998.html,2,105,150,Men's Originals,Adidas,GZ1998
1097,Five Ten Freerider DLX Mountain Bike Shoes,https://www.adidas.com/us/five-ten-freerider-dlx-mountain-bike-shoes/FW2832.html,,104,130,Men's Five Ten,Adidas,FW2832
1098,Adizero Primeknit Cleats,https://www.adidas.com/us/adizero-primeknit-cleats/GX5420.html,3,162,180,Men's Football,Adidas,GX5420
1099,Mississippi State Ultraboost 1.0 Shoes,https://www.adidas.com/us/mississippi-state-ultraboost-1.0-shoes/IG5888.html,17,120,200,MEN Sportswear,Adidas,IG5888
1100,Y-3 Gazelle,https://www.adidas.com/us/y-3-gazelle/IG0804.html,2,198,330,MEN Y-3,Adidas,IG0804
1101,TERREX SOULSTRIDE R.RDY,https://www.adidas.com/us/terrex-soulstride-r.rdy/IE7636.html,2,60,100,Men's TERREX,Adidas,IE7636
1102,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/ID9559.html,18,63,140,MEN Sportswear,Adidas,ID9559
1103,NMD_R1 V2 Shoes,https://www.adidas.com/us/nmd_r1-v2-shoes/HP9743.html,2,105,150,Men's Originals,Adidas,HP9743
1104,Ultraboost 1.0 Texas A&M,https://www.adidas.com/us/ultraboost-1.0-texas-a-m/HQ5878.html,2,140,200,MEN Sportswear,Adidas,HQ5878
1105,Ultraboost 1.0 Washington,https://www.adidas.com/us/ultraboost-1.0-washington/HQ5867.html,2,140,200,MEN Sportswear,Adidas,HQ5867
1106,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/IF8067.html,12,77,110,MEN Originals,Adidas,IF8067
1107,Busenitz Shoes,https://www.adidas.com/us/busenitz-shoes/IG5253.html,7,60,85,Men's Originals,Adidas,IG5253
1108,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/HP5971.html,18,56,140,MEN Sportswear,Adidas,HP5971
1109,Streetball III Shoes,https://www.adidas.com/us/streetball-iii-shoes/FZ5815.html,2,56,140,Men's Originals,Adidas,FZ5815
1110,NMD_V3 Shoes,https://www.adidas.com/us/nmd_v3-shoes/GX2088.html,34,64,160,Men's Originals,Adidas,GX2088
1111,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/HP5971.html,18,56,140,MEN Sportswear,Adidas,HP5971
1112,Streetball III Shoes,https://www.adidas.com/us/streetball-iii-shoes/FZ5815.html,2,56,140,Men's Originals,Adidas,FZ5815
1113,NMD_V3 Shoes,https://www.adidas.com/us/nmd_v3-shoes/GX2088.html,34,64,160,Men's Originals,Adidas,GX2088
1114,Superstar Shoes,https://www.adidas.com/us/superstar-shoes/IF7903.html,28,66,110,Men's Originals,Adidas,IF7903
1115,adidas by Stella McCartney Sportswear Shoe,https://www.adidas.com/us/adidas-by-stella-mccartney-sportswear-shoe/HP3213.html,3,196,280,MEN adidas by Stella McCartney,Adidas,HP3213
1116,Ultraboost Light Shoes,https://www.adidas.com/us/ultraboost-light-shoes/HQ6340.html,22,76,190,Men's Running,Adidas,HQ6340
1117,Adizero Adios 7 Running Shoes,https://www.adidas.com/us/adizero-adios-7-running-shoes/GV9059.html,3,59,130,Men's Running,Adidas,GV9059
1118,4DFWD 2 Running Shoes,https://www.adidas.com/us/4dfwd-2-running-shoes/HP7654.html,5,90,200,Men's Running,Adidas,HP7654
1119,NMD_R1 Shoes,https://www.adidas.com/us/nmd_r1-shoes/GX1551.html,45,105,150,Men's Originals,Adidas,GX1551
1120,Ultra adidas 4D Shoes,https://www.adidas.com/us/ultra-adidas-4d-shoes/HP9737.html,7,154,220,MEN Sportswear,Adidas,HP9737
1121,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/ID7801.html,12,105,150,MEN Originals,Adidas,ID7801
1122,Stan Smith Recon Shoes,https://www.adidas.com/us/stan-smith-recon-shoes/GY2549.html,,56,160,Men's Originals,Adidas,GY2549
1123,Supernova 2.0 Running Shoes,https://www.adidas.com/us/supernova-2.0-running-shoes/GY1772.html,5,50,100,Men's Running,Adidas,GY1772
1124,Superstar 82 Shoes,https://www.adidas.com/us/superstar-82-shoes/GY2568.html,,46,130,Men's Originals,Adidas,GY2568
1125,Adizero Takumi Sen 9 Running Shoes,https://www.adidas.com/us/adizero-takumi-sen-9-running-shoes/ID6939.html,,126,180,Men's Running,Adidas,ID6939
1126,Icon 7 Boost Baseball Cleats,https://www.adidas.com/us/icon-7-boost-baseball-cleats/S23852.html,6,48,120,Men's Baseball,Adidas,S23852
1127,NMD_V3 Shoes,https://www.adidas.com/us/nmd_v3-shoes/FZ5964.html,34,112,160,Men's Originals,Adidas,FZ5964
1128,NMD_R1 Shoes,https://www.adidas.com/us/nmd_r1-shoes/GY6056.html,45,90,150,Men's Originals,Adidas,GY6056
1129,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/IF8069.html,12,55,110,MEN Originals,Adidas,IF8069
1130,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/IF8068.html,12,77,110,MEN Originals,Adidas,IF8068
1131,Ownthegame Basketball Shoes,https://www.adidas.com/us/ownthegame-basketball-shoes/IF2683.html,5,46,70,Men's Basketball,Adidas,IF2683
1132,Adifom Climacool Shoes,https://www.adidas.com/us/adifom-climacool-shoes/IF3901.html,7,48,120,Men's Originals,Adidas,IF3901
1133,X Crazyfast + Firm Ground Soccer Cleats,https://www.adidas.com/us/x-crazyfast--plus-firm-ground-soccer-cleats/HQ4512.html,2,225,300,MEN Soccer,Adidas,HQ4512
1134,Icon 7 Boost Baseball Cleats,https://www.adidas.com/us/icon-7-boost-baseball-cleats/S23847.html,6,48,120,Men's Baseball,Adidas,S23847
1135,Impact FLX II Turf Training Shoes,https://www.adidas.com/us/impact-flx-ii-turf-training-shoes/IE9380.html,2,55,110,Men's Football,Adidas,IE9380
1136,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/IE9872.html,12,77,110,MEN Originals,Adidas,IE9872
1137,Adizero Ubersonic 4 Tennis Shoes,https://www.adidas.com/us/adizero-ubersonic-4-tennis-shoes/GY3319.html,2,78,130,Men's Tennis,Adidas,GY3319
1138,Forum Mid Shoes,https://www.adidas.com/us/forum-mid-shoes/HQ1508.html,7,72,120,Men's Originals,Adidas,HQ1508
1139,4DFWD 2 Running Shoes,https://www.adidas.com/us/4dfwd-2-running-shoes/HP7664.html,5,80,200,Men's Running,Adidas,HP7664
1140,Supernova 3 Running Shoes,https://www.adidas.com/us/supernova-3-running-shoes/IE4367.html,3,50,100,Men's Running,Adidas,IE4367
1141,Codechaos 22 Spikeless Shoes,https://www.adidas.com/us/codechaos-22-spikeless-shoes/IF1041.html,6,77,140,Men's Golf,Adidas,IF1041
1142,Stan Smith Recon Shoes,https://www.adidas.com/us/stan-smith-recon-shoes/H06183.html,7,58,165,Men's Originals,Adidas,H06183
1143,Ultraboost 1.0 Shoes,https://www.adidas.com/us/ultraboost-1.0-shoes/HR0063.html,3,143,190,Men's Sportswear,Adidas,HR0063
1144,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/IE5195.html,12,105,150,MEN Originals,Adidas,IE5195
1145,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/ID9424.html,18,63,140,MEN Sportswear,Adidas,ID9424
1146,Y-3 Rivalry,https://www.adidas.com/us/y-3-rivalry/ID5499.html,4,240,400,MEN Y-3,Adidas,ID5499
1147,Impact FLX II Turf Training Shoes,https://www.adidas.com/us/impact-flx-ii-turf-training-shoes/IE9379.html,2,50,110,Men's Football,Adidas,IE9379
1148,Stan Smith Shoes,https://www.adidas.com/us/stan-smith-shoes/H06190.html,2,63,125,Men's Originals,Adidas,H06190
1149,adidas Five Ten Sleuth DLX Canvas Mountain Bike Shoes,https://www.adidas.com/us/adidas-five-ten-sleuth-dlx-canvas-mountain-bike-shoes/HQ2115.html,3,104,130,Men's Five Ten,Adidas,HQ2115
1150,OZWEEGO Shoes,https://www.adidas.com/us/ozweego-shoes/IF7915.html,6,52,130,Men's Originals,Adidas,IF7915
1151,TERREX Swift R3 GORE-TEX Hiking Shoes,https://www.adidas.com/us/terrex-swift-r3-gore-tex-hiking-shoes/HR1312.html,5,88,160,Men's TERREX,Adidas,HR1312
