,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
48,"['28795393:5', '28795392:5.5']","['Legend Light Brown/Sail/Legend Medium Brown', 'Pale Vanilla/Coconut Milk/Sail/Metallic Gold', 'Red Stardust/White/Sail/Metallic Copper', 'Black/Light Smoke Grey/Sail/Metallic Silver', 'Bleached Turquoise/Barely Green/Sail/Sky J Teal', 'Muslin/Celestial Gold/Sail/Desert', 'Coconut Milk/Black/Sail/Sport Spice', 'Team Red/Sail/Muslin/University Red', 'Purple Smoke/White/Purple Smoke']",['Shown: Coconut Milk/Black/Sail/Sport Spice'],['Style: DV1302-100'],['Reviews (54)'],['4.7'],['54% between Runs Small and True to Size'],['77% between Uncomfortable and Average'],['Yes (18)']
49,"['28659300:7', '28659299:8', '28659302:8.5', '28659290:9', '28659304:9.5', '28659294:10', '28659292:10.5', '28659295:11', '28659296:11.5', '28659293:12', '28659298:13', '28659303:14', '28659305:15', '28659291:18']","['White/Varsity Red/White/Black', 'Black/Black/Black', 'Black/University Blue/White/Black', 'White/White/White', 'White/White/Black', 'Palomino/White/Wild Berry']",['Shown: White/White/White'],['Style: 553558-136'],['Reviews (1598)'],['4.9'],['50% between Runs Small and True to Size'],['79% between Uncomfortable and Average'],['Yes (143)No (8)']
50,"['29920526:7.5', '29920517:8', '29920524:8.5', '29920516:9', '29920522:9.5', '29920530:10', '29920515:10.5', '29920529:11', '29920514:11.5', '29920528:12', '29920513:12.5', '29920527:13', '29920525:14', '29920520:17']",[],['Shown: Night Stadium/Flat Pewter/Total Orange/Black'],['Style: FQ8338-017'],['Reviews (11)'],['4.9'],['50% between Runs Small and True to Size'],['95% between Uncomfortable and Average'],['Yes (10)']
51,['26072840:18'],[],['Shown: White/White/Team Red'],['Style: CZ0326-100'],['Reviews (19)'],['4.8'],['57% between Runs Small and True to Size'],['88% between Uncomfortable and Average'],['Yes (2)']
52,"['29754154:6', '29754150:6.5', '29754153:7', '29754148:7.5', '29754152:8', '29754146:8.5', '29754155:9', '29754144:9.5', '29754143:10', '29754141:10.5', '29754142:11', '29754140:11.5', '29754151:12', '29754139:12.5', '29754149:13', '29754147:14', '29754145:15']",[],['Shown: Hemp/Baroque Brown/Sesame/Coconut Milk'],['Style: FB8878-200'],['Reviews (4)'],['5'],['25% between Runs Small and True to Size'],['75% between Uncomfortable and Average'],['Yes (2)']
53,"['29197894:3.5', '29197891:4', '29197898:4.5', '29091223:8', '29091233:8.5', '29091224:9', '29091234:9.5', '29091225:10', '29091230:10.5', '29091229:11', '29091227:11.5', '29091235:12', '29091236:12.5', '29091226:13', '29091231:14', '29091232:15']","['White/Bordeaux/Metallic Silver', 'White/Midnight Navy/Wolf Grey/Metallic Silver', 'White/Pine Green', 'White/Black']",['Shown: White/Pine Green'],['Style: DQ0660-130'],['Reviews (19)'],['4.8'],['56% between Runs Small and True to Size'],['95% between Uncomfortable and Average'],['Yes (13)']
54,[],"['Deep Burgundy/Gum Medium Brown/Deep Burgundy', 'Black/Black/Black']",['Shown: Black/Black/Black'],['Style: 865031-009'],['Reviews (246)'],['4.8'],['52% between Runs Small and True to Size'],['95% between Uncomfortable and Average'],['Yes (15)No (1)']
55,"['29198114:9', '29198000:10', '29198001:11', '29198002:12', '29198004:13']","['Black/Cardinal Red/White/Vivid Orange', 'Magic Ember/White/Black/Sundial', 'Black/White/Sail/Taxi', 'Black/Sesame/Fire Red/Multi-Color']",['Shown: Magic Ember/White/Black/Sundial'],['Style: DX4332-800'],['Reviews (49)'],['4.9'],['54% between Runs Small and True to Size'],['82% between Uncomfortable and Average'],['Yes (24)No (1)']
56,"['28641719:8', '28641714:8.5', '28641711:9', '28641724:9.5', '28641705:10', '28641726:10.5', '28641728:11', '28641727:11.5', '28641723:12', '28641715:13', '28641706:14', '28641704:15', '28641713:17', '28641725:18']","['Light Bone/Phantom/Flat Pewter/Black', 'Fuchsia Dream/Sail/White/Citron Tint', 'Black/Bright Crimson/Alligator/Barely Volt', 'Black/Lilac/Court Purple/University Gold', 'White/Black/Metallic Silver', 'Grey Fog/Cobblestone/Laser Blue/Hyper Pink']",['Shown: White/Black/Metallic Silver'],['Style: DM1123-100'],['Reviews (281)'],['4.8'],['40% between Runs Small and True to Size'],['96% between Uncomfortable and Average'],['Yes (27)No (2)']
57,"['28681161:7', '28681154:8', '28681165:10']",[],['Shown: Summit White/Yellow Ochre/Topaz Gold/Summit White'],['Style: DQ9011-100'],['Reviews (17)'],['4.6'],['38% between Runs Small and True to Size'],['94% between Uncomfortable and Average'],['Yes (14)No (1)']
58,"['25543167:3.5', '25543164:4', '25543168:4.5', '25543165:5', '25543166:5.5', '25467765:6', '25467774:6.5', '25467766:7', '25467769:7.5', '25467763:8', '25467771:8.5', '25467764:9', '25467767:9.5', '25467776:10', '25467778:10.5', '25467773:11', '25467779:11.5', '25467775:12', '25467777:12.5', '25467770:13', '25467772:14', '25467768:15']","['Celestine Blue/Sail/White/University Blue', 'Black/Sail/Black/White', 'White/Sail/Black']",['Shown: White/Sail/Black'],['Style: DA6364-101'],['Reviews (181)'],['4.6'],['50% between Runs Small and True to Size'],['69% between Uncomfortable and Average'],['Yes (5)']
59,"['29815150:6', '29815142:6.5', '29815151:7', '29815144:7.5', '29815152:8', '29815146:8.5', '29815153:9', '29815137:10.5', '29815141:11', '29815139:12.5', '29815145:13', '29815147:14', '29815149:15']",[],['Shown: Phantom/Light Bone/Cargo Khaki/Neutral Olive'],['Style: FB9657-002'],['Reviews (2)'],['4'],['50% between Runs Small and True to Size'],['75% between Uncomfortable and Average'],['Yes (2)']
60,"['29811390:5', '29811387:5.5', '29811393:6', '29811392:6.5', '29811384:7', '29811388:8.5', '29811386:9', '29811391:9.5', '29811383:10', '29811394:10.5', '29811395:11', '29811382:11.5', '29811389:12']","['Sail/Dark Grey/White/Off Noir', 'White/White/White', 'White/Galactic Jade', 'Wolf Grey/Black/White/Gym Red', 'Pure Platinum/White/Sky J Orange', 'Black/Black/White', 'Black/Sail/Gym Red']",['Shown: Pure Platinum/White/Sky J Orange'],['Style: DC0774-080'],['Reviews (411)'],['4.8'],['52% between Runs Small and True to Size'],['80% between Uncomfortable and Average'],['Yes (38)']
61,"['29169150:11.5', '29169159:12']","['Red Stardust/White/Black', 'Sky J French Blue/White/Light Steel Grey', 'Titanium/Sail/Dark Smoke Grey', 'Celestial Gold/White/Sail/Muslin', 'Black/White/Sail/Atmosphere', 'Dark Ash/Sail/Hyper Royal', 'Summit White/Coconut Milk/Varsity Red']",['Shown: Black/White/Sail/Atmosphere'],['Style: DN3253-061'],['Reviews (60)'],['4.3'],['47% between Runs Small and True to Size'],['72% between Uncomfortable and Average'],['Yes (16)No (6)']
62,"['27738150:6', '27738133:6.5', '27738152:8.5', '27738148:11.5', '27738154:16']",[],['Shown: White/Oil Green/Sail/Total Orange'],['Style: DQ3505-100'],['Reviews (14)'],['4.9'],['46% between Runs Small and True to Size'],['92% between Uncomfortable and Average'],['Yes (10)']
63,"['27520771:6', '27520774:7.5', '27520775:8', '27520776:8.5', '27520777:9', '27520762:10', '27520768:13', '27520769:14']",[],['Shown: White/White/Sail/Black'],['Style: DN2158-101'],['Reviews (79)'],['4.3'],['47% between Runs Small and True to Size'],['65% between Uncomfortable and Average'],['Yes (4)No (1)']
64,"['29154655:4', '29154650:5', '29154652:6', '29154658:7', '29154660:8', '29154657:9', '29154648:10', '29154649:11', '29154646:12', '29154647:13', '29154654:14', '29154656:15', '29154651:16', '29154653:17', '29154659:18']","['White/Light Neutral Grey/University Red/Obsidian', 'White/Black/Light Neutral Grey/University Red', 'White/Light Neutral Grey/Black']",['Shown: White/Light Neutral Grey/Black'],['Style: DH0295-102'],['Reviews (115)'],['4.5'],['54% between Runs Small and True to Size'],['83% between Uncomfortable and Average'],['Yes (23)No (1)']
65,"['29169420:5', '29169426:5.5', '29169418:10.5', '29169427:11', '29169417:11.5', '29169425:12']","['Brown Kelp/Sail/Sky J Light Olive', 'White/White/Blue Tint/Rush Fuchsia', 'Sky J Orange/Sail', 'Celestial Gold/Sail/Muslin', 'Sport Spice/Coconut Milk/Black']",['Shown: Celestial Gold/Sail/Muslin'],['Style: DV0426-200'],['Reviews (30)'],['4.8'],['45% between Runs Small and True to Size'],['83% between Uncomfortable and Average'],['Yes (12)']
66,"['23779869:8', '23779878:13']","['Platinum Tint/Grey Fog/White/Summit White', 'Black/Anthracite/White', 'Cool Grey/Dark Grey/Pure Platinum']",['Shown: Cool Grey/Dark Grey/Pure Platinum'],['Style: BQ3204-005'],['Reviews (1124)'],['4.6'],['49% between Runs Small and True to Size'],['85% between Uncomfortable and Average'],['Yes (11)No (1)']
67,"['29843377:4', '29843389:8', '29843383:8.5', '29843376:9', '29843390:9.5', '29843388:10', '29843382:10.5', '29843373:11', '29843391:11.5', '29843384:12', '29843380:12.5', '29843370:13', '29843374:14', '29843386:15', '29843392:17', '29843371:18']",[],['Shown: White/White/Sky J Mauve'],['Style: DZ5485-105'],['Reviews (832)'],['4.9'],['50% between Runs Small and True to Size'],['79% between Uncomfortable and Average'],['Yes (126)No (1)']
68,"['20994904:7', '20994899:7.5', '20994902:8', '20994900:8.5', '20994905:9', '20994901:9.5', '20994891:10', '20994903:10.5', '20994892:11', '20994893:11.5', '20994889:12', '20994890:13', '20994895:14', '20994896:15']",[],['Shown: White/Grey/Black'],['Style: 942838-101'],['Reviews (216)'],['4.7'],['44% between Runs Small and True to Size'],['97% between Uncomfortable and Average'],['Yes (9)']
69,"['29843082:7.5', '29843069:8', '29843073:8.5', '29843078:9', '29843080:9.5', '29843085:10', '29843063:10.5', '29843079:11', '29843084:11.5', '29843083:12', '29843068:13', '29843071:14', '29843062:15']","['White/Green Strike/Black', 'Black/Wolf Grey/White/Bright Crimson', 'Black/Grand Purple/Aurora Green/Glow']",['Shown: White/Green Strike/Black'],['Style: DX8733-103'],['Reviews (48)'],['4.7'],['55% between Runs Small and True to Size'],['88% between Uncomfortable and Average'],['Yes (7)No (2)']
70,"['29854128:10', '29854130:10.5', '29854141:11', '29854150:13']","['Lagoon Pulse/Psychic Purple/White/Pink Blast', 'White/Black/Green Strike/Total Orange', 'Black/Wolf Grey/Anthracite/Metallic Silver']",['Shown: Lagoon Pulse/Psychic Purple/White/Pink Blast'],['Style: FV0169-400'],['Reviews (17)'],['3.3'],['50% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],['Yes (2)No (4)']
71,"['29169595:10.5', '29169583:11', '29169596:11.5', '29169585:12']","['Brilliant Orange/White/Black', 'White/Sanddrift/Oil Green/Baltic Blue', 'Lucky Green/White/White Onyx/Black', 'Metallic Silver/White/White Onyx/Black', 'Sail/Fire Red/Taxi/Black', 'Dark Grey/Sail/Varsity Red', 'French Blue/Neutral Grey/Sail/Sport Blue', 'White/Sail/Midnight Navy', 'Black/White/Hyper Royal', 'Cement Grey/White/Varsity Maize', 'White/White/Neutral Grey', 'Stealth/Titanium', 'Sail/Coconut Milk', 'Black/White/Gym Red', 'White/Sail/Dark Beetroot', 'Iced Lilac/Sail/Black', 'Atmosphere/White/Guava Ice/Light Steel Grey']",['Shown: Atmosphere/White/Guava Ice/Light Steel Grey'],['Style: DH7004-600'],['Reviews (81)'],['4.7'],['60% between Runs Small and True to Size'],['74% between Uncomfortable and Average'],['Yes (13)No (4)']
72,"['29323996:3.5', '29323994:4', '29323997:4.5', '29323995:5', '29312852:9.5']",[],['Shown: Summit White/Neutral Grey/Game Royal/Game Royal'],['Style: FJ5471-121'],['Reviews (3)'],['4.7'],['67% between Runs Small and True to Size'],['84% between Uncomfortable and Average'],['Yes (1)']
73,"['25466956:6', '25466940:6.5', '25466947:7', '25466942:7.5', '25466949:8', '25466951:8.5', '25466950:9', '25466953:9.5', '25466938:10', '25466946:10.5', '25466939:11', '25466944:11.5', '25466941:12', '25466945:12.5', '25466943:13', '25466952:14', '25466954:15', '25466955:16', '25466957:17', '25466948:18']","['Black/White', 'White/Black']",['Shown: White/Black'],['Style: CT2303-100'],['Reviews (84)'],['4.8'],['48% between Runs Small and True to Size'],['83% between Uncomfortable and Average'],['Yes (7)']
74,"['27156239:9.5', '27156246:10', '27156227:10.5', '27156250:11', '27156242:11.5', '27156240:12', '27156248:13', '27156241:14', '27156229:15', '27156232:18']","['Black/Sequoia/Crimson Pulse/Metallic Silver', 'Black/Dark Obsidian/White', 'Clear Emerald/Wild Berry/White/Hyper Pink', 'Black/Anthracite/Volt/Black', 'Black/Deep Royal Blue/Blackened Blue/Siren Red', 'Summit White/Light Bone/Aura/Metallic Pewter', 'White/Melon Tint/Pink Blast/Light Lemon Twist', 'Coconut Milk/Vapor Green/Citron Tint/Polarized Blue']",['Shown: White/Melon Tint/Pink Blast/Light Lemon Twist'],['Style: CZ4052-101'],['Reviews (401)'],['4.7'],['43% between Runs Small and True to Size'],['82% between Uncomfortable and Average'],['Yes (31)No (1)']
75,"['29511580:5', '29511573:5.5', '29511581:6', '29511575:6.5', '29511582:7', '29511577:7.5', '29511583:8', '29511578:8.5', '29511584:9', '29511579:9.5', '29511572:10', '29511570:10.5', '29511574:11', '29511571:11.5', '29511576:12']",[],['Shown: Praline/Sail/White'],['Style: FN6622-201'],['Reviews (41)'],['4.7'],['48% between Runs Small and True to Size'],['86% between Uncomfortable and Average'],['Yes (19)No (2)']
76,"['29814372:4', '29814377:4.5', '29814365:5', '29814364:6', '29814370:6.5', '29814367:7', '29814368:7.5', '29814366:8', '29814374:8.5', '29814363:9', '29814373:9.5', '29814378:10', '29814379:10.5', '29814376:11', '29814381:11.5', '29814371:12', '29814380:12.5', '29814369:13']","['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Metallic Silver/Black/Hyper Pink']",['Shown: Light Crimson/Bright Mandarin/Black/Pale Ivory'],['Style: FD1157-600'],['Reviews (0)'],['0'],[],[],[]
77,"['LTITEM8127:6', 'LTITEM8128:6.5', 'LTITEM8129:7', 'LTITEM8131:7.5', 'LTITEM8132:8', 'LTITEM8133:8.5', 'LTITEM8134:9', 'LTITEM8135:9.5', 'LTITEM8138:10', 'LTITEM8139:10.5', 'LTITEM8140:11', 'LTITEM8142:11.5', 'LTITEM8143:12', 'LTITEM8144:12.5', 'LTITEM8146:13', 'LTITEM8147:14', 'LTITEM8148:15']","['Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color/Multi-Color/Multi-Color'],['Style: DM1182-991'],[],[],[],[],[]
78,"['29105377:4.5', '29105374:5', '29087547:6']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']",['Shown: Barely Volt/Barely Grape/Gridiron'],['Style: DC9968-705'],['Reviews (54)'],['4.7'],['43% between Runs Small and True to Size'],['81% between Uncomfortable and Average'],['Yes (3)']
79,"['28338112:7.5', '28338421:8', '28338418:8.5', '28338111:9', '28338116:9.5', '28338427:10', '28338423:10.5', '28338426:11', '28338425:11.5', '28338115:12']","['Dark Beetroot/Sail/Black', 'Black/Black/Black', 'Light Smoke Grey/Sail/Black', 'Black/Black/White', 'White/White/Black', 'White/White/White']",['Shown: Light Smoke Grey/Sail/Black'],['Style: DN3577-002'],['Reviews (252)'],['4.7'],['53% between Runs Small and True to Size'],['63% between Uncomfortable and Average'],['Yes (10)']
80,['29089100:13'],"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Baltic Blue/White', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Metallic Silver/Black/Volt', 'Pink Blast/Gridiron/Volt', 'Black/Summit White/Volt/Dark Smoke Grey']",['Shown: Pink Blast/Gridiron/Volt'],['Style: DJ4978-605'],['Reviews (75)'],['4.7'],['41% between Runs Small and True to Size'],['83% between Uncomfortable and Average'],['Yes (6)']
81,['29197670:4'],"['Phantom/Bright Crimson/White/Midnight Navy', 'Anthracite/White/Cool Grey/Black', 'White/Pure Platinum/Wolf Grey/Black']",['Shown: Phantom/Bright Crimson/White/Midnight Navy'],['Style: DJ5593-041'],['Reviews (73)'],['4.1'],['16% between Runs Small and True to Size'],['76% between Uncomfortable and Average'],[]
82,"['29832255:6', '29832257:6.5', '29832253:7', '29832249:7.5', '29832262:8', '29832254:8.5', '29832259:9', '29832264:9.5', '29832263:10', '29832258:10.5', '29832251:11', '29832252:11.5', '29832261:12', '29832265:12.5', '29832250:13', '29832256:14', '29832260:15']","['Black/White', 'Black/Pure Platinum/Lime Blast/Geode Teal', 'Midnight Navy/Black/White/Pure Platinum', 'Black/Off Noir', 'Wolf Grey/Smoke Grey/Black/Volt', 'White/White/Pure Platinum', 'White/Midnight Navy/University Red', 'Light Armory Blue/Star Blue/Green Strike/Black']",['Shown: White/White/Pure Platinum'],['Style: FB2207-100'],['Reviews (16)'],['4.8'],['25% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (2)']
83,"['29493149:8', '29493154:8.5', '29493148:9']",['Summit White/Black/Summit White/Light Silver'],['Shown: Summit White/Black/Summit White/Light Silver'],['Style: DZ2544-100'],['Reviews (22)'],['4.2'],['43% between Runs Small and True to Size'],['57% between Uncomfortable and Average'],['Yes (19)No (3)']
84,"['29910162:4', '29910156:4.5', '29910159:5', '29910164:5.5', '29910163:6', '29910167:6.5', '29910152:7', '29910170:7.5', '29910155:8', '29910166:8.5', '29910168:9', '29910169:9.5', '29910165:10', '29910157:10.5', '29910158:11', '29910154:11.5', '29910161:12', '29910153:13', '29910160:14']","['Black/Orange/Electro Orange/Black', 'Black/Black/Gum Light Brown/White', 'White/Black', 'Light Chocolate/White/Black/Black', 'Thunder Blue/Saturn Gold/Soft Yellow/Thunder Blue', 'Cacao Wow/Cacao Wow/Earth/Black']",['Shown: Black/Orange/Electro Orange/Black'],['Style: DX4361-002'],['Reviews (13)'],['4.8'],['50% between Runs Small and True to Size'],['88% between Uncomfortable and Average'],['Yes (11)No (1)']
85,"['29526423:4', '29526431:4.5', '29526414:5', '29526417:5.5', '29526427:6', '29526416:6.5', '29526426:7', '29526424:7.5', '29526419:8', '29526413:8.5']","['Red Stardust/Rosewood/Dark Russet/Team Red', 'Gorge Green/Action Green/Bright Cactus/Copa', 'Lilac/Medium Soft Pink/Coconut Milk/Noise Aqua']",['Shown: Gorge Green/Action Green/Bright Cactus/Copa'],['Style: DV5475-300'],['Reviews (9)'],['4.7'],['38% between Runs Small and True to Size'],['88% between Uncomfortable and Average'],['Yes (4)No (1)']
86,"['29763626:8', '29763618:8.5', '29763613:9', '29763610:9.5', '29763616:10', '29763614:10.5', '29763607:11', '29763602:11.5', '29763621:12', '29763605:13', '29763619:14']","['Sail/Wolf Grey/Challenge Red/Black', 'Gym Red/Black/White', 'Light Silver/Volt/Particle Grey/Green Strike', 'White/Black/Team Crimson']",['Shown: Sail/Wolf Grey/Challenge Red/Black'],['Style: DZ3338-106'],['Reviews (8)'],['4.6'],['50% between Runs Small and True to Size'],['84% between Uncomfortable and Average'],['Yes (3)']
87,"['29862587:4', '29862601:4.5', '29862593:5', '29862599:5.5', '29862592:6', '29862605:6.5', '29862595:7', '29862603:7.5', '29862594:8', '29862590:8.5', '29862596:9', '29862588:9.5', '29862602:10', '29862607:10.5', '29862600:11', '29862598:11.5', '29862606:12', '29862597:12.5', '29862604:13', '29862591:14', '29862589:15']","['Sail/Light Lemon Twist/Black/Fierce Pink', 'Racer Blue/Lime Blast/Safety Orange/White']",['Shown: Racer Blue/Lime Blast/Safety Orange/White'],['Style: CD4382-400'],['Reviews (31)'],['4.9'],['15% between Runs Small and True to Size'],['92% between Uncomfortable and Average'],['Yes (3)']
88,"['29556686:7', '29556689:7.5', '29556681:8', '29556683:8.5', '29556692:9', '29556674:9.5', '29556685:10', '29556684:10.5', '29556688:11', '29556691:11.5', '29556671:12', '29556694:12.5', '29556693:13', '29556676:14', '29556690:15']","['Pro Green/Black/White', 'Game Royal/Black/White', 'Signal Blue/Black/White', 'Court Purple/Black/White', 'Bright Ceramic/Black/White', 'Desert Orange/Black/White', 'Gorge Green/Black/White', 'Light Iron Ore/Phantom/Flat Pewter/Green Strike', 'Black/Clear Jade/Mica Green', 'University Red/White/Football Grey/Black', 'Racer Blue/White/Obsidian/Sundial']",['Shown: Bright Ceramic/Black/White'],['Style: FN6616-800'],['Reviews (13)'],['4.9'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (13)']
89,"['28867846:6', '28867851:7', '28867852:8', '28867853:9', '28867847:10', '28867848:11', '28867849:12', '28867850:13', '28867844:14', '28867845:15']",[],['Shown: Black/White/New Redwood'],['Style: DX5635-002'],['Reviews (1)'],['1'],['0% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],['Yes (1)']
90,['28984267:3.5'],[],['Shown: Black/White/Metallic Silver'],['Style: FD0670-001'],['Reviews (11)'],['4.5'],['0% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],[]
91,"['28595375:4', '28595362:4.5', '28595374:5', '28595367:5.5', '28595370:6', '28595372:6.5', '28595373:7', '28595364:7.5', '28595360:8', '28595357:8.5', '28595369:9', '28595365:9.5', '28595368:10', '28595356:10.5', '28595361:11', '28595359:11.5', '28595376:12', '28595358:12.5', '28595366:13', '28595371:14', '28595363:15']",[],['Shown: Hyper Pink/Laser Orange/Black'],['Style: CD4382-600'],['Reviews (31)'],['4.9'],['15% between Runs Small and True to Size'],['92% between Uncomfortable and Average'],['Yes (3)']
92,"['29478400:4.5', '29478398:5.5', '29478397:6', '29478402:6.5', '29478408:7', '29478414:7.5', '29478399:8', '29478412:8.5']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']",['Shown: Bright Crimson/White/University Red/Black'],['Style: DD9465-600'],['Reviews (34)'],['4.4'],['20% between Runs Small and True to Size'],['70% between Uncomfortable and Average'],['Yes (3)']
93,"['LTITEM8151:M 4 / W 5.5', 'LTITEM8152:M 4.5 / W 6', 'LTITEM8125:M 5 / W 6.5', 'LTITEM8126:M 5.5 / W 7', 'LTITEM8127:M 6 / W 7.5', 'LTITEM8128:M 6.5 / W 8', 'LTITEM8129:M 7 / W 8.5', 'LTITEM8131:M 7.5 / W 9', 'LTITEM8132:M 8 / W 9.5', 'LTITEM8133:M 8.5 / W 10', 'LTITEM8134:M 9 / W 10.5', 'LTITEM8135:M 9.5 / W 11', 'LTITEM8138:M 10 / W 11.5', 'LTITEM8139:M 10.5 / W 12', 'LTITEM8140:M 11 / W 12.5', 'LTITEM8142:M 11.5 / W 13', 'LTITEM8143:M 12 / W 13.5', 'LTITEM8144:M 12.5 / W 14', 'LTITEM8146:M 13 / W 14.5']","['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color'],['Style: FN6746-904'],[],[],[],[],[]
94,"['29811561:3.5', '29811554:4', '29811555:4.5', '29811574:5', '29811550:5.5', '29811570:6', '29811564:6.5', '29811560:7', '29811571:7.5', '29811568:8', '29811558:8.5', '29811563:9', '29811565:9.5', '29811559:10', '29811562:10.5', '29811566:11', '29811567:11.5', '29811549:12', '29811557:12.5', '29811573:13', '29811551:14', '29811553:15', '29811569:16', '29811572:17', '29811552:18']","['Barely Green/Barely Volt/Football Grey/Cave Purple', 'Black/Midnight Navy/White/Volt', 'Black/Wolf Grey/Cool Grey/White', 'White/Pure Platinum/Black', 'Picante Red/Team Red/Brilliant Orange/Jade Ice', 'Phantom/Light Orewood Brown/University Gold/White']",['Shown: Picante Red/Team Red/Brilliant Orange/Jade Ice'],['Style: DD9304-602'],['Reviews (171)'],['4.5'],['40% between Runs Small and True to Size'],['78% between Uncomfortable and Average'],['Yes (9)No (2)']
95,"['29965558:6', '29965568:6.5', '29965557:7', '29965563:7.5', '29965560:8', '29965561:8.5', '29965559:9', '29965565:9.5', '29965567:10', '29965572:10.5', '29965570:11', '29965571:11.5', '29965569:12', '29965573:12.5', '29965564:13', '29965562:14', '29965566:15']","['Aquarius Blue/Metallic Silver/White/Black', 'Metallic Silver/Sail/Black/Metallic Silver', 'Racer Blue/Black/Flat Silver/White', 'White/Metallic Platinum/Varsity Red', 'Sail/Wolf Grey/Metallic Silver/White', 'Photon Dust/Light Bone/Pale Ivory/Khaki', 'Black/Anthracite/Black', 'Flat Pewter/Light Iron Ore/Metallic Silver/White', 'Pure Platinum/Black/White', 'Coconut Milk/Medium Blue/Photon Dust/Sail']",['Shown: Black/Anthracite/Black'],['Style: FQ8732-010'],['Reviews (6)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (6)']
96,"['29167818:8', '29167828:9', '29167512:10', '29167511:11', '29167823:12', '29167822:13']","['Black/Dark Concord/White/True Red', 'White/Black/Dark Concord', 'White/Black/Game Royal', 'White/Black/Lucky Green', 'White/Black/University Red', 'White/Gym Red/Black']",['Shown: White/Black/Lucky Green'],['Style: DO1925-130'],['Reviews (327)'],['4.9'],['56% between Runs Small and True to Size'],['88% between Uncomfortable and Average'],['Yes (16)No (1)']
97,"['29913917:12', '29913705:12.5', '29913916:13', '29913699:13.5', '29913696:14', '29913708:14.5', '29913915:15', '29913695:15.5', '29913697:16.5', '29913913:17.5']","['Black/Iron Grey/Jade Ice/Pastel Yellow', 'Fierce Pink/Fireberry/Hyper Pink/Guava Ice']",['Shown: Fierce Pink/Fireberry/Hyper Pink/Guava Ice'],['Style: FQ8971-600'],['Reviews (2)'],['4'],['50% between Runs Small and True to Size'],['75% between Uncomfortable and Average'],['Yes (2)']
98,"['29530733:3.5', '29530714:4', '29530730:4.5', '29530718:5', '29530732:5.5', '29530731:6', '29530709:6.5', '29530720:7', '29530717:7.5', '29530725:8', '29530713:8.5', '29530711:9', '29530728:9.5', '29530710:10', '29530724:10.5', '29530727:11', '29530734:11.5', '29530722:12', '29530721:12.5', '29530723:13', '29530719:13.5', '29530712:14', '29530716:15', '29530729:16', '29530726:17', '29530715:18']","['University Red/White', 'Game Royal/White', 'White/White/Black', 'Black/Black/White', 'Wolf Grey/White']",['Shown: White/White/Black'],['Style: DZ2946-100'],['Reviews (1)'],['3'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
99,"['28692735:17', '28692720:18']","['Guava Ice/Bordeaux/Bold Berry/Bright Crimson', 'Guava Ice/Emerald Rise/Medium Olive/Blue Lightning', 'Laser Orange/Hyper Pink/White/Racer Blue', 'Violet Frost/Purple Pulse/Canyon Purple/Metallic Gold', 'Sesame/Sail/Midnight Navy/Light Crimson', 'Black/White/Pure Platinum/Metallic Gold', 'Light Silver/Lemon Chiffon/Safety Orange/Hyper Royal', 'Black/University Red/University Gold/Black', 'Barely Green/Medium Soft Pink/Light Bone/Multi-Color']",['Shown: Barely Green/Medium Soft Pink/Light Bone/Multi-Color'],['Style: DJ5423-300'],['Reviews (201)'],['4.8'],['39% between Runs Small and True to Size'],['92% between Uncomfortable and Average'],['Yes (9)']
