,ShoeName,URL,no_colors,price_reduce,price,Category,Brand,product_code
225,Suede Mayu Pop Women's SandalsPuma White-Nimbus Cloud-Fizzy Melon,https://us.puma.com/us/en/pd/suede-mayu-pop-womens-sandals/384433?swatch=02&referrer-category=womens-shop-all-womens,1,33.99,70.00,Women,Puma,384433_02
226,Mayze Beach Days Women's SneakersPUMA White-Frosty Pink,https://us.puma.com/us/en/pd/mayze-beach-days-womens-sneakers/393077?swatch=01&referrer-category=womens-shop-all-womens,1,49.99,95.00,Women,Puma,393077_01
227,Mayze Lucky Charm Women's SneakersPUMA White,https://us.puma.com/us/en/pd/mayze-lucky-charm-womens-sneakers/389585?swatch=01&referrer-category=womens-shop-all-womens,1,59.99,100.00,Women,Puma,389585_01
228,PUMA NYC Cali Sport Flagship Play Women's SneakersPUMA White-Parisian Night-Vine,https://us.puma.com/us/en/pd/puma-nyc-cali-sport-flagship-play-womens-sneakers/393340?swatch=01&referrer-category=womens-shop-all-womens,1,59.99,120.00,Women,Puma,393340_01
229,ULTRA Ultimate FG/AG Women's Soccer CleatsFizzy Light-Parisian Night-Blue Glimmer,https://us.puma.com/us/en/pd/ultra-ultimate-fg-ag-womens-soccer-cleats/106898?swatch=01&referrer-category=womens-shop-all-womens,1,87.99,200.00,Women,Puma,106898_01
230,Slipstream Lo Self-Love Women's SneakersPUMA White-Warm White,https://us.puma.com/us/en/pd/slipstream-lo-self-love-womens-sneakers/393049?swatch=01&referrer-category=womens-shop-all-womens,1,63.99,85.00,Women,Puma,393049_01
231,SEASONS Fast-Trac NITRO™ Women's Running ShoesFast Yellow-PUMA Black,https://us.puma.com/us/en/pd/seasons-fast-trac-nitro%E2%84%A2-womens-running-shoes/377046?swatch=09&referrer-category=womens-shop-all-womens,1,89.99,120.00,Women,Puma,377046_09
232,RS-X Cuddle Women's SneakersPastel Parchment-Peach Pink-Ocean Dive,https://us.puma.com/us/en/pd/rs-x-cuddle-womens-sneakers/385517?swatch=02&referrer-category=womens-shop-all-womens,1,54.99,110.00,Women,Puma,385517_02
233,FUTURE 1.4 FG/AG Women's Soccer CleatsFiery Coral-Fizzy Light-Puma Black-Salmon,https://us.puma.com/us/en/pd/future-1-4-fg-ag-womens-soccer-cleats/107093?swatch=02&referrer-category=womens-shop-all-womens,1,87.99,200.00,Women,Puma,107093_02
234,Suede Classic XXI SneakersPuma Black-Puma White,https://us.puma.com/us/en/pd/suede-classic-xxi-sneakers/374915?swatch=01&referrer-category=mens-shop-all-mens,9,75.00,75.00,Men,Puma,374915_01
235,PUMA HOOPS x GREMLINS All Pro NITRO™ Men's Basketball ShoesPUMA White,https://us.puma.com/us/en/pd/puma-hoops-x-gremlins-all-pro-nitro%E2%84%A2-mens-basketball-shoes/379303?swatch=01&referrer-category=mens-shop-all-mens,1,140.00,140.00,Men,Puma,379303_01
236,PUMA x LAMELO BALL MB.03 Toxic Men's Basketball ShoesPurple Glimmer-Green Gecko,https://us.puma.com/us/en/pd/puma-x-lamelo-ball-mb-03-toxic-mens-basketball-shoes/378916?swatch=01&referrer-category=mens-shop-all-mens,1,125.00,125.00,Men,Puma,378916_01
237,Suede Classic XXI SneakersPeacoat-Puma White,https://us.puma.com/us/en/pd/suede-classic-xxi-sneakers/374915?swatch=04&referrer-category=mens-shop-all-mens,9,75.00,75.00,Men,Puma,374915_04
238,Suede Classic XXI SneakersPuma Black-Puma Black,https://us.puma.com/us/en/pd/suede-classic-xxi-sneakers/374915?swatch=12&referrer-category=mens-shop-all-mens,9,75.00,75.00,Men,Puma,374915_12
239,Suede Classic XXI SneakersSteel Gray-Puma White,https://us.puma.com/us/en/pd/suede-classic-xxi-sneakers/374915?swatch=07&referrer-category=mens-shop-all-mens,9,75.00,75.00,Men,Puma,374915_07
240,Suede Classic XXI SneakersHigh Risk Red-Puma White,https://us.puma.com/us/en/pd/suede-classic-xxi-sneakers/374915?swatch=02&referrer-category=mens-shop-all-mens,9,75.00,75.00,Men,Puma,374915_02
241,Suede Classic XXI SneakersCabernet-Puma White,https://us.puma.com/us/en/pd/suede-classic-xxi-sneakers/374915?swatch=06&referrer-category=mens-shop-all-mens,9,75.00,75.00,Men,Puma,374915_06
242,PUMA x LAMELO BALL MB.03 Chino Hills Men's Basketball ShoesFeather Gray-Lime Smash,https://us.puma.com/us/en/pd/puma-x-lamelo-ball-mb-03-chino-hills-mens-basketball-shoes/379235?swatch=01&referrer-category=mens-shop-all-mens,1,125.00,125.00,Men,Puma,379235_01
243,PUMA x LAMELO BALL MB.03 LaFrancé Men's Basketball ShoesFluro Green Pes-PUMA Green-Fluro Yellow Pes,https://us.puma.com/us/en/pd/puma-x-lamelo-ball-mb-03-lafranc%C3%A9-mens-basketball-shoes/379233?swatch=01&referrer-category=mens-shop-all-mens,1,125.00,125.00,Men,Puma,379233_01
244,Voltaic Evo Running ShoePUMA Black-Stormy Slate-For All Time Red,https://us.puma.com/us/en/pd/voltaic-evo-running-shoe/379601?swatch=01&referrer-category=mens-shop-all-mens,3,80.00,80.00,Men,Puma,379601_01
245,PUMA x LAMELO BALL MB.01 Lo Men's Basketball ShoesPuma White-Silver,https://us.puma.com/us/en/pd/puma-x-lamelo-ball-mb-01-lo-mens-basketball-shoes/376941?swatch=04&referrer-category=mens-shop-all-mens,2,120.00,120.00,Men,Puma,376941_04
246,Suede Classic XXI SneakersHoney Mustard-Puma White,https://us.puma.com/us/en/pd/suede-classic-xxi-sneakers/374915?swatch=05&referrer-category=mens-shop-all-mens,9,75.00,75.00,Men,Puma,374915_05
247,Voltaic Evo Running ShoeClub Navy-PUMA Black-Electric Lime,https://us.puma.com/us/en/pd/voltaic-evo-running-shoe/379601?swatch=03&referrer-category=mens-shop-all-mens,3,80.00,80.00,Men,Puma,379601_03
248,Deviate NITRO™ 2 Men's Running ShoesPuma Black,https://us.puma.com/us/en/pd/deviate-nitro%E2%84%A2-2-mens-running-shoes/376807?swatch=01&referrer-category=mens-shop-all-mens,3,160.00,160.00,Men,Puma,376807_01
249,Speedcat Shield SD Driving ShoesMyrtle-Myrtle-PUMA Black,https://us.puma.com/us/en/pd/speedcat-shield-sd-driving-shoes/387272?swatch=05&referrer-category=mens-shop-all-mens,2,90.00,90.00,Men,Puma,387272_05
250,FENTY x PUMA Creeper Phatty Men's SneakersPUMA Black-Warm White-Gum,https://us.puma.com/us/en/pd/fenty-x-puma-creeper-phatty-mens-sneakers/396403?swatch=01&referrer-category=mens-shop-all-mens,3,140.00,140.00,Men,Puma,396403_01
251,Roma Classic Gum SneakersPuma White-Puma Team Gold,https://us.puma.com/us/en/pd/roma-classic-gum-sneakers/366408?swatch=01&referrer-category=mens-shop-all-mens,2,70.00,70.00,Men,Puma,366408_01
252,RS-XK SneakersPUMA Black-PUMA Black,https://us.puma.com/us/en/pd/rs-xk-sneakers/392787?swatch=07&referrer-category=mens-shop-all-mens,2,110.00,110.00,Men,Puma,392787_07
253,PUMA x LAMELO BALL MB.01 Golden Child Men's Basketball ShoesMetallic Gold-Fiery Coral,https://us.puma.com/us/en/pd/puma-x-lamelo-ball-mb-01-golden-child-mens-basketball-shoes/379223?swatch=01&referrer-category=mens-shop-all-mens,1,140.00,140.00,Men,Puma,379223_01
254,PUMA x LAMELO BALL RS-X Pocket LaFrancé Men's SneakersFor All Time Red-Dark Orange-PUMA Black,https://us.puma.com/us/en/pd/puma-x-lamelo-ball-rs-x-pocket-lafranc%C3%A9-mens-sneakers/395542?swatch=01&referrer-category=mens-shop-all-mens,1,130.00,130.00,Men,Puma,395542_01
255,PUMA x SPARCO Future Cat OG Driving ShoesReflex Blue C-PUMA White-Sedate Gray,https://us.puma.com/us/en/pd/puma-x-sparco-future-cat-og-driving-shoes/307936?swatch=02&referrer-category=mens-shop-all-mens,2,100.00,100.00,Men,Puma,307936_02
256,Basket Classic XXI Men's SneakersPuma White-Puma Black,https://us.puma.com/us/en/pd/basket-classic-xxi-mens-sneakers/374923?swatch=02&referrer-category=mens-shop-all-mens,3,75.00,75.00,Men,Puma,374923_02
257,Basket Classic XXI Men's SneakersPuma White-Puma White,https://us.puma.com/us/en/pd/basket-classic-xxi-mens-sneakers/374923?swatch=01&referrer-category=mens-shop-all-mens,3,75.00,75.00,Men,Puma,374923_01
258,RS-XK SneakersAlpine Snow-Alpine Snow,https://us.puma.com/us/en/pd/rs-xk-sneakers/392787?swatch=04&referrer-category=mens-shop-all-mens,2,110.00,110.00,Men,Puma,392787_04
259,Suede Classic XXI SneakersGray Violet-Puma White,https://us.puma.com/us/en/pd/suede-classic-xxi-sneakers/374915?swatch=03&referrer-category=mens-shop-all-mens,9,75.00,75.00,Men,Puma,374915_03
260,PUMA x LAMELO BALL x DEXTER'S LABORATORY MB.03 Men's Basketball ShoesPoison Pink-Fluro Orange Pes,https://us.puma.com/us/en/pd/puma-x-lamelo-ball-x-dexters-laboratory-mb-03-mens-basketball-shoes/379330?swatch=01&referrer-category=mens-shop-all-mens,1,135.00,135.00,Men,Puma,379330_01
261,Suede Gum Men's SneakersPuma Black-Gum,https://us.puma.com/us/en/pd/suede-gum-mens-sneakers/381174?swatch=01&referrer-category=mens-shop-all-mens,2,75.00,75.00,Men,Puma,381174_01
262,Suede Classic XXI SneakersMalachite-PUMA White,https://us.puma.com/us/en/pd/suede-classic-xxi-sneakers/374915?swatch=89&referrer-category=mens-shop-all-mens,9,75.00,75.00,Men,Puma,374915_89
263,CA Pro Classic SneakersPuma White,https://us.puma.com/us/en/pd/ca-pro-classic-sneakers/380190?swatch=01&referrer-category=mens-shop-all-mens,2,80.00,80.00,Men,Puma,380190_01
264,Suede Gum Men's SneakersPebble-Gum,https://us.puma.com/us/en/pd/suede-gum-mens-sneakers/381174?swatch=02&referrer-category=mens-shop-all-mens,2,75.00,75.00,Men,Puma,381174_02
265,Speedcat Shield SD Driving ShoesAsh Gray-For All Time Red-PUMA Black,https://us.puma.com/us/en/pd/speedcat-shield-sd-driving-shoes/387272?swatch=04&referrer-category=mens-shop-all-mens,2,90.00,90.00,Men,Puma,387272_04
266,PUMA-180 Corduroy Men's SneakersWarm White-Warm White,https://us.puma.com/us/en/pd/puma-180-corduroy-mens-sneakers/394873?swatch=01&referrer-category=mens-shop-all-mens,1,100.00,100.00,Men,Puma,394873_01
267,Blktop Rider Lithium Men's SneakersInky Blue-Persian Blue,https://us.puma.com/us/en/pd/blktop-rider-lithium-mens-sneakers/393152?swatch=01&referrer-category=mens-shop-all-mens,2,90.00,90.00,Men,Puma,393152_01
268,RS-X Hi Men's SneakersPUMA Black-Shadow Gray,https://us.puma.com/us/en/pd/rs-x-hi-mens-sneakers/392718?swatch=01&referrer-category=mens-shop-all-mens,2,140.00,140.00,Men,Puma,392718_01
269,Suede Pumpkin Pie Men's SneakersPumpkin Pie-Amber,https://us.puma.com/us/en/pd/suede-pumpkin-pie-mens-sneakers/393260?swatch=01&referrer-category=mens-shop-all-mens,1,75.00,75.00,Men,Puma,393260_01
270,Deviate NITRO™ Elite 2 'Marathon Series' Men's Running ShoesPUMA Black-PUMA Silver-Yellow Blaze,https://us.puma.com/us/en/pd/deviate-nitro%E2%84%A2-elite-2-marathon-series-mens-running-shoes/378453?swatch=01&referrer-category=mens-shop-all-mens,1,200.00,200.00,Men,Puma,378453_01
271,PUMA x TMC Clyde OG SneakersPuma White-Puma White,https://us.puma.com/us/en/pd/puma-x-tmc-clyde-og-sneakers/387286?swatch=01&referrer-category=mens-shop-all-mens,1,80.00,80.00,Men,Puma,387286_01
272,Basket Classic XXI Men's SneakersPuma Black-Puma Black,https://us.puma.com/us/en/pd/basket-classic-xxi-mens-sneakers/374923?swatch=03&referrer-category=mens-shop-all-mens,3,75.00,75.00,Men,Puma,374923_03
273,PUMA x SPARCO Future Cat OG Driving ShoesPUMA Black-PUMA White-Dark Coal,https://us.puma.com/us/en/pd/puma-x-sparco-future-cat-og-driving-shoes/307936?swatch=01&referrer-category=mens-shop-all-mens,2,100.00,100.00,Men,Puma,307936_01
274,Voltaic Evo Running ShoeFor All Time Red-PUMA Black-Gray Fog,https://us.puma.com/us/en/pd/voltaic-evo-running-shoe/379601?swatch=02&referrer-category=mens-shop-all-mens,3,80.00,80.00,Men,Puma,379601_02
275,Fuse 2.0 Men's Training ShoesPUMA Black,https://us.puma.com/us/en/pd/fuse-2-0-mens-training-shoes/376151?swatch=19&referrer-category=mens-shop-all-mens,8,100.00,100.00,Men,Puma,376151_19
276,Porsche Legacy Speedcat Driving ShoesSand Dune-Bold Blue-PUMA White,https://us.puma.com/us/en/pd/porsche-legacy-speedcat-driving-shoes/307211?swatch=07&referrer-category=mens-shop-all-mens,1,110.00,110.00,Men,Puma,307211_07
277,SCUDERIA FERRARI x JOSHUA VIDES Men's Tuff SlippersRosso Corsa-PUMA Black,https://us.puma.com/us/en/pd/scuderia-ferrari-x-joshua-vides-mens-tuff-slippers/307997?swatch=01&referrer-category=mens-shop-all-mens,1,65.00,65.00,Men,Puma,307997_01
278,PUMA x LAMELO BALL MB.01 Lo Men's Basketball ShoesPUMA Black-PUMA Black,https://us.puma.com/us/en/pd/puma-x-lamelo-ball-mb-01-lo-mens-basketball-shoes/376941?swatch=12&referrer-category=mens-shop-all-mens,2,115.00,115.00,Men,Puma,376941_12
279,Roma Classic Gum SneakersPuma Black-Puma Team Gold,https://us.puma.com/us/en/pd/roma-classic-gum-sneakers/366408?swatch=02&referrer-category=mens-shop-all-mens,2,70.00,70.00,Men,Puma,366408_02
280,PUMA x TMC Ralph Sampson All Star Men's SneakersPUMA White-PUMA Navy-PUMA Silver,https://us.puma.com/us/en/pd/puma-x-tmc-ralph-sampson-all-star-mens-sneakers/397418?swatch=01&referrer-category=mens-shop-all-mens,1,90.00,90.00,Men,Puma,397418_01
281,Fuse 2.0 Men's Training ShoesPuma Black-CASTLEROCK,https://us.puma.com/us/en/pd/fuse-2-0-mens-training-shoes/376151?swatch=04&referrer-category=mens-shop-all-mens,8,100.00,100.00,Men,Puma,376151_04
282,SCUDERIA FERRARI x JOSHUA VIDES Suede Men's SneakersPUMA White-PUMA Black,https://us.puma.com/us/en/pd/scuderia-ferrari-x-joshua-vides-suede-mens-sneakers/307999?swatch=01&referrer-category=mens-shop-all-mens,1,100.00,100.00,Men,Puma,307999_01
283,Mercedes-AMG Petronas Motorsport RS-X Motorsport Men's ShoesPUMA Black-Dusty Green-Neon Sun,https://us.puma.com/us/en/pd/mercedes-amg-petronas-motorsport-rs-x-motorsport-mens-shoes/307648?swatch=04&referrer-category=mens-shop-all-mens,1,100.00,100.00,Men,Puma,307648_04
284,CA Pro Mid SneakersPuma White-Puma Team Gold,https://us.puma.com/us/en/pd/ca-pro-mid-sneakers/386759?swatch=01&referrer-category=mens-shop-all-mens,4,90.00,90.00,Men,Puma,386759_01
285,Clyde Core Foil Men's SneakersPuma White-Puma New Navy-Puma Team Gold,https://us.puma.com/us/en/pd/clyde-core-foil-mens-sneakers/364669?swatch=02&referrer-category=mens-shop-all-mens,2,80.00,80.00,Men,Puma,364669_02
286,CA Pro Lux Soft SneakersAlpine Snow-Warm White,https://us.puma.com/us/en/pd/ca-pro-lux-soft-sneakers/393747?swatch=01&referrer-category=mens-shop-all-mens,2,80.00,80.00,Men,Puma,393747_01
287,Leadcat 2.0 SlidesPuma White-Puma Black,https://us.puma.com/us/en/pd/leadcat-2-0-slides/384139?swatch=02&referrer-category=mens-shop-all-mens,3,30.00,30.00,Men,Puma,384139_02
288,Future Rider Play On Men's SneakersPink Delight-PUMA Green,https://us.puma.com/us/en/pd/future-rider-play-on-mens-sneakers/393473?swatch=18&referrer-category=mens-shop-all-mens,2,80.00,80.00,Men,Puma,393473_18
289,ForeverRun NITRO™ Men's Running ShoesPUMA White-PUMA Silver-Cherry Tomato,https://us.puma.com/us/en/pd/foreverrun-nitro%E2%84%A2-mens-running-shoes/380017?swatch=01&referrer-category=mens-shop-all-mens,2,150.00,150.00,Men,Puma,380017_01
290,Scoot Zeros Georgia Peach Men's Basketball ShoesPassionfruit-PUMA Green-Peach Fizz,https://us.puma.com/us/en/pd/scoot-zeros-georgia-peach-mens-basketball-shoes/379908?swatch=07&referrer-category=mens-shop-all-mens,1,100.00,100.00,Men,Puma,379908_07
291,CA Pro OW SneakersGranola-PUMA Black-Puma Team Gold,https://us.puma.com/us/en/pd/ca-pro-ow-sneakers/393490?swatch=04&referrer-category=mens-shop-all-mens,2,100.00,100.00,Men,Puma,393490_04
292,Speedcat Shield SneakersPUMA White-PUMA Black-Vapor Gray,https://us.puma.com/us/en/pd/speedcat-shield-sneakers/397116?swatch=01&referrer-category=mens-shop-all-mens,1,90.00,90.00,Men,Puma,397116_01
293,Scuderia Ferrari Speedcat Driving ShoesPUMA Black-PUMA White,https://us.puma.com/us/en/pd/scuderia-ferrari-speedcat-driving-shoes/307822?swatch=01&referrer-category=mens-shop-all-mens,2,90.00,90.00,Men,Puma,307822_01
294,FENTY x PUMA AVANTI L Men's SneakersDark Myrtle,https://us.puma.com/us/en/pd/fenty-x-puma-avanti-l-mens-sneakers/398352?swatch=02&referrer-category=mens-shop-all-mens,2,160.00,160.00,Men,Puma,398352_02
295,SCUDERIA FERRARI x JOSHUA VIDES RS-X Men's SneakersRosso Corsa-Frosted Ivory,https://us.puma.com/us/en/pd/scuderia-ferrari-x-joshua-vides-rs-x-mens-sneakers/307817?swatch=01&referrer-category=mens-shop-all-mens,1,120.00,120.00,Men,Puma,307817_01
296,CA Pro Suede Nubuck SneakersSedate Gray-PUMA White,https://us.puma.com/us/en/pd/ca-pro-suede-nubuck-sneakers/396704?swatch=02&referrer-category=mens-shop-all-mens,1,100.00,100.00,Men,Puma,396704_02
297,Future Rider Play On Men's SneakersCobalt Glaze-Pelé Yellow,https://us.puma.com/us/en/pd/future-rider-play-on-mens-sneakers/393473?swatch=17&referrer-category=mens-shop-all-mens,2,80.00,80.00,Men,Puma,393473_17
298,King Ultimate FG/AG Men's Soccer CleatsPUMA Black-PUMA White-Fire Orchid,https://us.puma.com/us/en/pd/king-ultimate-fg-ag-mens-soccer-cleats/107563?swatch=01&referrer-category=mens-shop-all-mens,3,200.00,200.00,Men,Puma,107563_01
299,ULTRA ULTIMATE FG/AG Men's Soccer CleatsPUMA Black-Asphalt,https://us.puma.com/us/en/pd/ultra-ultimate-fg-ag-mens-soccer-cleats/107311?swatch=02&referrer-category=mens-shop-all-mens,4,220.00,220.00,Men,Puma,107311_02
300,Clyde Core Foil Men's SneakersPuma White-Puma Black-Puma Team Gold,https://us.puma.com/us/en/pd/clyde-core-foil-mens-sneakers/364669?swatch=01&referrer-category=mens-shop-all-mens,2,80.00,80.00,Men,Puma,364669_01
301,BMW M Motorsport RS-X SneakersPUMA White,https://us.puma.com/us/en/pd/bmw-m-motorsport-rs-x-sneakers/307784?swatch=02&referrer-category=mens-shop-all-mens,1,120.00,120.00,Men,Puma,307784_02
302,SEASONS Explore NITRO™ Mid Men's Hiking ShoesEucalyptus-PUMA Black-Neon Sun,https://us.puma.com/us/en/pd/seasons-explore-nitro%E2%84%A2-mid-mens-hiking-shoes/377858?swatch=06&referrer-category=mens-shop-all-mens,1,130.00,130.00,Men,Puma,377858_06
303,ForeverRun NITRO™ Men's Running ShoesCherry Tomato-PUMA Black,https://us.puma.com/us/en/pd/foreverrun-nitro%E2%84%A2-mens-running-shoes/380017?swatch=02&referrer-category=mens-shop-all-mens,2,150.00,150.00,Men,Puma,380017_02
304,ForeverRun NITRO™ Knit Men's Running ShoesConcrete Gray-Flat Dark Gray,https://us.puma.com/us/en/pd/foreverrun-nitro%E2%84%A2-knit-mens-running-shoes/379139?swatch=03&referrer-category=mens-shop-all-mens,2,150.00,150.00,Men,Puma,379139_03
305,Fuse 2.0 Men's Training ShoesPuma Black-Harbor Mist-Cherry Tomato,https://us.puma.com/us/en/pd/fuse-2-0-mens-training-shoes/376151?swatch=01&referrer-category=mens-shop-all-mens,8,100.00,100.00,Men,Puma,376151_01
306,PUMA-180 Sneakers Sugared Almond-Prairie Tan,https://us.puma.com/us/en/pd/puma-180-sneakers%C2%A0/389267?swatch=10&referrer-category=mens-shop-all-mens,3,100.00,100.00,Men,Puma,389267_10
307,CA Pro Lux Soft SneakersIcy Blue-Warm White,https://us.puma.com/us/en/pd/ca-pro-lux-soft-sneakers/393747?swatch=02&referrer-category=mens-shop-all-mens,2,80.00,80.00,Men,Puma,393747_02
308,FENTY x PUMA AVANTI L Men's SneakersClub Navy,https://us.puma.com/us/en/pd/fenty-x-puma-avanti-l-mens-sneakers/398352?swatch=01&referrer-category=mens-shop-all-mens,2,160.00,160.00,Men,Puma,398352_01
309,Clyde Vintage SneakersPUMA White-PUMA Navy,https://us.puma.com/us/en/pd/clyde-vintage-sneakers/394687?swatch=01&referrer-category=mens-shop-all-mens,1,110.00,110.00,Men,Puma,394687_01
310,Suede NT Men's SneakersFall Foliage-Alpine Snow-Cool Light Gray,https://us.puma.com/us/en/pd/suede-nt-mens-sneakers/394057?swatch=01&referrer-category=mens-shop-all-mens,1,75.00,75.00,Men,Puma,394057_01
311,ForeverRUN NITRO™ Men's Running ShoesUltra Blue-PUMA Black-PUMA Silver,https://us.puma.com/us/en/pd/foreverrun-nitro%E2%84%A2-mens-running-shoes/377757?swatch=11&referrer-category=mens-shop-all-mens,6,150.00,150.00,Men,Puma,377757_11
312,CA Pro OW SneakersAlpine Snow-Chocolate Chip-Puma Team Gold,https://us.puma.com/us/en/pd/ca-pro-ow-sneakers/393490?swatch=03&referrer-category=mens-shop-all-mens,2,100.00,100.00,Men,Puma,393490_03
313,ForeverRun NITRO™ Knit Men's Running ShoesPUMA Black-Shadow Gray,https://us.puma.com/us/en/pd/foreverrun-nitro%E2%84%A2-knit-mens-running-shoes/379139?swatch=01&referrer-category=mens-shop-all-mens,2,150.00,150.00,Men,Puma,379139_01
314,Fast-R NITRO™ Elite Men's Running ShoesFor All Time Red-Ultra Blue,https://us.puma.com/us/en/pd/fast-r-nitro%E2%84%A2-elite-mens-running-shoes/195336?swatch=08&referrer-category=mens-shop-all-mens,2,260.00,260.00,Men,Puma,195336_08
315,BMW M Motorsport CA Pro SneakersPUMA White-PUMA White,https://us.puma.com/us/en/pd/bmw-m-motorsport-ca-pro-sneakers/307751?swatch=02&referrer-category=mens-shop-all-mens,2,90.00,90.00,Men,Puma,307751_02
316,BMW M Motorsport RS-Trck Mid Boot Garage Crews Men's SneakersPUMA Black-Pop Red,https://us.puma.com/us/en/pd/bmw-m-motorsport-rs-trck-mid-boot-garage-crews-mens-sneakers/307986?swatch=01&referrer-category=mens-shop-all-mens,1,160.00,160.00,Men,Puma,307986_01
317,SEASONS Voyage NITRO™ 3 Men's Running ShoesInky Blue-PUMA Black-Neon Sun,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-3-mens-running-shoes/377745?swatch=03&referrer-category=mens-shop-all-mens,5,140.00,140.00,Men,Puma,377745_03
318,BMW M Motorsport Men's Speedcat SneakersPUMA Black-PUMA White,https://us.puma.com/us/en/pd/bmw-m-motorsport-mens-speedcat-sneakers/307789?swatch=01&referrer-category=mens-shop-all-mens,1,100.00,100.00,Men,Puma,307789_01
319,BMW M Motorsport CA Pro SneakersPUMA Black-PUMA White,https://us.puma.com/us/en/pd/bmw-m-motorsport-ca-pro-sneakers/307751?swatch=01&referrer-category=mens-shop-all-mens,2,90.00,90.00,Men,Puma,307751_01
320,PUMA-180 Pop Men's SneakersGlacial Gray-PUMA Black,https://us.puma.com/us/en/pd/puma-180-pop-mens-sneakers/393286?swatch=01&referrer-category=mens-shop-all-mens,1,100.00,100.00,Men,Puma,393286_01
321,SEASONS Voyage NITRO™ 3 Men's Running ShoesPUMA Black-Dark Coal,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-3-mens-running-shoes/377745?swatch=01&referrer-category=mens-shop-all-mens,5,140.00,140.00,Men,Puma,377745_01
322,PUMA-180 Sneakers PUMA Black-PUMA Black,https://us.puma.com/us/en/pd/puma-180-sneakers%C2%A0/389267?swatch=17&referrer-category=mens-shop-all-mens,3,100.00,100.00,Men,Puma,389267_17
323,PUMA x PLEASURES Velophasis Layers SneakersCayenne Pepper-Astro Red,https://us.puma.com/us/en/pd/puma-x-pleasures-velophasis-layers-sneakers/393301?swatch=02&referrer-category=mens-shop-all-mens,1,140.00,140.00,Men,Puma,393301_02
324,Fuse 2.0 Men's Training ShoesPUMA Black-Cayenne-Wood Violet,https://us.puma.com/us/en/pd/fuse-2-0-mens-training-shoes/376151?swatch=13&referrer-category=mens-shop-all-mens,8,100.00,100.00,Men,Puma,376151_13
325,PUMA x BLACK FIVES All-Pro NITRO™ Basketball ShoesPUMA Navy,https://us.puma.com/us/en/pd/puma-x-black-fives-all-pro-nitro%E2%84%A2-basketball-shoes/379886?swatch=01&referrer-category=mens-shop-all-mens,1,140.00,140.00,Men,Puma,379886_01
326,SEASONS Voyage NITRO™ 3 Men's Running ShoesEucalyptus-Alpine Snow-PUMA Black,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-3-mens-running-shoes/377745?swatch=04&referrer-category=mens-shop-all-mens,5,140.00,140.00,Men,Puma,377745_04
327,ForeverRUN NITRO™ Men's Running ShoesPUMA Black,https://us.puma.com/us/en/pd/foreverrun-nitro%E2%84%A2-mens-running-shoes/377757?swatch=01&referrer-category=mens-shop-all-mens,6,150.00,150.00,Men,Puma,377757_01
328,Scuderia Ferrari Speedcat Driving ShoesRosso Corsa-PUMA White,https://us.puma.com/us/en/pd/scuderia-ferrari-speedcat-driving-shoes/307822?swatch=02&referrer-category=mens-shop-all-mens,2,90.00,90.00,Men,Puma,307822_02
329,Velophasis Technisch Sneakers PUMA Black-PUMA White,https://us.puma.com/us/en/pd/velophasis-technisch-sneakers%C2%A0/390932?swatch=02&referrer-category=mens-shop-all-mens,3,120.00,120.00,Men,Puma,390932_02
330,PUMA Morphic Base Men's SneakersPUMA White-Sedate Gray,https://us.puma.com/us/en/pd/puma-morphic-base-mens-sneakers/392982?swatch=01&referrer-category=mens-shop-all-mens,3,80.00,80.00,Men,Puma,392982_01
331,FastRoid Running ShoesPUMA White-PUMA Silver-Cherry Tomato,https://us.puma.com/us/en/pd/fastroid-running-shoes/379068?swatch=04&referrer-category=mens-shop-all-mens,1,350.00,350.00,Men,Puma,379068_04
332,Blktop Rider Neo Vintage Men's SneakersFeather Gray-Warm White,https://us.puma.com/us/en/pd/blktop-rider-neo-vintage-mens-sneakers/393151?swatch=01&referrer-category=mens-shop-all-mens,1,100.00,100.00,Men,Puma,393151_01
333,RS-X Efekt RE:PLACE Men's SneakersFrosted Ivory-Granola,https://us.puma.com/us/en/pd/rs-x-efekt-re%3Aplace-mens-sneakers/392721?swatch=01&referrer-category=mens-shop-all-mens,1,130.00,130.00,Men,Puma,392721_01
334,PUMA x CHILDHOOD DREAMS Velophasis Men's SneakersDay Dream-Yellow Sizzle-Dark Night,https://us.puma.com/us/en/pd/puma-x-childhood-dreams-velophasis-mens-sneakers/395121?swatch=01&referrer-category=mens-shop-all-mens,1,130.00,130.00,Men,Puma,395121_01
335,Mercedes-AMG Suede Men's SneakersPUMA Black-Light Mint-PUMA White,https://us.puma.com/us/en/pd/mercedes-amg-suede-mens-sneakers/307920?swatch=02&referrer-category=mens-shop-all-mens,2,85.00,85.00,Men,Puma,307920_02
336,Leadcat 2.0 SlidesPeacoat-Puma White,https://us.puma.com/us/en/pd/leadcat-2-0-slides/384139?swatch=04&referrer-category=mens-shop-all-mens,3,30.00,30.00,Men,Puma,384139_04
