,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
48,"['6.5', '7', '7.5', '8', '8.5', '9', '9.5', '14', '15']","['Royal Blue / Cloud White / Cloud White', 'Team Power Red / Cloud White / Cloud White', 'Core Black / Cloud White / Cloud White', 'Cloud White / Silver Metallic / Team Light Grey', 'Team Navy / Cloud White / Cloud White', 'Team Light Grey / Cloud White / Silver Metallic']",[],['Product code: H00979'],['Reviews (71)'],['4.7'],['48.2394'],['83.0986'],['85.9155']
49,"['M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14']",[],['Pulse Mint / Core Black / Lucid Blue'],['Product code: GV9073'],['Reviews (35)'],['4.6'],['52.8571'],['84.2857'],['89.2857']
50,"['M 11 / W 12', 'M 11.5 / W 12.5', 'M 12.5 / W 13.5', 'M 13 / W 14']",[],['Solar Red / Cloud White / Coral Fusion S23'],['Product code: GX9781'],['Reviews (52)'],['3.6'],['51.9231'],['77.8846'],['60.5769']
51,"['5', '6', '7', '8.5']","['Dark Blue / Silver Metallic / Night Indigo', 'Grey One / Silver Metallic / Grey Two']",[],['Product code: ID0364'],['Reviews (39)'],['4.6'],['42.9487'],['82.6923'],['85.2564']
52,"['6.5', '7', '7.5', '8', '8.5', '9', '9.5', '14', '15']","['Royal Blue / Cloud White / Cloud White', 'Team Power Red / Cloud White / Cloud White', 'Core Black / Cloud White / Cloud White', 'Cloud White / Silver Metallic / Team Light Grey', 'Team Navy / Cloud White / Cloud White', 'Team Light Grey / Cloud White / Silver Metallic']",[],['Product code: H00978'],['Reviews (71)'],['4.7'],['48.2394'],['83.0986'],['85.9155']
53,"['8', '9']","['Cloud White / Cloud White / Cloud White', 'Cloud White / Royal Blue / Cloud White', 'Cloud White / Core Black / Cloud White', 'Core Black / Cream White / Gum', 'Better Scarlet S23 / Cloud White / Core Black', 'Cloud White / Light Pink / Pantone', 'Collegiate Navy / Team Dark Green / Team Coll Burgundy 2', 'Clay / Dgh Solid Grey / Sesame']",[],['Product code: GY0005'],['Reviews (2436)'],['4.7'],['50.0411'],['81.5302'],['88.3108']
54,"['7.5', '11.5', '13']","['Core Black / Core Black / Grey Six', 'Linen Green F22 / Grey Three / Impact Orange F22', 'Wonder Steel F22 / Grey Three / Legend Ink', 'Core Black / Grey Six / Carbon', 'Wonder Steel F22 / Grey Three / Legend Ink', 'Wonder Taupe S23 / Earth Strata S23 / Core Black', 'Silver Violet S23 / Blue Dawn S23 / Core Black', 'Coral Fusion S23 / Coral Fusion S23 / Wonder White F21', 'Core Black / Core Black / Grey Six', 'Core Black / Wonder Beige F23 / Semi Impact Orange F22', 'Wonder Silver F23 / Wonder Silver F23 / Lucid Lemon F23', 'Sand Strata S23 / Sand Strata S23 / Wonder Beige F23']",[],['Product code: GZ0682'],['Reviews (259)'],['4.6'],['48.4556'],['86.8726'],['88.5135']
55,"['7', '7.5', '8', '8.5']","['Magic Grey Met / Impact Orange / Shadow Navy', 'Core Black / Red / Carbon', 'Cloud White / Gold Metallic / Core Black', 'Cloud White / Core Black / Blue Dawn', 'Core Black / Team Semi Sol Green2 / Impact Orange']",[],['Product code: HQ6991'],['Reviews (548)'],['4.7'],['48.8139'],['88.0018'],['89.6442']
56,"['5', '6.5', '14']","['Core Black / Cloud White / Carbon', 'Core Black / Core Black / Core Black', 'Cloud White / Cloud White / Beam Green F22', 'Core Black / Cloud White / Solar Yellow', 'Lucid Blue S23 / Cloud White / Pulse Mint S22', 'Cloud White / Grey Two / Lucid Blue S23']",[],['Product code: GZ5175'],['Reviews (687)'],['4.5'],['49.0175'],['81.8413'],['85.6623']
57,"['8', '8.5', '9.5', '11.5', '12', '13', '14']","['Core Black / Cloud White / Silver Metallic', 'Cloud White / Silver Metallic / Team Light Grey']",[],['Product code: FZ4220'],['Reviews (29)'],['4.3'],['48.2759'],['81.8966'],['82.7586']
58,"['6.5', '9', '11.5', '12', '13']","['Core Black / Matte Silver / Solar Red', 'Impact Orange / Crystal White / Core Black', 'Wonder Taupe S23 / Solar Gold / Sand Strata S23']",[],['Product code: HR1120'],['Reviews (11)'],['4.5'],['47.7273'],['79.5455'],['95.4545']
59,"['7.5', '9', '10.5']","['Cloud White / Royal Blue / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Team Power Red 2 / Cloud White', 'Cloud White / Gold Metallic / Cloud White', 'Core Black / Core Black / Grey Six']",[],['Product code: HP2443'],['Reviews (48)'],['4.5'],['50'],['83.8542'],['84.8958']
60,"['5', '6', '6.5', '7', '7.5', '8']","['Focus Olive F21 / Impact Yellow F22 / Core Black', 'Team Grey Four / Grey Six / Mgh Solid Grey', 'Bliss / Brown / Light Brown']",[],['Product code: IF7983'],['Reviews (360)'],['4.4'],['45.1389'],['76.3889'],['88.1944']
61,"['5', '5.5', '6', '7', '11.5', '12', '12.5', '13', '14']","['Crystal White / Crystal White / Bright Royal', 'Core Black / Silver Metallic / Solar Red', 'Aluminium / Grey Five / Silver Metallic', 'Core Black / Core Black / Solar Green', 'Cloud White / Cloud White / Core Black']",[],['Product code: HP6568'],['Reviews (105)'],['4.8'],['50.4762'],['84.5238'],['88.8095']
62,"['M 8.5 / W 9.5', 'M 12 / W 13', 'M 13 / W 14']","['Core Black / Cloud White / Core Black', 'Core Black / Lucid Lemon / Blue Bird', 'Cloud White / Dash Grey / Blue Dawn S23', 'Wonder Beige F23 / Carbon / Wonder White F21', 'Cloud White / Carbon / Metal Grey', 'Dash Grey / Metal Grey / Bright Blue', 'Metal Grey / Carbon / Better Scarlet']",[],['Product code: IF5609'],['Reviews (154)'],['4.7'],['51.9481'],['84.2532'],['89.2857']
63,"['6.5', '9.5', '12.5', '14']","['Carbon / Core Black / Charcoal Solid Grey', 'Wonder Beige / Magic Beige / Bright Royal', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Cloud White', 'Grey Three / Core Black / Cloud White', 'Shadow Navy S22 / Shadow Navy S22 / Bold Gold', 'Pulse Lime / Pulse Lime / Core Black', 'Off White / Cloud White / Core Black', 'Core Black / Carbon / Lucid Lemon']",[],['Product code: IG4773'],['Reviews (48)'],['4.4'],['56.7708'],['85.4167'],['90.1042']
64,[],"['Cloud White / Green Oxide S21 / Royal Blue', 'Cloud White / Legend Ink / Vivid Red S21', 'Cloud White / Silver Pebble S23 / Olive Strata S23', 'Cloud White / Green / Royal Blue']",[],['Product code: GY5543'],[],[],[],[],[]
65,"['M 7 / W 8', 'M 13 / W 14', 'M 14 / W 15', 'M 18 / W 19']","['Core Black / Cloud White / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Grey Two', 'Core Black / Cloud White / Cloud White', 'Core Black / Carbon / Core Black', 'Cloud White / Grey Two / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Core Black / Gold Metallic / Core Black', 'Core Black / Cloud White / Core Black', 'Legend Ink / Cloud White / Legend Ink', 'Cloud White / Core Black / Core Black', 'Cloud White / Core Black / Grey Three', 'Core Black / Core Black / Core Black', 'Shadow Navy S22 / Cloud White / Shadow Navy S22', 'Core Black / Preloved Yellow / Core Black', 'Shadow Navy / Preloved Yellow / Shadow Navy']",[],['Product code: GZ5893'],['Reviews (11565)'],['4.7'],['51.9717'],['89.5965'],['88.7916']
66,"['5', '5.5', '6', '7']","['Grey One / Crystal White / Cloud White', 'Vivid Red / Better Scarlet / Cloud White', 'Grey Five / Carbon / Bright Royal', 'Cloud White / Core Black / Gold Metallic', 'Core Black / Cloud White / Gold Metallic', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Cloud White', 'Wonder Taupe / Simple Brown / Core Black', 'Grey Six / Solar Orange / Core Black', 'Active Teal / Core Black / Crystal White', 'Active Purple / Core Black / Signal Green', 'Crystal White / Core Black / Signal Green', 'Core Black / Core Black / Signal Green', 'Core Black / Grey Five / Core Black', 'Magic Grey S22 / Cloud White / Beam Orange F22', 'Beam Orange F22 / Grey One / Bliss Orange', 'Cloud White / Core Black / Grey One', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Royal Blue / Crystal White / Core Black', 'Core Black / Cloud White / Grey Six', 'Cloud White / Cloud White / Grey Two', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Solar Yellow / Solar Yellow / Core Black', 'Focus Olive F21 / Focus Olive F21 / Core Black', 'Silver Green / Carbon / Grey Four', 'Light Solid Grey / Silver Metallic / Crystal White', 'Bright Royal / Black Blue Met. / Silver Metallic', 'Grey Three / Cloud White / Core Black']",[],['Product code: HQ4447'],['Reviews (1178)'],['4.4'],['51.2521'],['76.528'],['82.6401']
67,"['8.5', '9', '9.5', '10']","['Cloud White / Royal Blue / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Team Power Red 2 / Cloud White', 'Cloud White / Gold Metallic / Cloud White', 'Core Black / Core Black / Grey Six']",[],['Product code: HP2441'],['Reviews (48)'],['4.5'],['50'],['83.8542'],['84.8958']
68,"['10', '10.5', '11', '11.5', '12', '12.5', '13', '14']","['Pulse Mint S22 / Core Black / Lucid Blue S23', 'Wonder Blue / Lucid Lemon / Arctic Night']",[],['Product code: IE2769'],['Reviews (35)'],['4.7'],['54.2857'],['78.5714'],['90']
69,"['5', '6', '7']","['Cloud White / Core Black / Cloud White', 'Pantone / Off White / Pantone', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Cloud White / Cloud White / Collegiate Navy', 'Cloud White / Cloud White / Green', 'Chalk White / Chalk White / Core Black', 'Aluminium / Collegiate Red / Aluminium', 'Core Black / Carbon / Gum', 'Pantone / Pantone / Gum', 'Chalk White / Chalk White / Wonder White', 'Cloud White / Blue Bird / Off White', 'Cloud White / Cloud White / Blue Dawn', 'Core White / Off White / Preloved Blue', 'Grey Three / Grey Five / Gum', 'Cloud White / Cloud White / Cloud White', 'Savanna / Savanna / Sand Strata', 'Cloud White / Pantone / Pantone', 'Core White / Magic Beige / Off White', 'Earth Strata S23 / Earth Strata S23 / Dark Brown', 'Semi Court Green S23 / Semi Court Green S23 / Collegiate Green', 'Cream White / Cream White / Core Black']",[],['Product code: GX4452'],['Reviews (625)'],['4.6'],['50.96'],['79.48'],['87.04']
70,"['5', '6', '7', '7.5']","['Grey One / Crystal White / Cloud White', 'Vivid Red / Better Scarlet / Cloud White', 'Grey Five / Carbon / Bright Royal', 'Cloud White / Core Black / Gold Metallic', 'Core Black / Cloud White / Gold Metallic', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Cloud White', 'Wonder Taupe / Simple Brown / Core Black', 'Grey Six / Solar Orange / Core Black', 'Active Teal / Core Black / Crystal White', 'Active Purple / Core Black / Signal Green', 'Crystal White / Core Black / Signal Green', 'Core Black / Core Black / Signal Green', 'Core Black / Grey Five / Core Black', 'Magic Grey S22 / Cloud White / Beam Orange F22', 'Beam Orange F22 / Grey One / Bliss Orange', 'Cloud White / Core Black / Grey One', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Royal Blue / Crystal White / Core Black', 'Core Black / Cloud White / Grey Six', 'Cloud White / Cloud White / Grey Two', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Solar Yellow / Solar Yellow / Core Black', 'Focus Olive F21 / Focus Olive F21 / Core Black', 'Silver Green / Carbon / Grey Four', 'Light Solid Grey / Silver Metallic / Crystal White', 'Bright Royal / Black Blue Met. / Silver Metallic', 'Grey Three / Cloud White / Core Black']",[],['Product code: IG9942'],['Reviews (1178)'],['4.4'],['51.2521'],['76.528'],['82.6401']
71,"['11.5', '12', '13']","['Team Coll Burgundy 2 / Collegiate Navy / Collegiate Green', 'Off White / Collegiate Burgundy / Cream White', 'Cloud White / Core Black / Wonder Quartz S23', 'Grey One / Cloud White / Crystal White', 'Core Black / Carbon / Solar Gold', 'Grey Four / Cream White / Collegiate Navy']",[],['Product code: HQ7111'],['Reviews (300)'],['4.7'],['53.9167'],['80.9167'],['89.25']
72,"['M 11.5 / W 12.5', 'M 12 / W 13', 'M 13 / W 14']","['Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Solar Red', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black']",[],['Product code: ID9340'],['Reviews (58)'],['4.4'],['50.8621'],['72.4138'],['81.0345']
73,"['5', '6', '6.5', '7']","['Focus Olive F21 / Impact Yellow F22 / Core Black', 'Team Grey Four / Grey Six / Mgh Solid Grey', 'Bliss / Brown / Light Brown']",[],['Product code: IF7982'],['Reviews (360)'],['4.4'],['45.1389'],['76.3889'],['88.1944']
74,"['M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14']","['Olive Strata / Core Black / Core Black', 'Core Black / Cloud White / Off White', 'Cloud White / Cloud White / Off White']",[],['Product code: F34057'],['Reviews (500)'],['4.6'],['55.5'],['76.15'],['84.45']
75,"['5', '6', '6.5']","['Pink Strata S23 / Shadow Red / Wonder Blue F23', 'Wonder Red / Cloud White / Wonder Taupe', 'Solar Red / Core Black / Cloud White', 'Carbon / Blue Dawn S23 / Court Green S23', 'Wonder Taupe S23 / Wonder Taupe S23 / Solar Red', 'Cloud White / Core Black / Solar Red', 'Cloud White / Solar Gold / Lucid Blue S23', 'Core Black / White Tint / Screaming Orange S21', 'Dash Grey / Solar Red / Lucid Blue', 'Chalk White / Core Black / Bright Red', 'Light Aqua / Core Black / Bright Red', 'Shadow Navy S22 / Crystal White / Wonder Blue F23', 'Lucid Lemon / Core Black / Crystal White', 'Cloud White / Arctic Night / Lucid Lemon', 'Grey Four / Cloud White / Grey Five', 'Core Black / Core Black / Lucid Lime F23', 'Better Scarlet S23 / Better Scarlet S23 / Solar Red', 'Wonder Silver F23 / Wonder Silver F23 / Grey Four', 'Lucid Blue S23 / Coral Fusion S23 / Blue Fusion S23', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Royal / Lucid Lemon F23']",[],['Product code: HQ6341'],['Reviews (1938)'],['4.7'],['49.613'],['86.1197'],['89.306']
76,"['M 6.5 / W 7.5', 'M 7 / W 8']","['Cloud White / Core Black / Lucid Lemon F23', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black']",[],['Product code: HQ8891'],['Reviews (114)'],['4.1'],['50'],['78.2895'],['75.4386']
77,"['4', '5', '6', '6.5', '7', '7.5', '8']","['Bliss / Bliss / Orbit Grey', 'Magic Earth / Magic Earth / Wild Sepia S21', 'Wild Brown S21 / Wild Brown S21 / Brown', 'Clear Granite / Clear Granite / Hazy Green S21']",[],['Product code: GY9853'],['Reviews (32)'],['4.1'],['67.9688'],['67.9688'],['71.875']
78,"['14.5', '18', '19']","['Royal Blue / Cloud White / Royal Blue', 'Wonder Blue / Impact Orange / Core Black', 'Cream White / Carbon / Grey Four', 'Orbit Grey / Chalk White / Grey Four', 'Better Scarlet S23 / Core Black / Better Scarlet S23', 'Royal Blue / Off White / Core Black', 'Silver Metallic / Core Black / Grey One', 'Cloud White / Core Black / Cloud White', 'Crew Yellow S21 / Core Black / Crew Yellow S21']",[],['Product code: HQ3424'],['Reviews (177)'],['4.7'],['51.6949'],['83.8983'],['88.9831']
79,"['10', '10.5']","['Cloud White / Royal Blue / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Team Power Red 2 / Cloud White', 'Cloud White / Gold Metallic / Cloud White', 'Core Black / Core Black / Grey Six']",[],['Product code: GW4167'],['Reviews (48)'],['4.5'],['50'],['83.8542'],['84.8958']
80,"['17', '18', '19']","['Royal Blue / Cloud White / Royal Blue', 'Wonder Blue / Impact Orange / Core Black', 'Cream White / Carbon / Grey Four', 'Orbit Grey / Chalk White / Grey Four', 'Better Scarlet S23 / Core Black / Better Scarlet S23', 'Royal Blue / Off White / Core Black', 'Silver Metallic / Core Black / Grey One', 'Cloud White / Core Black / Cloud White', 'Crew Yellow S21 / Core Black / Crew Yellow S21']",[],['Product code: HQ3426'],['Reviews (177)'],['4.7'],['51.6949'],['83.8983'],['88.9831']
81,['7'],"['Grey One / Crystal White / Cloud White', 'Vivid Red / Better Scarlet / Cloud White', 'Grey Five / Carbon / Bright Royal', 'Cloud White / Core Black / Gold Metallic', 'Core Black / Cloud White / Gold Metallic', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Cloud White', 'Wonder Taupe / Simple Brown / Core Black', 'Grey Six / Solar Orange / Core Black', 'Active Teal / Core Black / Crystal White', 'Active Purple / Core Black / Signal Green', 'Crystal White / Core Black / Signal Green', 'Core Black / Core Black / Signal Green', 'Core Black / Grey Five / Core Black', 'Magic Grey S22 / Cloud White / Beam Orange F22', 'Beam Orange F22 / Grey One / Bliss Orange', 'Cloud White / Core Black / Grey One', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Royal Blue / Crystal White / Core Black', 'Core Black / Cloud White / Grey Six', 'Cloud White / Cloud White / Grey Two', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Solar Yellow / Solar Yellow / Core Black', 'Focus Olive F21 / Focus Olive F21 / Core Black', 'Silver Green / Carbon / Grey Four', 'Light Solid Grey / Silver Metallic / Crystal White', 'Bright Royal / Black Blue Met. / Silver Metallic', 'Grey Three / Cloud White / Core Black']",[],['Product code: GY7358'],['Reviews (1178)'],['4.4'],['51.2521'],['76.528'],['82.6401']
82,"['M 11 / W 12', 'M 13 / W 14']","['Wonder Orchid / Off White / Shadow Red', 'Core Black / Acid Orange / Lucid Pink', 'Wonder Beige / Off White / Orbit Grey', 'Solar Green / Impact Orange / Core Black', 'Collegiate Gold / Acid Orange S21 / Legend Ink', 'Core Black / Better Scarlet S23 / Iron Metallic']",[],['Product code: IE9306'],['Reviews (45)'],['4.4'],['51.6667'],['80'],['80.5556']
83,"['M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 13 / W 14']","['Purple / Cloud White / Lucid Fuchsia S23', 'Grey Four / Gum / Gum', 'Core Black / Cloud White / Cloud White', 'Crystal White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black']",[],['Product code: HP5985'],['Reviews (138)'],['4.5'],['50.9058'],['79.1667'],['84.6014']
84,"['5', '5.5', '6', '7', '12', '13']","['Crystal White / Crystal White / Bright Royal', 'Core Black / Silver Metallic / Solar Red', 'Aluminium / Grey Five / Silver Metallic', 'Core Black / Core Black / Solar Green', 'Cloud White / Cloud White / Core Black']",[],['Product code: GZ9408'],['Reviews (105)'],['4.8'],['50.4762'],['84.5238'],['88.8095']
85,"['5', '5.5', '6', '7', '12', '12.5', '13']","['Crystal White / Crystal White / Bright Royal', 'Core Black / Silver Metallic / Solar Red', 'Aluminium / Grey Five / Silver Metallic', 'Core Black / Core Black / Solar Green', 'Cloud White / Cloud White / Core Black']",[],['Product code: GZ9405'],['Reviews (105)'],['4.8'],['50.4762'],['84.5238'],['88.8095']
86,"['8', '8.5', '9']","['Cloud White / Core Black / Silver Metallic', 'Cloud White / Core Black / Blue Rush S22', 'Cloud White / Cloud White / Silver Metallic', 'Cloud White / Collegiate Navy / Silver Metallic', 'Cloud White / Lucid Blue S23 / Silver Metallic', 'Core Black / Core Black / Grey Five', 'Core Black / Core Black / Iron Metallic']",[],['Product code: GZ3158'],['Reviews (434)'],['4.0'],['46.2209'],['73.7791'],['84.6198']
87,"['4', '4.5', '6', '6.5', '7', '7.5']",[],['Pulse Olive F22 / Core Black / Talc'],['Product code: IF1138'],['Reviews (5)'],['5.0'],['60'],['95'],['100']
88,"['8', '11.5', '12', '14']",[],['Core Black / Cloud White / Cloud White'],['Product code: S23922'],['Reviews (20)'],['4.1'],['42.5'],['57.5'],['65']
89,"['4', '5', '6', '6.5', '7', '7.5', '8']","['Bliss / Bliss / Orbit Grey', 'Magic Earth / Magic Earth / Wild Sepia S21', 'Wild Brown S21 / Wild Brown S21 / Brown', 'Clear Granite / Clear Granite / Hazy Green S21']",[],['Product code: GY9853'],['Reviews (32)'],['4.1'],['67.9688'],['67.9688'],['71.875']
90,[],"['Core Black / Core Black / Light Purple', 'Bliss / Feather Grey / Linen', 'Non Dyed / Carbon / Chalk White', 'Carbon / Cloud White / Core Black', 'Bright Royal / Core Black / Crystal White', 'Light Grey / Light Grey / Dash Grey']",[],['Product code: HP6362'],['Reviews (267)'],['4.6'],['50.8427'],['79.3071'],['86.8914']
91,[],"['Victory Blue / Cloud White / Solar Yellow', 'Core Black / Core Black / Cloud White', 'Halo Silver S21 / Halo Silver S21 / Grey', 'Shadow Navy / Dash Grey / Legend Ink', 'Core Black / Core Black / Grey Six', 'Magic Beige / Beige Tone F21 / Bliss', 'Grey Four / Grey Five / Carbon']",[],['Product code: HP3122'],['Reviews (676)'],['4.6'],['47.2633'],['80.1405'],['87.1672']
92,"['7.5', '13']","['Cloud White / Solar Red / Crystal White', 'Grey Three / Cloud White / Grey Five', 'Victory Blue / Victory Blue / Cloud White', 'Better Scarlet / Better Scarlet / Cloud White', 'Carbon / Court Green / Core Black', 'Chalk White / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Core Black / Core Black / Carbon', 'Silver Violet / Cloud White / Core Black', 'Lucid Blue S23 / Lucid Blue S23 / Cloud White']",[],['Product code: HQ1475'],['Reviews (615)'],['4.5'],['50.935'],['83.5366'],['86.3415']
93,['6'],"['Trace Cargo / Night Cargo / Raw Khaki', 'Pale Nude / Light Brown / Solar Red', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Grey Five', 'Bliss / Bliss / Bliss', 'Grey / Grey / Core Black', 'Focus Olive F21 / Shadow Olive / Core Black', 'Core Black / Core Black / Semi Lucid Blue', 'Wonder White / Wonder White / Blue Dawn', 'Glory Red / Glory Red / Carbon', 'Cloud White / Crystal White / Grey Two', 'Grey Five / Core Black / Grey', 'Clay Strata S23 / Dark Brown / Earth Strata S23', 'Grey Three / Night Indigo / Grey Two']",[],['Product code: H06145'],['Reviews (2388)'],['4.7'],['54.9749'],['87.4633'],['88.2642']
94,"['5', '6', '7']","['Core Black / Core Black / Light Purple', 'Bliss / Feather Grey / Linen', 'Non Dyed / Carbon / Chalk White', 'Carbon / Cloud White / Core Black', 'Bright Royal / Core Black / Crystal White', 'Light Grey / Light Grey / Dash Grey']",[],['Product code: HP6364'],['Reviews (267)'],['4.6'],['50.8427'],['79.3071'],['86.8914']
95,['M 7 / W 8'],"['Core Black / Gold Metallic / Tribe Purple', 'Core Black / Cloud White / Grey Three', 'Cloud White / Core Black / Off White', 'Cloud White / Team Collegiate Red / Cloud White', 'Team Solar Orange / Core Black / Team Solar Green']",[],['Product code: GX9654'],['Reviews (351)'],['4.5'],['44.5157'],['79.8433'],['88.604']
96,"['4', '5']","['Core Black / Cloud White / Gold Metallic', 'Core Black / Core Black / Gold Metallic', 'Bold Gold / Cloud White / Core Black', 'Core Black / Cloud White / Gold Metallic', 'Better Scarlet S23 / Cloud White / Chalk White', 'Collegiate Navy / Cloud White / Chalk White', 'Core Black / Cloud White / Gum', 'Core Black / Cloud White / Gold Metallic']",[],['Product code: GW4891'],['Reviews (434)'],['4.7'],['47.3958'],['83.2176'],['89.977']
97,"['5', '5.5', '6', '12']","['Core Black / Cloud White / Grey Six', 'Solar Red / Dark Blue / Cloud White']",[],['Product code: GW3905'],['Reviews (403)'],['4.6'],['51.3027'],['84.7395'],['90.3226']
98,['5'],[],['Core Black / Cream White / Gum'],['Product code: GX8488'],['Reviews (76)'],['4.6'],['51.9737'],['79.6053'],['89.4737']
99,['14'],"['Cream White / Dark Brown / Sand Strata', 'Grey Four / Better Scarlet S23 / Core Black', 'Core Black / Cloud White / Collegiate Gold', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Shadow Navy / White Tint / Glory Red', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Aluminium / Aluminium / Core Black', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five']",[],['Product code: FZ5876'],['Reviews (5526)'],['4.6'],['52.1109'],['83.0404'],['86.2378']
100,['7'],"['Cloud White / Core Black / Cloud White', 'Core Black / Cloud White / Carbon', 'Carbon / Zero Metalic / Cloud White', 'Cloud White / Core Black / Impact Orange F22', 'Impact Orange F22 / Cloud White / Trace Grey', 'Halo Silver S21 / Night Metallic / Carbon', 'Core Black / Night Metallic / Lucid Blue', 'Better Scarlet / Cloud White / Solar Red', 'Crystal White / Night Metallic / Pulse Mint']",[],['Product code: GX9258'],['Reviews (1027)'],['4.6'],['48.1743'],['86.9279'],['87.7313']
101,[],"['Pulse Olive F22 / Focus Olive F21 / Impact Orange F22', 'Wonder Steel F22 / Grey Three / Impact Orange F22', 'Wonder Steel F22 / Grey Three / Impact Orange F22', 'Core Black / Grey Six / Grey Three', 'Wonder Taupe / Taupe Met. / Earth Strata', 'Silver Violet / Blue Dawn / Core Black', 'Core Black / Wonder Silver / Semi Flash Aqua']",[],['Product code: GZ3288'],[],[],[],[],[]
