,ShoeName,Category,no_colors,price_reduce,price,Brand,product_code,URL
630,Nike Phantom GX Elite,Women,3,195.97,260.0,Nike,DD9441-040,https://www.nike.com/t/phantom-gx-elitelow-top-soccer-cleats-cMzH5X/DD9441-040
631,Nike Vapor 15 Academy Mercurial Dream Speed,Women,4,95.0,95.0,Nike,FD1164-600,https://www.nike.com/t/vapor-15-academy-mercurial-dream-speed-ic-low-top-soccer-shoes-TSszwm/FD1164-600
632,Nike Phantom Luna Elite,Women,2,242.97,285.0,Nike,FN8405-300,https://www.nike.com/t/phantom-luna-elite-firm-ground-high-top-soccer-cleats-rDG2nf/FN8405-300
633,Nike Mercurial Vapor 15 Elite By You,Women,6,280.0,280.0,Nike,FN6749-906,https://www.nike.com/u/custom-mercurial-vapor-15-elite-shoes-by-you-10001668/5564712600
634,Nike Mercurial Vapor 15 Pro,Women,3,160.0,160.0,Nike,DJ5603-300,https://www.nike.com/t/mercurial-vapor-15-pro-firm-ground-low-top-soccer-cleats-prClZQ/DJ5603-300
635,Nike Premier 3,Women,1,100.0,100.0,Nike,AT6178-010,https://www.nike.com/t/premier-3-artificial-turf-low-top-soccer-shoes-1f2zKX/AT6178-010
636,Nike Phantom GX Academy,Women,1,67.97,90.0,Nike,DD9469-300,https://www.nike.com/t/phantom-gx-academylow-top-soccer-cleats-qC0xHX/DD9469-300
637,Nike Mercurial Vapor 15 Academy,Women,3,90.0,90.0,Nike,DJ5631-300,https://www.nike.com/t/mercurial-vapor-15-academy-multi-ground-low-top-soccer-cleats-5DNpWz/DJ5631-300
638,Nike Tiempo Legend 10 Pro,Women,3,150.0,150.0,Nike,DV4333-040,https://www.nike.com/t/tiempo-legend-10-pro-firm-ground-low-top-soccer-cleats-6WjcMh/DV4333-040
639,Nike Mercurial Superfly 9 Club,Women,1,70.0,70.0,Nike,DJ5962-040,https://www.nike.com/t/mercurial-superfly-9-club-indoor-court-high-top-soccer-shoes-6mnJ1Z/DJ5962-040
640,Nike Mercurial Superfly 9 Elite,Women,2,285.0,285.0,Nike,DJ5165-300,https://www.nike.com/t/mercurial-superfly-9-elitehigh-top-soccer-cleats-nNtF4S/DJ5165-300
641,Nike React Gato,Women,3,112.97,150.0,Nike,CT0550-700,https://www.nike.com/t/react-gato-indoor-court-low-top-soccer-shoes-7rKX9f/CT0550-700
642,Nike Mercurial Superfly 9 Academy,Women,3,100.0,100.0,Nike,DJ5622-300,https://www.nike.com/t/mercurial-superfly-9-academyhigh-top-soccer-cleats-L57qX0/DJ5622-300
643,Nike Tiempo Legend 10 Academy,Women,4,80.0,80.0,Nike,DV4342-100,https://www.nike.com/t/tiempo-legend-10-academy-turf-low-top-soccer-shoes-ZcsTFg/DV4342-100
644,Nike Tiempo Legend 10 Club,Women,1,60.0,60.0,Nike,DV4344-040,https://www.nike.com/t/tiempo-legend-10-club-multi-ground-low-top-soccer-cleats-tDmM45/DV4344-040
645,Nike Mercurial Vapor 15 Academy,Women,7,72.97,85.0,Nike,DJ5635-605,https://www.nike.com/t/mercurial-vapor-15-academy-turf-low-top-soccer-shoes-rdbD4k/DJ5635-605
646,Nike Phantom GX Club,Women,1,48.97,65.0,Nike,DD9483-040,https://www.nike.com/t/phantom-gx-club-multi-ground-low-top-soccer-cleats-R6LhF7/DD9483-040
647,Nike Phantom GX Academy,Women,2,85.97,95.0,Nike,DD9476-040,https://www.nike.com/t/phantom-gx-academy-turf-high-top-soccer-shoes-6NN2SC/DD9476-040
648,Nike Tiempo Legend 9 Academy MG,Women,1,75.0,75.0,Nike,DA1174-705,https://www.nike.com/t/tiempo-legend-9-academy-mg-multi-ground-soccer-cleats-pjShVg/DA1174-705
649,Nike Tiempo Legend 9 Elite FG,Women,4,195.97,230.0,Nike,CZ8482-054,https://www.nike.com/t/tiempo-legend-9-elite-fg-firm-ground-soccer-cleats-Z7Z5Jj/CZ8482-054
650,Nike Tiempo Legend 10 Academy,Women,3,85.0,85.0,Nike,DV4341-100,https://www.nike.com/t/tiempo-legend-10-academy-indoor-court-low-top-soccer-shoes-HmGXMP/DV4341-100
651,Nike Phantom GT2 Academy FlyEase,Women,1,72.97,85.0,Nike,DH9638-600,https://www.nike.com/t/phantom-gt2-academy-flyease-easy-on-off-multi-ground-low-top-soccer-cleats-8vkqJ4/DH9638-600
652,Nike Dunk Low Retro,Men,1,115.0,115.0,Nike,DD1391-100,https://www.nike.com/t/dunk-low-retro-mens-shoes-87q0hf/DD1391-100
653,Nike Dunk Low,Men,1,115.0,115.0,Nike,FQ8826-100,https://www.nike.com/t/dunk-low-shoes-rv2vSN/FQ8826-100
654,"Air Jordan 1 High OG ""Royal Reimagined""",Men,1,180.0,180.0,Nike,DZ5485-042,https://www.nike.com/t/air-jordan-1-high-og-royal-reimagined-mens-shoes-gX9FS0/DZ5485-042
655,Nike Blazer Phantom Mid,Men,2,127.97,150.0,Nike,DX5800-100,https://www.nike.com/t/blazer-phantom-mid-mens-shoes-fKkXKb/DX5800-100
656,Nike Zoom Vomero 5,Men,3,160.0,160.0,Nike,BV1358-003,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/BV1358-003
657,"Sabrina 1 ""West Coast Roots""",Men,5,130.0,130.0,Nike,FQ3381-600,https://www.nike.com/t/sabrina-1-west-coast-roots-basketball-shoes-f8jr2H/FQ3381-600
658,Nike Vaporfly 3,Men,7,260.0,260.0,Nike,FV3633-081,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/FV3633-081
659,Nike Dunk High Retro SE,Men,1,119.97,140.0,Nike,FB8892-200,https://www.nike.com/t/dunk-high-retro-se-mens-shoes-9dMJ92/FB8892-200
660,Nike Air More Uptempo '96,Men,7,153.97,180.0,Nike,FB8883-200,https://www.nike.com/t/air-more-uptempo-96-mens-shoes-zpkSSs/FB8883-200
661,"Nike Air Trainer 1 ""College Football Playoff""",Men,2,140.0,140.0,Nike,FJ6196-001,https://www.nike.com/t/air-trainer-1-college-football-playoff-mens-shoes-XZxdhB/FJ6196-001
662,"Air Jordan XXXVIII ""Aqua""",Men,4,200.0,200.0,Nike,DZ3356-001,https://www.nike.com/t/air-jordan-xxxviii-aqua-basketball-shoes-7qLMW4/DZ3356-001
663,"KD16 ""B.A.D.""",Men,6,160.0,160.0,Nike,DV2917-500,https://www.nike.com/t/kd16-bad-basketball-shoes-H3gcDG/DV2917-500
664,Tiger Woods '13,Men,3,250.0,250.0,Nike,DR5752-100,https://www.nike.com/t/tiger-woods-13-mens-golf-shoes-HBZwkB/DR5752-100
665,"Air Jordan 13 ""Wheat""",Men,1,200.0,200.0,Nike,414571-171,https://www.nike.com/t/air-jordan-13-wheat-mens-shoes-zp4pp0/414571-171
666,"Air Jordan 8 ""Winterized""",Men,1,210.0,210.0,Nike,FD1334-001,https://www.nike.com/t/air-jordan-8-winterized-mens-shoes-HBQzn3/FD1334-001
667,"Air Jordan 3 ""Fear""",Men,2,210.0,210.0,Nike,CT8532-080,https://www.nike.com/t/air-jordan-3-fear-mens-shoes-5M3ZlK/CT8532-080
668,"Air Jordan 4 Craft ""Olive""",Men,1,210.0,210.0,Nike,FB9927-200,https://www.nike.com/t/air-jordan-4-craft-olive-mens-shoes-GmXFz0/FB9927-200
669,Nike Dunk Low Retro,Men,1,115.0,115.0,Nike,FV8106-361,https://www.nike.com/t/dunk-low-retro-mens-shoes-J80m7m/FV8106-361
670,Nike Air Force 1 '07,Men,1,114.97,135.0,Nike,FQ8823-236,https://www.nike.com/t/air-force-1-07-mens-shoes-GNxP0v/FQ8823-236
671,Nike Blazer Mid '77,Men,1,93.97,110.0,Nike,FQ8824-236,https://www.nike.com/t/blazer-mid-77-mens-shoes-x7m822/FQ8824-236
672,Nike Dunk Low Retro Premium,Men,2,120.0,120.0,Nike,DZ2538-300,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-20hjNd/DZ2538-300
673,Nike Air Max 270,Men,8,136.97,160.0,Nike,AH8050-100,https://www.nike.com/t/air-max-270-mens-shoes-KkLcGR/AH8050-100
674,Nike Air Alpha Force 88,Men,2,140.0,140.0,Nike,DZ4627-101,https://www.nike.com/t/air-alpha-force-88-mens-shoes-cv7GqW/DZ4627-101
675,Nike Air Flight Huarache,Men,3,93.97,125.0,Nike,FD0192-200,https://www.nike.com/t/air-flight-huarache-mens-shoes-8Kcnt5/FD0192-200
676,Nike Air Penny 2 x Stüssy,Men,2,200.0,200.0,Nike,DX6934-200,https://www.nike.com/t/air-penny-2-x-st%C3%BCssy-mens-shoes-Njttgc/DX6934-200
677,"Zion 3 ""Gen Zion""",Men,3,140.0,140.0,Nike,DR0675-018,https://www.nike.com/t/zion-3-gen-zion-basketball-shoes-GWLnqd/DR0675-018
678,"Luka 2 ""Caves""",Men,1,130.0,130.0,Nike,DX9013-008,https://www.nike.com/t/luka-2-caves-basketball-shoes-8Wcc7f/DX9013-008
679,"Air Jordan 1 Low OG ""White/Red""",Men,2,140.0,140.0,Nike,CZ0790-161,https://www.nike.com/t/air-jordan-1-low-og-white-red-mens-shoes-v0FbJt/CZ0790-161
680,Air Jordan 1 Mid,Men,2,106.97,125.0,Nike,DQ8426-106,https://www.nike.com/t/air-jordan-1-mid-mens-shoes-tXSJ73/DQ8426-106
681,Nike Dunk Low Retro,Men,1,97.97,115.0,Nike,DJ6188-101,https://www.nike.com/t/dunk-low-retro-mens-shoes-NcVf5b/DJ6188-101
682,Nike Dunk Low Retro,Men,4,115.0,115.0,Nike,DV0831-004,https://www.nike.com/t/dunk-low-retro-mens-shoes-76KnBL/DV0831-004
683,Air Jordan 1 Zoom CMFT 2,Men,8,127.97,150.0,Nike,DV1307-101,https://www.nike.com/t/air-jordan-1-zoom-cmft-2-mens-shoes-Tw02qw/DV1307-101
684,Air Jordan 1 Mid SE Craft,Men,1,114.97,135.0,Nike,FD6817-003,https://www.nike.com/t/air-jordan-1-mid-se-craft-mens-shoes-5VjD18/FD6817-003
685,Nike Air Max 1 Premium,Men,1,136.97,160.0,Nike,FQ8731-012,https://www.nike.com/t/air-max-1-premium-mens-shoes-8wKQ1X/FQ8731-012
686,Nike Air Max 1,Men,1,105.97,140.0,Nike,FD9082-104,https://www.nike.com/t/air-max-1-mens-shoes-HZFxpc/FD9082-104
687,Air Jordan 1 Mid SE,Men,2,135.0,135.0,Nike,FB9911-001,https://www.nike.com/t/air-jordan-1-mid-se-mens-shoes-TlHVHn/FB9911-001
688,Air Jordan 1 Low SE,Men,2,125.0,125.0,Nike,FB9907-001,https://www.nike.com/t/air-jordan-1-low-se-mens-shoes-vXhBp5/FB9907-001
689,"LeBron XXI ""Freshwater""",Men,4,150.97,200.0,Nike,FV2345-500,https://www.nike.com/t/lebron-xxi-freshwater-basketball-shoes-lnQSsH/FV2345-500
690,LeBron NXXT Gen,Men,9,144.97,170.0,Nike,DR8784-500,https://www.nike.com/t/lebron-nxxt-gen-basketball-shoes-55g4w1/DR8784-500
691,Nike Pegasus 40,Men,23,110.97,130.0,Nike,FV3631-081,https://www.nike.com/t/pegasus-40-road-running-shoes-mVJdmS/FV3631-081
692,Nike Invincible 3,Men,16,143.97,180.0,Nike,DR2615-101,https://www.nike.com/t/invincible-3-mens-road-running-shoes-4xHjXL/DR2615-101
693,Nike Full Force Low,Men,3,71.97,95.0,Nike,FB1362-100,https://www.nike.com/t/full-force-low-mens-shoes-7NgJLT/FB1362-100
694,Nike Air Max 1 SC,Men,5,150.0,150.0,Nike,FB9660-001,https://www.nike.com/t/air-max-1-sc-mens-shoes-bNNbQl/FB9660-001
695,Nike Air Force 1 '07,Men,4,91.97,115.0,Nike,CT2302-100,https://www.nike.com/t/air-force-1-07-mens-shoes-jBrhbr/CT2302-100
696,Nike Air Force 1 '07,Men,1,114.97,135.0,Nike,FV6656-100,https://www.nike.com/t/air-force-1-07-mens-shoes-HqN8PG/FV6656-100
697,Nike Air Max 2013,Men,3,180.0,180.0,Nike,FZ3156-010,https://www.nike.com/t/air-max-2013-mens-shoes-qRrwhT/FZ3156-010
698,Nike Air Max Pulse Roam,Men,2,144.97,170.0,Nike,DZ3544-200,https://www.nike.com/t/air-max-pulse-roam-mens-shoes-X285L2/DZ3544-200
699,Nike Killshot 2 Leather,Men,7,90.0,90.0,Nike,432997-121,https://www.nike.com/t/killshot-2-leather-mens-shoe-zrq1wk/432997-121
700,Nike G.T. Cut 2 GTE,Men,1,153.97,180.0,Nike,FV4145-001,https://www.nike.com/t/gt-cut-2-gte-basketball-shoes-k20cn7/FV4145-001
701,Nike G.T. Hustle 2 GTE,Men,6,135.97,180.0,Nike,FV4137-001,https://www.nike.com/t/gt-hustle-2-gte-basketball-shoes-8FSgBX/FV4137-001
702,Nike G.T. Jump 2,Men,5,161.97,190.0,Nike,FV1895-001,https://www.nike.com/t/gt-jump-2-basketball-shoes-JgT85c/FV1895-001
703,Freak 5,Men,9,105.97,140.0,Nike,DX4985-600,https://www.nike.com/t/freak-5-basketball-shoes-jZzrx4/DX4985-600
704,Giannis Immortality 3,Men,8,76.97,90.0,Nike,DZ7533-600,https://www.nike.com/t/giannis-immortality-3-basketball-shoes-fPJbRd/DZ7533-600
705,Nike InfinityRN 4 GORE-TEX,Men,3,153.97,180.0,Nike,FB2204-002,https://www.nike.com/t/infinityrn-4-gore-tex-mens-waterproof-road-running-shoes-nPh2bZ/FB2204-002
706,Nike InfinityRN 4,Men,18,136.97,160.0,Nike,DR2665-100,https://www.nike.com/t/infinityrn-4-mens-road-running-shoes-4hKwJW/DR2665-100
707,Nike Air Max Penny,Men,8,153.97,180.0,Nike,FQ8827-324,https://www.nike.com/t/air-max-penny-mens-shoes-p3DjvD/FQ8827-324
708,Nike Air Max 90 GORE-TEX,Men,2,136.97,160.0,Nike,FD5810-200,https://www.nike.com/t/air-max-90-gore-tex-mens-shoes-cZwz8t/FD5810-200
709,Nike Pegasus Trail 4 GORE-TEX,Men,11,160.0,160.0,Nike,DJ7926-001,https://www.nike.com/t/pegasus-trail-4-gore-tex-mens-waterproof-trail-running-shoes-qdcSR6/DJ7926-001
710,Nike Vomero 17,Men,6,160.0,160.0,Nike,FB1309-001,https://www.nike.com/t/vomero-17-mens-road-running-shoes-ThMlMm/FB1309-001
711,Nike Air VaporMax 2023 Flyknit,Men,7,210.0,210.0,Nike,DV1678-006,https://www.nike.com/t/air-vapormax-2023-flyknit-mens-shoes-3q1qZg/DV1678-006
712,Nike Air VaporMax Plus,Men,8,178.97,210.0,Nike,924453-007,https://www.nike.com/t/air-vapormax-plus-mens-shoes-nC0dzF/924453-007
713,Nike Air Max 90,Men,4,130.0,130.0,Nike,CN8490-001,https://www.nike.com/t/air-max-90-mens-shoes-6n3vKB/CN8490-001
714,Jordan Retro 6 G NRG,Men,1,230.0,230.0,Nike,FD6719-001,https://www.nike.com/t/jordan-retro-6-g-nrg-mens-golf-shoes-C5XMl5/FD6719-001
715,Air Jordan 1 Low G NRG,Men,1,170.0,170.0,Nike,FD6848-001,https://www.nike.com/t/air-jordan-1-low-g-nrg-mens-golf-shoes-9dJHhQ/FD6848-001
716,Air Jordan 1 High G NRG,Men,1,210.0,210.0,Nike,FD6815-001,https://www.nike.com/t/air-jordan-1-high-g-nrg-mens-golf-shoes-KqNcWn/FD6815-001
717,Nike Air Max Pulse,Men,7,112.97,150.0,Nike,FN7459-002,https://www.nike.com/t/air-max-pulse-mens-shoes-DWTVpN/FN7459-002
718,"Air Jordan 2 ""Origins""",Men,2,175.0,175.0,Nike,DR8884-101,https://www.nike.com/t/air-jordan-2-origins-mens-shoes-F577Gc/DR8884-101
719,Nike Dunk High Premium,Men,1,135.0,135.0,Nike,,https://www.nike.com/t/dunk-high-premium-mens-shoes-FmBBtS/FD0776-100
720,Nike Air Max Plus,Men,11,157.97,185.0,Nike,FV0393-001,https://www.nike.com/t/air-max-plus-shoes-x9G2xF/FV0393-001
721,Air Jordan 1 Mid,Men,8,75.97,125.0,Nike,BQ6472-033,https://www.nike.com/t/air-jordan-1-mid-womens-shoes-Kg3nnj/BQ6472-033
722,Nike Dunk High Retro,Men,3,106.97,125.0,Nike,DV0829-100,https://www.nike.com/t/dunk-high-retro-mens-shoes-dTVTCk/DV0829-100
723,Nike Air Force 1 '07,Men,2,93.97,110.0,Nike,DZ4404-001,https://www.nike.com/t/air-force-1-07-mens-shoes-5xqQ6q/DZ4404-001
724,Air Jordan 1 Mid SE,Men,1,114.97,135.0,Nike,852542-007,https://www.nike.com/t/air-jordan-1-mid-se-mens-shoes-P7bjRV/852542-007
725,Nike Air Max 2017,Men,3,150.97,190.0,Nike,849559-001,https://www.nike.com/t/air-max-2017-mens-shoes-BVqnkV/849559-001
726,Nike Roshe One,Men,4,39.97,75.0,Nike,511881-023,https://www.nike.com/t/roshe-one-mens-shoe-Bbd2mk/511881-023
727,Air Jordan XXXVII Low,Men,3,96.97,175.0,Nike,DQ4122-100,https://www.nike.com/t/air-jordan-xxxvii-low-basketball-shoes-00ZHpg/DQ4122-100
728,Nike Calm,Men,2,60.0,60.0,Nike,FD5130-200,https://www.nike.com/t/calm-mens-mules-m5tTKn/FD5130-200
729,Nike Air Max Excee,Men,6,95.0,95.0,Nike,FN7304-100,https://www.nike.com/t/air-max-excee-mens-shoes-vl97pm/FN7304-100
730,Air Jordan 1 Low SE Craft,Men,1,125.0,125.0,Nike,FD6819-300,https://www.nike.com/t/air-jordan-1-low-se-craft-mens-shoes-W9Kpp9/FD6819-300
731,Nike Air Span II,Men,1,65.97,95.0,Nike,AH8047-011,https://www.nike.com/t/air-span-ii-mens-shoe-LJAeLg/AH8047-011
732,Nike Air Max Terrascape Plus,Men,5,89.97,185.0,Nike,DQ3977-100,https://www.nike.com/t/air-max-terrascape-plus-mens-shoes-2bxm1R/DQ3977-100
733,Nike Air Max Scorpion Flyknit,Men,3,149.97,250.0,Nike,DJ4701-003,https://www.nike.com/t/air-max-scorpion-flyknit-mens-shoes-Tvw4kl/DJ4701-003
734,Nike Blazer Mid '77 Vintage,Men,8,105.0,105.0,Nike,BQ6806-100,https://www.nike.com/t/blazer-mid-77-vintage-mens-shoes-nw30B2/BQ6806-100
735,Nike Calm,Men,6,42.97,50.0,Nike,FD4116-200,https://www.nike.com/t/calm-mens-slides-4hQGBf/FD4116-200
736,Air Jordan 1 Zoom CMFT 2,Men,4,127.97,150.0,Nike,DV1305-001,https://www.nike.com/t/air-jordan-1-zoom-cmft-2-womens-shoes-DdXxlf/DV1305-001
737,Nike Court Legacy,Men,3,59.97,70.0,Nike,DH3162-100,https://www.nike.com/t/court-legacy-mens-shoes-75ljqX/DH3162-100
738,Nike Legend Essential 2,Men,2,59.97,65.0,Nike,CQ9356-004,https://www.nike.com/t/legend-essential-2-mens-workout-shoes-b2RV7x/CQ9356-004
739,Nike Air Max 90,Men,3,110.97,130.0,Nike,FB9658-002,https://www.nike.com/t/air-max-90-mens-shoes-nkr3dc/FB9658-002
740,Nike Air Force 1 '07,Men,5,115.0,115.0,Nike,DV0788-105,https://www.nike.com/t/air-force-1-07-mens-shoes-rXkGJX/DV0788-105
741,Nike Revolution 6,Men,7,55.97,70.0,Nike,DC3728-003,https://www.nike.com/t/revolution-6-mens-road-running-shoes-jxcxnL/DC3728-003
742,Nike Air Max 1,Men,3,105.97,140.0,Nike,FD9082-102,https://www.nike.com/t/air-max-1-mens-shoes-9V62CZ/FD9082-102
743,Jordan Nu Retro 1 Low,Men,3,78.97,105.0,Nike,DV5141-611,https://www.nike.com/t/jordan-nu-retro-1-low-mens-shoes-L6Xk8z/DV5141-611
744,Air Jordan 1 Mid,Men,3,125.0,125.0,Nike,554724-136,https://www.nike.com/t/air-jordan-1-mid-shoes-X5pM09/554724-136
745,Nike Air Force 1 Low SP x UNDERCOVER,Men,2,82.97,165.0,Nike,DQ7558-001,https://www.nike.com/t/air-force-1-low-sp-x-undercover-mens-shoes-6M1qZM/DQ7558-001
746,Nike Air Force 1 '07 LV8,Men,2,101.97,135.0,Nike,FD2592-002,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-J3l1hH/FD2592-002
747,Air Jordan 1 Element,Men,2,170.97,200.0,Nike,DB2889-501,https://www.nike.com/t/air-jordan-1-element-shoes-Kcsdzl/DB2889-501
748,Air Jordan 1 Mid SE,Men,6,81.97,135.0,Nike,DV1302-100,https://www.nike.com/t/air-jordan-1-mid-se-womens-shoes-wkMdft/DV1302-100
749,Air Jordan 1 Low,Men,3,115.0,115.0,Nike,553558-136,https://www.nike.com/t/air-jordan-1-low-mens-shoes-0LXhbn/553558-136
750,Air Jordan 1 Mid SE,Men,1,107.97,135.0,Nike,FQ8338-017,https://www.nike.com/t/air-jordan-1-mid-se-mens-shoes-S9CPQh/FQ8338-017
751,Nike Air Force 1 '07,Men,1,87.97,110.0,Nike,CZ0326-100,https://www.nike.com/t/air-force-1-07-mens-shoes-PN6jnS/CZ0326-100
752,Nike Air Force 1 '07 LV8,Men,1,101.97,135.0,Nike,FB8878-200,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-qK29Rk/FB8878-200
753,Air Jordan I High G,Men,4,99.97,180.0,Nike,DQ0660-130,https://www.nike.com/t/air-jordan-i-high-g-mens-golf-shoes-ZgQdl6/DQ0660-130
754,Nike Air Max Goadome,Men,2,153.97,180.0,Nike,865031-009,https://www.nike.com/t/air-max-goadome-mens-boots-WlsMSS/865031-009
755,Air Jordan 1 Mid SE,Men,1,87.97,135.0,Nike,DX4332-800,https://www.nike.com/t/air-jordan-1-mid-se-mens-shoes-vw6Hxn/DX4332-800
756,LeBron Witness 7,Men,6,64.97,105.0,Nike,DM1123-100,https://www.nike.com/t/lebron-witness-7-basketball-shoes-43zKtc/DM1123-100
757,Nike Air Max 97 Premium,Men,1,101.97,185.0,Nike,DQ9011-100,https://www.nike.com/t/air-max-97-premium-mens-shoes-vf75n4/DQ9011-100
758,Nike Blazer Low '77 Vintage,Men,3,90.0,90.0,Nike,DA6364-101,https://www.nike.com/t/blazer-low-77-vintage-mens-shoes-jsksCM/DA6364-101
759,Nike Air Max 90,Men,1,110.97,130.0,Nike,FB9657-002,https://www.nike.com/t/air-max-90-mens-shoes-mVHjHQ/FB9657-002
760,Air Jordan 1 Low,Men,4,115.0,115.0,Nike,DC0774-080,https://www.nike.com/t/air-jordan-1-low-womens-shoes-rJrHLw/DC0774-080
761,Air Jordan 1 Elevate High,Men,4,87.97,145.0,Nike,DN3253-061,https://www.nike.com/t/air-jordan-1-elevate-high-womens-shoes-BCspwg/DN3253-061
762,Nike Air Force 1 Mid QS,Men,1,85.97,155.0,Nike,DQ3505-100,https://www.nike.com/t/air-force-1-mid-qs-mens-shoes-xrHZ9p/DQ3505-100
763,Nike Blazer Low '77 Jumbo,Men,1,71.97,100.0,Nike,DN2158-101,https://www.nike.com/t/blazer-low-77-jumbo-mens-shoes-Z1xc3G/DN2158-101
764,Nike Air Max 1,Men,3,52.97,75.0,Nike,DH0295-102,https://www.nike.com/t/air-max-1-mens-slides-Frt1JC/DH0295-102
765,Air Jordan 1 Low SE,Men,3,72.97,120.0,Nike,DV0426-200,https://www.nike.com/t/air-jordan-1-low-se-womens-shoes-jxMXgH/DV0426-200
766,Nike Revolution 5,Men,1,49.97,70.0,Nike,BQ3204-005,https://www.nike.com/t/revolution-5-mens-road-running-shoes-ZXqS6C/BQ3204-005
767,"Air Jordan 1 High OG ""Mauve""",Men,1,180.0,180.0,Nike,DZ5485-105,https://www.nike.com/t/air-jordan-1-high-og-mauve-mens-shoes-JHpxkn/DZ5485-105
768,Nike Free Run 2018,Men,1,84.97,120.0,Nike,942838-101,https://www.nike.com/t/free-run-2018-mens-road-running-shoes-RRT9elMk/942838-101
769,"Luka 2 ""Trick Shot""",Men,3,130.0,130.0,Nike,DX8733-103,https://www.nike.com/t/luka-2-trick-shot-basketball-shoes-vcXFrk/DX8733-103
770,"Tatum 1 ""Wave Runner""",Men,3,120.0,120.0,Nike,FV0169-400,https://www.nike.com/t/tatum-1-wave-runner-basketball-shoes-98vPwk/FV0169-400
771,Air Jordan 1 Elevate Low,Men,15,81.97,135.0,Nike,DH7004-600,https://www.nike.com/t/air-jordan-1-elevate-low-womens-shoes-Q630Pk/DH7004-600
772,Nike Air Force 1 '07 LV8,Men,1,109.97,130.0,Nike,FJ5471-121,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-9WB5bx/FJ5471-121
773,Nike Air Force 1 '07 High,Men,2,110.97,130.0,Nike,CT2303-100,https://www.nike.com/t/air-force-1-07-high-mens-shoes-XTJLXX/CT2303-100
774,LeBron Witness 6,Men,8,73.97,105.0,Nike,CZ4052-101,https://www.nike.com/t/lebron-witness-6-basketball-shoes-HXbMw7/CZ4052-101
775,Air Jordan 1 Retro High OG,Men,1,180.0,180.0,Nike,FN6622-201,https://www.nike.com/t/air-jordan-1-retro-high-og-womens-shoes-SsFGW3/FN6622-201
776,Nike Superfly 9 Elite Mercurial Dream Speed,Men,5,295.0,295.0,Nike,FD1157-600,https://www.nike.com/t/superfly-9-elite-mercurial-dream-speed-fg-high-top-soccer-cleats-sb8gJK/FD1157-600
777,Nike Air Max 95 By You,Men,4,190.0,190.0,Nike,DM1182-991,https://www.nike.com/u/custom-nike-air-max-95-by-you-10001245/8951100390
778,Nike Phantom GX Elite,Men,4,203.97,250.0,Nike,DC9968-705,https://www.nike.com/t/phantom-gx-elite-firm-ground-low-top-soccer-cleat-WGRzk4/DC9968-705
779,Nike Court Vision Mid Next Nature,Men,6,67.97,90.0,Nike,DN3577-002,https://www.nike.com/t/court-vision-mid-next-nature-mens-shoes-j5K4rb/DN3577-002
780,Nike Mercurial Vapor 15 Elite,Men,8,212.97,250.0,Nike,DJ4978-605,https://www.nike.com/t/mercurial-vapor-15-elite-firm-ground-low-top-soccer-cleats-NLZxDR/DJ4978-605
781,Nike Infinity Pro 2,Men,3,93.97,110.0,Nike,DJ5593-041,https://www.nike.com/t/infinity-pro-2-mens-golf-shoes-TsqzdV/DJ5593-041
782,Nike Revolution 7,Men,9,59.97,70.0,Nike,FB2207-100,https://www.nike.com/t/revolution-7-mens-road-running-shoes-rswqLP/FB2207-100
783,Nike Blazer Low '77,Men,1,95.0,95.0,Nike,DZ2544-100,https://www.nike.com/t/blazer-low-77-mens-shoes-BcNdkp/DZ2544-100
784,Nike SB React Leo,Men,4,71.97,95.0,Nike,DX4361-002,https://www.nike.com/t/sb-react-leo-skate-shoes-fWzQ6w/DX4361-002
785,Nike SB Zoom Janoski OG+,Men,3,95.0,95.0,Nike,DV5475-300,https://www.nike.com/t/sb-zoom-janoski-og-shoes-p7gRgw/DV5475-300
786,Jordan One Take 4,Men,3,85.97,100.0,Nike,DZ3338-106,https://www.nike.com/t/jordan-one-take-4-basketball-shoes-nS8tqx/DZ3338-106
787,Nike Zoom Superfly Elite 2,Men,2,160.0,160.0,Nike,CD4382-400,https://www.nike.com/t/zoom-superfly-elite-2-track-field-sprinting-spikes-Lj6WXS/CD4382-400
788,Nike Free Metcon 5 (Team),Men,14,120.0,120.0,Nike,FN6616-800,https://www.nike.com/t/free-metcon-5-team-mens-workout-shoes-H0Qszz/FN6616-800
789,Alabama A&M,Men,1,28.97,40.0,Nike,DX5635-002,https://www.nike.com/t/alabama-amoffcourt-slides-7Fptmr/DX5635-002
790,Nike Air Max Plus Utility,Men,1,99.97,195.0,Nike,FD0670-001,https://www.nike.com/t/air-max-plus-utility-mens-shoes-Rpkxlg/FD0670-001
