,index,URL,Exception,msg
0,27,https://us.puma.com/us/en/pd/rs-x-soft-womens-sneakers/393772?swatch=02&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
1,62,https://us.puma.com/us/en/pd/puma-cali-court-leather-womens-sneakers/393802?swatch=01&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
2,99,https://us.puma.com/us/en/pd/puma-180-prm-womens-sneakers/393764?swatch=02&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
3,122,https://us.puma.com/us/en/pd/bmw-m-motorsport-rs-puls-womens-sneakers/307761?swatch=01&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
4,124,https://us.puma.com/us/en/pd/seasons-fast-trac-nitro%E2%84%A2-2-womens-running-shoes/307685?swatch=03&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
5,127,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-3-womens-running-shoes/377746?swatch=07&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
6,141,https://us.puma.com/us/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=01&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
7,143,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-2-womens-running-shoes/376946?swatch=08&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
0,162,https://us.puma.com/us/en/pd/defy-mid-womens-training-shoes/195027?swatch=02&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 62). Other element would receive the click: <div class=""h-16 lg:h-20 flex items-center justify-between mx-auto overflow-y-visible max-w-screen-3xl mobile:px-4 tablet:px-6 desktop:px-8"" data-test-id=""main-nav-bar"">...</div>
  (Session info: chrome=120.0.6099.72)"
1,180,https://us.puma.com/us/en/pd/cali-dream-preppy-womens-sneakers/389876?swatch=02&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 62). Other element would receive the click: <div class=""h-16 lg:h-20 flex items-center justify-between mx-auto overflow-y-visible max-w-screen-3xl mobile:px-4 tablet:px-6 desktop:px-8"" data-test-id=""main-nav-bar"">...</div>
  (Session info: chrome=120.0.6099.72)"
2,181,https://us.puma.com/us/en/pd/cali-dream-star-quality-womens-sneakers/387150?swatch=01&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
3,188,https://us.puma.com/us/en/pd/slipstream-womens-sneakers/386270?swatch=15&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
4,192,https://us.puma.com/us/en/pd/mayze-stack-luxe-womens-sneakers/389853?swatch=04&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 70). Other element would receive the click: <div class=""h-16 lg:h-20 flex items-center justify-between mx-auto overflow-y-visible max-w-screen-3xl mobile:px-4 tablet:px-6 desktop:px-8"" data-test-id=""main-nav-bar"">...</div>
  (Session info: chrome=120.0.6099.72)"
5,199,https://us.puma.com/us/en/pd/teveris-nitro%E2%84%A2-preppy-womens-sneakers/391096?swatch=02&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 63). Other element would receive the click: <div class=""h-16 lg:h-20 flex items-center justify-between mx-auto overflow-y-visible max-w-screen-3xl mobile:px-4 tablet:px-6 desktop:px-8"" data-test-id=""main-nav-bar"">...</div>
  (Session info: chrome=120.0.6099.72)"
6,201,https://us.puma.com/us/en/pd/suede-classic-beach-days-womens-sneakers/393032?swatch=01&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
7,206,https://us.puma.com/us/en/pd/suede-classic-beach-days-womens-sneakers/393032?swatch=02&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
8,214,https://us.puma.com/us/en/pd/suede-mayu-womens-sandals/383380?swatch=06&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
9,225,https://us.puma.com/us/en/pd/suede-mayu-pop-womens-sandals/384433?swatch=02&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
10,227,https://us.puma.com/us/en/pd/mayze-lucky-charm-womens-sneakers/389585?swatch=01&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 62). Other element would receive the click: <div class=""h-16 lg:h-20 flex items-center justify-between mx-auto overflow-y-visible max-w-screen-3xl mobile:px-4 tablet:px-6 desktop:px-8"" data-test-id=""main-nav-bar"">...</div>
  (Session info: chrome=120.0.6099.72)"
11,228,https://us.puma.com/us/en/pd/puma-nyc-cali-sport-flagship-play-womens-sneakers/393340?swatch=01&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 62). Other element would receive the click: <div class=""h-16 lg:h-20 flex items-center justify-between mx-auto overflow-y-visible max-w-screen-3xl mobile:px-4 tablet:px-6 desktop:px-8"" data-test-id=""main-nav-bar"">...</div>
  (Session info: chrome=120.0.6099.72)"
12,232,https://us.puma.com/us/en/pd/rs-x-cuddle-womens-sneakers/385517?swatch=02&referrer-category=womens-shop-all-womens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
13,244,https://us.puma.com/us/en/pd/voltaic-evo-running-shoe/379601?swatch=01&referrer-category=mens-shop-all-mens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 73). Other element would receive the click: <div class=""h-16 lg:h-20 flex items-center justify-between mx-auto overflow-y-visible max-w-screen-3xl mobile:px-4 tablet:px-6 desktop:px-8"" data-test-id=""main-nav-bar"">...</div>
  (Session info: chrome=120.0.6099.72)"
14,247,https://us.puma.com/us/en/pd/voltaic-evo-running-shoe/379601?swatch=03&referrer-category=mens-shop-all-mens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 73). Other element would receive the click: <div class=""h-16 lg:h-20 flex items-center justify-between mx-auto overflow-y-visible max-w-screen-3xl mobile:px-4 tablet:px-6 desktop:px-8"" data-test-id=""main-nav-bar"">...</div>
  (Session info: chrome=120.0.6099.72)"
15,268,https://us.puma.com/us/en/pd/rs-x-hi-mens-sneakers/392718?swatch=01&referrer-category=mens-shop-all-mens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 58). Other element would receive the click: <div class=""relative"">...</div>
  (Session info: chrome=120.0.6099.72)"
16,274,https://us.puma.com/us/en/pd/voltaic-evo-running-shoe/379601?swatch=02&referrer-category=mens-shop-all-mens,<class 'selenium.common.exceptions.ElementClickInterceptedException'>,"element click intercepted: Element <button data-test-id=""read-all-reviews"" type=""button"" class=""group tw-19fr0v0 tw-ozwx86 flex-row after::absolute after::hidden after::pointer-events-none after::-left-1 after::-top-1 after::-right-1 after::-bottom-1 after::border-2 after::border-outline after::rounded-sm tw-10skrdm self-end"">...</button> is not clickable at point (1457, 73). Other element would receive the click: <div class=""h-16 lg:h-20 flex items-center justify-between mx-auto overflow-y-visible max-w-screen-3xl mobile:px-4 tablet:px-6 desktop:px-8"" data-test-id=""main-nav-bar"">...</div>
  (Session info: chrome=120.0.6099.72)"
17,275,https://us.puma.com/us/en/pd/fuse-2-0-mens-training-shoes/376151?swatch=19&referrer-category=mens-shop-all-mens,<class 'selenium.common.exceptions.TimeoutException'>,"timeout: Timed out receiving message from renderer: 297.144
  (Session info: chrome=120.0.6099.72)"
0,200,https://www.adidas.com/us/ultraboost-light-running-shoes/IE1778.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF95FA8B0>
1,201,https://www.adidas.com/us/superstar-xlg-shoes/IF8069.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF95FA430>
2,203,https://www.adidas.com/us/nmd_r1-shoes/GZ4963.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF7F5F820>
3,204,https://www.adidas.com/us/superstar-xlg-shoes/IF8068.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6E99F70>
4,205,https://www.adidas.com/us/superstar-shoes/FX7484.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9419430>
5,206,https://www.adidas.com/us/x-crazyfast--plus-firm-ground-soccer-cleats/HQ4512.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF989AEE0>
6,207,https://www.adidas.com/us/adizero-adios-pro-3-running-shoes/ID8472.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF983CAF0>
7,209,https://www.adidas.com/us/superstar-xlg-shoes/IE9872.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF7F5FF70>
8,210,https://www.adidas.com/us/superstar-millencon-shoes/HQ6039.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF97E2AF0>
9,211,https://www.adidas.com/us/nmd_w1-shoes/IE0251.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF97E2790>
10,212,https://www.adidas.com/us/superstar-xlg-shoes/IE5195.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF69E88B0>
11,213,https://www.adidas.com/us/avryn-shoes/ID9424.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF99E8700>
12,214,https://www.adidas.com/us/y-3-rivalry/ID5499.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6E993A0>
13,215,https://www.adidas.com/us/x-crazyfast.3-laceless-firm-ground-soccer-cleats/GY7425.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9A3A040>
14,216,https://www.adidas.com/us/avryn-shoes/ID9422.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9A3AEE0>
15,217,https://www.adidas.com/us/eastrail-2.0-hiking-shoes/HQ0936.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF989A550>
16,218,https://www.adidas.com/us/copa-pure-ii-plus-firm-ground-soccer-cleats/IE4893.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF989A310>
17,219,https://www.adidas.com/us/superstar-shoes/GX4361.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9A3AB80>
18,220,https://www.adidas.com/us/avacourt-shoes/IE2430.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF996CCA0>
19,221,https://www.adidas.com/us/ultra-4d-running-shoes/GZ1336.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6E16820>
20,222,https://www.adidas.com/us/adi2000-x-shoes/HQ7152.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6E16160>
21,223,https://www.adidas.com/us/runfalcon-3-running-shoes/HP7557.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9BFE310>
22,225,https://www.adidas.com/us/spiritain-2000-shoes/ID5409.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6A53E50>
23,226,https://www.adidas.com/us/forum-mid-shoes/G57984.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9A3A280>
24,238,https://www.adidas.com/us/stan-smith-shoes/IE4633.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF989AF70>
25,252,https://www.adidas.com/us/rapidmove-adv-training-shoes/IF3201.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6E4E5E0>
26,264,https://www.adidas.com/us/x_plrboost-shoes/ID9601.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9A3A1F0>
27,265,https://www.adidas.com/us/nmd_s1-shoes/HQ4468.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9BFE280>
28,266,https://www.adidas.com/us/ultraboost-1.0-shoes/ID9664.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6E4EEE0>
29,280,https://www.adidas.com/us/adizero-select-basketball-shoes/IE9320.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF989A3A0>
30,281,https://www.adidas.com/us/adidas-by-stella-mccartney-clogs/GW2050.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF989A4C0>
31,283,https://www.adidas.com/us/avryn-shoes/ID9423.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF99E8820>
32,284,https://www.adidas.com/us/nmd_r1-v3-shoes/HQ4278.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9A3ADC0>
33,285,https://www.adidas.com/us/five-ten-freerider-pro-mountain-bike-shoes/IF7438.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF995EC10>
34,286,https://www.adidas.com/us/nmd_v3-shoes/HQ9116.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF996C820>
35,287,https://www.adidas.com/us/adizero-select-basketball-shoes/IE9285.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF996C040>
36,288,https://www.adidas.com/us/superstar-bonega-2b-shoes/IG2395.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF7D0DA60>
37,289,https://www.adidas.com/us/predator-accuracy-plus-artificial-grass-soccer-cleats/IE9430.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF989A700>
38,290,https://www.adidas.com/us/predator-accuracy.1-low-firm-ground-soccer-cleats/GW4575.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF983C820>
39,291,https://www.adidas.com/us/terrex-free-hiker-2.0-hiking-shoes/IF4929.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF995E550>
40,293,https://www.adidas.com/us/five-ten-freerider-pro-mountain-bike-shoes/IF7437.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF98B0940>
41,294,https://www.adidas.com/us/cloudfoam-pure-2.0--shoes/H04753.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6DBFCA0>
42,295,https://www.adidas.com/us/duramo-sl-running-shoes/ID9853.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6DBF280>
43,296,https://www.adidas.com/us/ultraboost-22-running-shoes/GX5592.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF99E8F70>
44,299,https://www.adidas.com/us/superstar-shoes/FZ6583.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6C8CC10>
45,301,https://www.adidas.com/us/ultra-4d-running-shoes/IG2262.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF97E2940>
46,306,https://www.adidas.com/us/spiritain-2000-shoes/ID5411.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF7C5DCA0>
47,308,https://www.adidas.com/us/nmd_s1-sock-shoes/ID4266.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9A3A310>
48,323,https://www.adidas.com/us/adidas-by-stella-mccartney-seeulater-shoes/ID1890.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9BFE3A0>
49,326,https://www.adidas.com/us/x-crazyfast.1-laceless-firm-ground-soccer-cleats/FZ6563.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF9BFECA0>
50,327,https://www.adidas.com/us/copa-gloro-firm-ground-soccer-cleats/GY9045.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF8170AF0>
51,328,https://www.adidas.com/us/pureboost-22-running-shoes/GW0906.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6E168B0>
52,329,https://www.adidas.com/us/codechaos-laceless-golf-shoes/IG5358.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF97E2700>
53,331,https://www.adidas.com/us/avryn-shoes/IF8188.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF98B0AF0>
54,332,https://www.adidas.com/us/five-ten-freerider-mountain-bike-shoes/HQ2102.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF67229D0>
55,333,https://www.adidas.com/us/five-ten-kirigami-climbing-shoes/EE8948.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6DBFC10>
56,334,https://www.adidas.com/us/five-ten-trailcross-xt-shoes/HQ3565.html,<class 'selenium.common.exceptions.TimeoutException'>,<function element_to_be_clickable.<locals>._predicate at 0x0000021CF6F1D790>
